Algorithm,Compressed size,Compression speed,Dataset,Decompression speed,Deltas,Filename,Memlimit,MinIters,Nbits,Order,Original size,Ratio
Memcpy,995480,12046.13,ucr,2987.11,True,/colmajor/uint8-as-uint32_deltas_zigzag/ucr/50words.dat,4,5,8,f,995480,100.0
FastPFOR,489356,725.79,ucr,1567.75,True,/colmajor/uint8-as-uint32_deltas_zigzag/ucr/50words.dat,4,5,8,f,995480,49.16
FastPFOR,287188,1354.7,ucr,2138.36,True,/colmajor/uint8-as-uint32_deltas_zigzag/ucr/Adiac.dat,4,5,8,f,565424,50.79
FastPFOR,109912,1053.53,ucr,1925.61,True,/colmajor/uint8-as-uint32_deltas_zigzag/ucr/ArrowHead.dat,4,5,8,f,216044,50.87
FastPFOR,52736,463.08,ucr,962.0,True,/colmajor/uint8-as-uint32_deltas_zigzag/ucr/Beef.dat,4,5,8,f,113980,46.27
FastPFOR,42188,1541.59,ucr,1556.24,True,/colmajor/uint8-as-uint32_deltas_zigzag/ucr/BeetleFly.dat,4,5,8,f,82700,51.01
FastPFOR,42172,702.43,ucr,1733.72,True,/colmajor/uint8-as-uint32_deltas_zigzag/ucr/BirdChicken.dat,4,5,8,f,82700,50.99
FastPFOR,142052,1362.41,ucr,2204.89,True,/colmajor/uint8-as-uint32_deltas_zigzag/ucr/Car.dat,4,5,8,f,279340,50.85
FastPFOR,251920,1259.68,ucr,2175.73,True,/colmajor/uint8-as-uint32_deltas_zigzag/ucr/CBF.dat,4,5,8,f,494740,50.92
FastPFOR,1485452,940.72,ucr,1929.22,True,/colmajor/uint8-as-uint32_deltas_zigzag/ucr/ChlorineConcentration.dat,4,5,8,f,2945968,50.42
FastPFOR,1687940,573.03,ucr,1741.47,True,/colmajor/uint8-as-uint32_deltas_zigzag/ucr/CinC_ECG_torso.dat,4,5,8,f,9337900,18.08
FastPFOR,33212,982.38,ucr,1582.11,True,/colmajor/uint8-as-uint32_deltas_zigzag/ucr/Coffee.dat,4,5,8,f,65164,50.97
FastPFOR,307176,561.0,ucr,1266.32,True,/colmajor/uint8-as-uint32_deltas_zigzag/ucr/Computers.dat,4,5,8,f,1449980,21.18
FastPFOR,478592,543.35,ucr,1276.23,True,/colmajor/uint8-as-uint32_deltas_zigzag/ucr/Cricket_X.dat,4,5,8,f,951580,50.29
FastPFOR,474468,510.83,ucr,1891.5,True,/colmajor/uint8-as-uint32_deltas_zigzag/ucr/Cricket_Y.dat,4,5,8,f,951580,49.86
FastPFOR,478528,763.23,ucr,1821.92,True,/colmajor/uint8-as-uint32_deltas_zigzag/ucr/Cricket_Z.dat,4,5,8,f,951580,50.29
FastPFOR,228984,1496.91,ucr,2462.14,True,/colmajor/uint8-as-uint32_deltas_zigzag/ucr/DiatomSizeReduction.dat,4,5,8,f,450780,50.8
FastPFOR,91872,1029.26,ucr,1810.26,True,/colmajor/uint8-as-uint32_deltas_zigzag/ucr/DistalPhalanxOutlineAgeGroup.dat,4,5,8,f,183240,50.14
FastPFOR,149044,932.28,ucr,1129.6,True,/colmajor/uint8-as-uint32_deltas_zigzag/ucr/DistalPhalanxOutlineCorrect.dat,4,5,8,f,297820,50.04
FastPFOR,92800,798.73,ucr,1209.49,True,/colmajor/uint8-as-uint32_deltas_zigzag/ucr/DistalPhalanxTW.dat,4,5,8,f,183240,50.64
FastPFOR,255240,384.71,ucr,1118.35,True,/colmajor/uint8-as-uint32_deltas_zigzag/ucr/Earthquakes.dat,4,5,8,f,953328,26.77
FastPFOR,41236,996.19,ucr,922.77,True,/colmajor/uint8-as-uint32_deltas_zigzag/ucr/ECG200.dat,4,5,8,f,80780,51.05
FastPFOR,1464848,684.91,ucr,1516.16,True,/colmajor/uint8-as-uint32_deltas_zigzag/ucr/ECG5000.dat,4,5,8,f,2899980,50.51
FastPFOR,243692,374.13,ucr,1014.08,True,/colmajor/uint8-as-uint32_deltas_zigzag/ucr/ECGFiveDays.dat,4,5,8,f,498556,48.88
FastPFOR,1853000,690.18,ucr,1390.54,True,/colmajor/uint8-as-uint32_deltas_zigzag/ucr/ElectricDevices.dat,4,5,8,f,6721328,27.57
FastPFOR,622032,1117.19,ucr,1666.82,True,/colmajor/uint8-as-uint32_deltas_zigzag/ucr/FaceAll.dat,4,5,8,f,1223980,50.82
FastPFOR,61960,405.67,ucr,965.93,True,/colmajor/uint8-as-uint32_deltas_zigzag/ucr/FaceFour.dat,4,5,8,f,159020,38.96
FastPFOR,622848,1102.02,ucr,1669.88,True,/colmajor/uint8-as-uint32_deltas_zigzag/ucr/FacesUCR.dat,4,5,8,f,1223980,50.89
FastPFOR,233656,382.82,ucr,1046.19,True,/colmajor/uint8-as-uint32_deltas_zigzag/ucr/FISH.dat,4,5,8,f,655180,35.66
FastPFOR,5047952,1434.79,ucr,2031.08,True,/colmajor/uint8-as-uint32_deltas_zigzag/ucr/FordA.dat,4,5,8,f,9940400,50.78
FastPFOR,4560728,1360.23,ucr,1768.42,True,/colmajor/uint8-as-uint32_deltas_zigzag/ucr/FordB.dat,4,5,8,f,8980900,50.78
FastPFOR,47224,370.9,ucr,1002.07,True,/colmajor/uint8-as-uint32_deltas_zigzag/ucr/Gun_Point.dat,4,5,8,f,123980,38.09
FastPFOR,183984,312.65,ucr,786.49,True,/colmajor/uint8-as-uint32_deltas_zigzag/ucr/Ham.dat,4,5,8,f,373196,49.3
FastPFOR,3797424,562.87,ucr,1690.01,True,/colmajor/uint8-as-uint32_deltas_zigzag/ucr/HandOutlines.dat,4,5,8,f,14872700,25.53
FastPFOR,350632,451.86,ucr,1336.51,True,/colmajor/uint8-as-uint32_deltas_zigzag/ucr/Haptics.dat,4,5,8,f,2031624,17.26
FastPFOR,134536,686.83,ucr,1015.32,True,/colmajor/uint8-as-uint32_deltas_zigzag/ucr/Herring.dat,4,5,8,f,264684,50.83
FastPFOR,1725556,409.48,ucr,1177.59,True,/colmajor/uint8-as-uint32_deltas_zigzag/ucr/InlineSkate.dat,4,5,8,f,4906180,35.17
FastPFOR,997992,446.66,ucr,1073.12,True,/colmajor/uint8-as-uint32_deltas_zigzag/ucr/InsectWingbeatSound.dat,4,5,8,f,2296780,43.45
FastPFOR,64620,742.18,ucr,922.74,True,/colmajor/uint8-as-uint32_deltas_zigzag/ucr/ItalyPowerDemand.dat,4,5,8,f,127116,50.84
FastPFOR,139428,706.31,ucr,1453.68,True,/colmajor/uint8-as-uint32_deltas_zigzag/ucr/LargeKitchenAppliances.dat,4,5,8,f,2174980,6.41
FastPFOR,112384,254.57,ucr,731.0,True,/colmajor/uint8-as-uint32_deltas_zigzag/ucr/Lighting2.dat,4,5,8,f,310708,36.17
FastPFOR,83140,264.31,ucr,671.01,True,/colmajor/uint8-as-uint32_deltas_zigzag/ucr/Lighting7.dat,4,5,8,f,185308,44.87
FastPFOR,4875752,726.57,ucr,1699.14,True,/colmajor/uint8-as-uint32_deltas_zigzag/ucr/MALLAT.dat,4,5,8,f,9878380,49.36
FastPFOR,90460,258.8,ucr,743.84,True,/colmajor/uint8-as-uint32_deltas_zigzag/ucr/Meat.dat,4,5,8,f,217420,41.61
FastPFOR,222592,274.98,ucr,701.34,True,/colmajor/uint8-as-uint32_deltas_zigzag/ucr/MedicalImages.dat,4,5,8,f,474636,46.9
FastPFOR,94708,473.91,ucr,773.65,True,/colmajor/uint8-as-uint32_deltas_zigzag/ucr/MiddlePhalanxOutlineAgeGroup.dat,4,5,8,f,188340,50.29
FastPFOR,152056,506.3,ucr,811.54,True,/colmajor/uint8-as-uint32_deltas_zigzag/ucr/MiddlePhalanxOutlineCorrect.dat,4,5,8,f,302920,50.2
FastPFOR,95224,568.57,ucr,858.07,True,/colmajor/uint8-as-uint32_deltas_zigzag/ucr/MiddlePhalanxTW.dat,4,5,8,f,188000,50.65
FastPFOR,227236,530.16,ucr,1263.56,True,/colmajor/uint8-as-uint32_deltas_zigzag/ucr/MoteStrain.dat,4,5,8,f,452812,50.18
FastPFOR,4134028,426.22,ucr,1455.48,True,/colmajor/uint8-as-uint32_deltas_zigzag/ucr/NonInvasiveFatalECG_Thorax1.dat,4,5,8,f,11370280,36.36
