Algorithm,Compressed size,Compression speed,Dataset,Decompression speed,Deltas,Filename,Memlimit,MinIters,Nbits,Order,Original size,Ratio
Memcpy,248870,24882.02,ucr,24887.0,False,/colmajor/uint8/ucr/50words.dat,-1,5,8,f,248870,100.0
Zstd -1,142823,148.69,ucr,373.15,False,/colmajor/uint8/ucr/50words.dat,-1,5,8,f,248870,57.39
Zstd -9,112520,17.53,ucr,498.49,False,/colmajor/uint8/ucr/50words.dat,-1,5,8,f,248870,45.21
LZ4,179045,260.2,ucr,1281.37,False,/colmajor/uint8/ucr/50words.dat,-1,5,8,f,248870,71.94
LZ4HC -1,158528,71.47,ucr,1290.48,False,/colmajor/uint8/ucr/50words.dat,-1,5,8,f,248870,63.7
LZ4HC -9,126814,15.45,ucr,1764.41,False,/colmajor/uint8/ucr/50words.dat,-1,5,8,f,248870,50.96
Snappy,171087,202.07,ucr,641.72,False,/colmajor/uint8/ucr/50words.dat,-1,5,8,f,248870,68.75
FSE,208249,297.38,ucr,382.3,False,/colmajor/uint8/ucr/50words.dat,-1,5,8,f,248870,83.68
Huffman,209390,485.17,ucr,494.83,False,/colmajor/uint8/ucr/50words.dat,-1,5,8,f,248870,84.14
Delta,95524,370.94,ucr,1127.94,False,/colmajor/uint8/ucr/50words.dat,-1,5,8,f,248870,38.38
DoubleDelta,81406,352.6,ucr,728.23,False,/colmajor/uint8/ucr/50words.dat,-1,5,8,f,248870,32.71
DeltaRLE_HUF,89770,266.89,ucr,541.51,False,/colmajor/uint8/ucr/50words.dat,-1,5,8,f,248870,36.07
DeltaRLE,96158,238.25,ucr,698.76,False,/colmajor/uint8/ucr/50words.dat,-1,5,8,f,248870,38.64
BitShuffle8b -1,248950,318.08,ucr,536.53,False,/colmajor/uint8/ucr/50words.dat,-1,5,8,f,248870,100.03
BitShuffle8b -9,217544,139.34,ucr,383.98,False,/colmajor/uint8/ucr/50words.dat,-1,5,8,f,248870,87.41
ByteShuffle8b -1,248950,1005.74,ucr,14428.92,False,/colmajor/uint8/ucr/50words.dat,-1,5,8,f,248870,100.03
ByteShuffle8b -9,217544,204.84,ucr,429.54,False,/colmajor/uint8/ucr/50words.dat,-1,5,8,f,248870,87.41
Zstd -1,84709,81.48,ucr,233.8,False,/colmajor/uint8/ucr/Adiac.dat,-1,5,8,f,141356,59.93
Zstd -9,64521,19.3,ucr,240.59,False,/colmajor/uint8/ucr/Adiac.dat,-1,5,8,f,141356,45.64
LZ4,102957,266.59,ucr,1432.56,False,/colmajor/uint8/ucr/Adiac.dat,-1,5,8,f,141356,72.84
LZ4HC -1,87835,71.71,ucr,1310.02,False,/colmajor/uint8/ucr/Adiac.dat,-1,5,8,f,141356,62.14
LZ4HC -9,72208,24.35,ucr,1431.45,False,/colmajor/uint8/ucr/Adiac.dat,-1,5,8,f,141356,51.08
Snappy,111983,196.51,ucr,786.55,False,/colmajor/uint8/ucr/Adiac.dat,-1,5,8,f,141356,79.22
FSE,133183,290.41,ucr,500.53,False,/colmajor/uint8/ucr/Adiac.dat,-1,5,8,f,141356,94.22
Huffman,133474,702.35,ucr,651.66,False,/colmajor/uint8/ucr/Adiac.dat,-1,5,8,f,141356,94.42
Delta,73667,547.58,ucr,1595.21,False,/colmajor/uint8/ucr/Adiac.dat,-1,5,8,f,141356,52.11
DoubleDelta,51029,516.14,ucr,1058.74,False,/colmajor/uint8/ucr/Adiac.dat,-1,5,8,f,141356,36.1
DeltaRLE_HUF,57122,356.04,ucr,692.68,False,/colmajor/uint8/ucr/Adiac.dat,-1,5,8,f,141356,40.41
DeltaRLE,73667,523.04,ucr,1625.19,False,/colmajor/uint8/ucr/Adiac.dat,-1,5,8,f,141356,52.11
BitShuffle8b -1,141412,741.23,ucr,1181.91,False,/colmajor/uint8/ucr/Adiac.dat,-1,5,8,f,141356,100.04
BitShuffle8b -9,122014,160.72,ucr,595.92,False,/colmajor/uint8/ucr/Adiac.dat,-1,5,8,f,141356,86.32
ByteShuffle8b -1,141412,1318.55,ucr,4157.9,False,/colmajor/uint8/ucr/Adiac.dat,-1,5,8,f,141356,100.04
ByteShuffle8b -9,122014,128.92,ucr,647.85,False,/colmajor/uint8/ucr/Adiac.dat,-1,5,8,f,141356,86.32
Zstd -1,50261,173.26,ucr,379.21,False,/colmajor/uint8/ucr/ArrowHead.dat,-1,5,8,f,54011,93.06
Zstd -9,42637,31.34,ucr,398.66,False,/colmajor/uint8/ucr/ArrowHead.dat,-1,5,8,f,54011,78.94
LZ4,50586,323.2,ucr,1233.44,False,/colmajor/uint8/ucr/ArrowHead.dat,-1,5,8,f,54011,93.66
LZ4HC -1,47681,65.68,ucr,1086.19,False,/colmajor/uint8/ucr/ArrowHead.dat,-1,5,8,f,54011,88.28
LZ4HC -9,45730,41.44,ucr,1096.71,False,/colmajor/uint8/ucr/ArrowHead.dat,-1,5,8,f,54011,84.67
Snappy,54017,2649.29,ucr,6592.33,False,/colmajor/uint8/ucr/ArrowHead.dat,-1,5,8,f,54011,100.01
FSE,51087,192.61,ucr,227.91,False,/colmajor/uint8/ucr/ArrowHead.dat,-1,5,8,f,54011,94.59
Huffman,51095,283.63,ucr,276.82,False,/colmajor/uint8/ucr/ArrowHead.dat,-1,5,8,f,54011,94.6
