Algorithm,Compressed size,Compression speed,Dataset,Decompression speed,Deltas,Filename,Memlimit,MinIters,Nbits,Order,Original size,Ratio
Memcpy,995480,18118.41,ucr,18258.65,False,/colmajor/uint8-as-uint32/ucr/50words.dat,4,5,8,f,995480,100.0
FastPFOR,250128,1200.7,ucr,6390.99,False,/colmajor/uint8-as-uint32/ucr/50words.dat,4,5,8,f,995480,25.13
FastPFOR,145796,1921.05,ucr,5259.81,False,/colmajor/uint8-as-uint32/ucr/Adiac.dat,4,5,8,f,565424,25.79
FastPFOR,55836,1736.33,ucr,8332.78,False,/colmajor/uint8-as-uint32/ucr/ArrowHead.dat,4,5,8,f,216044,25.84
FastPFOR,29288,1247.89,ucr,6662.38,False,/colmajor/uint8-as-uint32/ucr/Beef.dat,4,5,8,f,113980,25.7
FastPFOR,21388,1809.43,ucr,7000.17,False,/colmajor/uint8-as-uint32/ucr/BeetleFly.dat,4,5,8,f,82700,25.86
FastPFOR,21432,1212.59,ucr,3282.53,False,/colmajor/uint8-as-uint32/ucr/BirdChicken.dat,4,5,8,f,82700,25.92
FastPFOR,72108,1930.06,ucr,7496.24,False,/colmajor/uint8-as-uint32/ucr/Car.dat,4,5,8,f,279340,25.81
FastPFOR,127576,1508.02,ucr,6990.52,False,/colmajor/uint8-as-uint32/ucr/CBF.dat,4,5,8,f,494740,25.79
FastPFOR,759584,1961.25,ucr,6733.4,False,/colmajor/uint8-as-uint32/ucr/ChlorineConcentration.dat,4,5,8,f,2945968,25.78
FastPFOR,2291860,1293.22,ucr,5589.36,False,/colmajor/uint8-as-uint32/ucr/CinC_ECG_torso.dat,4,5,8,f,9337900,24.54
FastPFOR,16900,1680.13,ucr,5243.74,False,/colmajor/uint8-as-uint32/ucr/Coffee.dat,4,5,8,f,65164,25.93
FastPFOR,268948,936.17,ucr,4054.04,False,/colmajor/uint8-as-uint32/ucr/Computers.dat,4,5,8,f,1449980,18.55
FastPFOR,216628,990.48,ucr,4843.9,False,/colmajor/uint8-as-uint32/ucr/Cricket_X.dat,4,5,8,f,951580,22.77
FastPFOR,245420,1316.18,ucr,3333.58,False,/colmajor/uint8-as-uint32/ucr/Cricket_Y.dat,4,5,8,f,951580,25.79
FastPFOR,216244,693.11,ucr,2994.69,False,/colmajor/uint8-as-uint32/ucr/Cricket_Z.dat,4,5,8,f,951580,22.72
FastPFOR,116252,897.12,ucr,3078.34,False,/colmajor/uint8-as-uint32/ucr/DiatomSizeReduction.dat,4,5,8,f,450780,25.79
FastPFOR,47348,895.29,ucr,2932.17,False,/colmajor/uint8-as-uint32/ucr/DistalPhalanxOutlineAgeGroup.dat,4,5,8,f,183240,25.84
FastPFOR,76872,955.97,ucr,3031.8,False,/colmajor/uint8-as-uint32/ucr/DistalPhalanxOutlineCorrect.dat,4,5,8,f,297820,25.81
FastPFOR,47356,902.91,ucr,2813.28,False,/colmajor/uint8-as-uint32/ucr/DistalPhalanxTW.dat,4,5,8,f,183240,25.84
