Algorithm,Compressed size,Compression speed,Dataset,Decompression speed,Deltas,Filename,Memlimit,MinIters,Nbits,Order,Original size,Ratio
Memcpy,248870,11933.35,ucr,2991.98,True,/colmajor/uint8/ucr/50words.dat,4,5,8,f,248870,100.0
Zstd -1,100014,129.35,ucr,217.87,True,/colmajor/uint8/ucr/50words.dat,4,5,8,f,248870,40.19
Zstd -9,92115,14.76,ucr,222.22,True,/colmajor/uint8/ucr/50words.dat,4,5,8,f,248870,37.01
LZ4,168324,263.34,ucr,645.23,True,/colmajor/uint8/ucr/50words.dat,4,5,8,f,248870,67.64
LZ4HC -1,155159,63.99,ucr,668.49,True,/colmajor/uint8/ucr/50words.dat,4,5,8,f,248870,62.35
LZ4HC -9,131964,24.23,ucr,750.74,True,/colmajor/uint8/ucr/50words.dat,4,5,8,f,248870,53.03
Snappy,141151,135.22,ucr,289.63,True,/colmajor/uint8/ucr/50words.dat,4,5,8,f,248870,56.72
FSE,112014,151.9,ucr,174.12,True,/colmajor/uint8/ucr/50words.dat,4,5,8,f,248870,45.01
Huffman,112155,194.82,ucr,184.13,True,/colmajor/uint8/ucr/50words.dat,4,5,8,f,248870,45.07
Zstd -1,54671,101.76,ucr,217.88,True,/colmajor/uint8/ucr/Adiac.dat,4,5,8,f,141356,38.68
Zstd -9,50398,14.97,ucr,267.64,True,/colmajor/uint8/ucr/Adiac.dat,4,5,8,f,141356,35.65
LZ4,96260,244.84,ucr,643.29,True,/colmajor/uint8/ucr/Adiac.dat,4,5,8,f,141356,68.1
LZ4HC -1,88633,61.7,ucr,714.92,True,/colmajor/uint8/ucr/Adiac.dat,4,5,8,f,141356,62.7
LZ4HC -9,76598,25.04,ucr,842.39,True,/colmajor/uint8/ucr/Adiac.dat,4,5,8,f,141356,54.19
Snappy,83204,132.11,ucr,449.59,True,/colmajor/uint8/ucr/Adiac.dat,4,5,8,f,141356,58.86
FSE,65213,326.3,ucr,391.86,True,/colmajor/uint8/ucr/Adiac.dat,4,5,8,f,141356,46.13
Huffman,65511,421.41,ucr,353.7,True,/colmajor/uint8/ucr/Adiac.dat,4,5,8,f,141356,46.34
Zstd -1,27020,92.48,ucr,235.33,True,/colmajor/uint8/ucr/ArrowHead.dat,4,5,8,f,54011,50.03
Zstd -9,26689,25.52,ucr,191.28,True,/colmajor/uint8/ucr/ArrowHead.dat,4,5,8,f,54011,49.41
LZ4,45894,262.71,ucr,793.65,True,/colmajor/uint8/ucr/ArrowHead.dat,4,5,8,f,54011,84.97
LZ4HC -1,44621,63.73,ucr,685.27,True,/colmajor/uint8/ucr/ArrowHead.dat,4,5,8,f,54011,82.61
LZ4HC -9,43772,34.04,ucr,489.56,True,/colmajor/uint8/ucr/ArrowHead.dat,4,5,8,f,54011,81.04
Snappy,45727,147.77,ucr,346.69,True,/colmajor/uint8/ucr/ArrowHead.dat,4,5,8,f,54011,84.66
FSE,26480,151.76,ucr,173.08,True,/colmajor/uint8/ucr/ArrowHead.dat,4,5,8,f,54011,49.03
Huffman,26591,190.13,ucr,174.94,True,/colmajor/uint8/ucr/ArrowHead.dat,4,5,8,f,54011,49.23
Zstd -1,10812,66.07,ucr,131.32,True,/colmajor/uint8/ucr/Beef.dat,4,5,8,f,28495,37.94
Zstd -9,10422,11.98,ucr,197.88,True,/colmajor/uint8/ucr/Beef.dat,4,5,8,f,28495,36.57
LZ4,19878,242.08,ucr,654.68,True,/colmajor/uint8/ucr/Beef.dat,4,5,8,f,28495,69.76
LZ4HC -1,18531,62.44,ucr,674.98,True,/colmajor/uint8/ucr/Beef.dat,4,5,8,f,28495,65.03
LZ4HC -9,15834,16.81,ucr,871.94,True,/colmajor/uint8/ucr/Beef.dat,4,5,8,f,28495,55.57
Snappy,17096,132.18,ucr,287.07,True,/colmajor/uint8/ucr/Beef.dat,4,5,8,f,28495,60.0
FSE,10806,147.22,ucr,175.8,True,/colmajor/uint8/ucr/Beef.dat,4,5,8,f,28495,37.92
Huffman,10962,183.64,ucr,171.41,True,/colmajor/uint8/ucr/Beef.dat,4,5,8,f,28495,38.47
Zstd -1,10350,53.38,ucr,128.29,True,/colmajor/uint8/ucr/BeetleFly.dat,4,5,8,f,20675,50.06
Zstd -9,9913,13.8,ucr,111.7,True,/colmajor/uint8/ucr/BeetleFly.dat,4,5,8,f,20675,47.95
LZ4,17132,141.2,ucr,421.63,True,/colmajor/uint8/ucr/BeetleFly.dat,4,5,8,f,20675,82.86
LZ4HC -1,16571,35.44,ucr,413.44,True,/colmajor/uint8/ucr/BeetleFly.dat,4,5,8,f,20675,80.15
LZ4HC -9,16095,28.49,ucr,435.47,True,/colmajor/uint8/ucr/BeetleFly.dat,4,5,8,f,20675,77.85
Snappy,16603,131.79,ucr,282.54,True,/colmajor/uint8/ucr/BeetleFly.dat,4,5,8,f,20675,80.3
FSE,10363,145.35,ucr,174.79,True,/colmajor/uint8/ucr/BeetleFly.dat,4,5,8,f,20675,50.12
Huffman,10392,177.32,ucr,172.71,True,/colmajor/uint8/ucr/BeetleFly.dat,4,5,8,f,20675,50.26
Zstd -1,8086,57.89,ucr,130.91,True,/colmajor/uint8/ucr/BirdChicken.dat,4,5,8,f,20675,39.11
Zstd -9,7968,10.56,ucr,111.2,True,/colmajor/uint8/ucr/BirdChicken.dat,4,5,8,f,20675,38.54
LZ4,15127,136.61,ucr,385.22,True,/colmajor/uint8/ucr/BirdChicken.dat,4,5,8,f,20675,73.17
LZ4HC -1,14325,35.71,ucr,390.4,True,/colmajor/uint8/ucr/BirdChicken.dat,4,5,8,f,20675,69.29
LZ4HC -9,13253,21.46,ucr,434.23,True,/colmajor/uint8/ucr/BirdChicken.dat,4,5,8,f,20675,64.1
Snappy,13776,110.93,ucr,246.52,True,/colmajor/uint8/ucr/BirdChicken.dat,4,5,8,f,20675,66.63
FSE,8437,142.78,ucr,165.07,True,/colmajor/uint8/ucr/BirdChicken.dat,4,5,8,f,20675,40.81
Huffman,8502,170.75,ucr,163.1,True,/colmajor/uint8/ucr/BirdChicken.dat,4,5,8,f,20675,41.12
Zstd -1,21669,70.42,ucr,139.43,True,/colmajor/uint8/ucr/Car.dat,4,5,8,f,69835,31.03
Zstd -9,20601,11.7,ucr,221.21,True,/colmajor/uint8/ucr/Car.dat,4,5,8,f,69835,29.5
LZ4,43970,248.53,ucr,558.73,True,/colmajor/uint8/ucr/Car.dat,4,5,8,f,69835,62.96
LZ4HC -1,39744,60.08,ucr,556.45,True,/colmajor/uint8/ucr/Car.dat,4,5,8,f,69835,56.91
LZ4HC -9,32712,16.35,ucr,778.24,True,/colmajor/uint8/ucr/Car.dat,4,5,8,f,69835,46.84
Snappy,36979,123.63,ucr,252.64,True,/colmajor/uint8/ucr/Car.dat,4,5,8,f,69835,52.95
FSE,22809,158.24,ucr,180.98,True,/colmajor/uint8/ucr/Car.dat,4,5,8,f,69835,32.66
Huffman,23203,201.3,ucr,188.46,True,/colmajor/uint8/ucr/Car.dat,4,5,8,f,69835,33.23
Zstd -1,103227,91.47,ucr,171.1,True,/colmajor/uint8/ucr/CBF.dat,4,5,8,f,123685,83.46
Zstd -9,103320,36.87,ucr,258.15,True,/colmajor/uint8/ucr/CBF.dat,4,5,8,f,123685,83.53
LZ4,124170,1263.78,ucr,1109.4,True,/colmajor/uint8/ucr/CBF.dat,4,5,8,f,123685,100.39
LZ4HC -1,123632,76.86,ucr,0.0,True,/colmajor/uint8/ucr/CBF.dat,4,5,8,f,123685,99.96
LZ4HC -9,123589,77.35,ucr,0.0,True,/colmajor/uint8/ucr/CBF.dat,4,5,8,f,123685,99.92
Snappy,123834,1992.41,ucr,1930.98,True,/colmajor/uint8/ucr/CBF.dat,4,5,8,f,123685,100.12
FSE,106036,178.98,ucr,222.67,True,/colmajor/uint8/ucr/CBF.dat,4,5,8,f,123685,85.73
Huffman,102909,239.96,ucr,275.43,True,/colmajor/uint8/ucr/CBF.dat,4,5,8,f,123685,83.2
Zstd -1,416515,115.07,ucr,268.04,True,/colmajor/uint8/ucr/ChlorineConcentration.dat,4,5,8,f,736492,56.55
Zstd -9,423230,39.27,ucr,254.45,True,/colmajor/uint8/ucr/ChlorineConcentration.dat,4,5,8,f,736492,57.47
LZ4,682134,335.47,ucr,890.33,True,/colmajor/uint8/ucr/ChlorineConcentration.dat,4,5,8,f,736492,92.62
LZ4HC -1,671765,100.74,ucr,1055.66,True,/colmajor/uint8/ucr/ChlorineConcentration.dat,4,5,8,f,736492,91.21
LZ4HC -9,667691,86.43,ucr,1067.94,True,/colmajor/uint8/ucr/ChlorineConcentration.dat,4,5,8,f,736492,90.66
Snappy,712706,419.14,ucr,1385.4,True,/colmajor/uint8/ucr/ChlorineConcentration.dat,4,5,8,f,736492,96.77
FSE,421324,236.07,ucr,273.77,True,/colmajor/uint8/ucr/ChlorineConcentration.dat,4,5,8,f,736492,57.21
Huffman,420154,298.66,ucr,289.64,True,/colmajor/uint8/ucr/ChlorineConcentration.dat,4,5,8,f,736492,57.05
Zstd -1,496438,194.54,ucr,305.44,True,/colmajor/uint8/ucr/CinC_ECG_torso.dat,4,5,8,f,2334475,21.27
Zstd -9,441656,11.7,ucr,366.19,True,/colmajor/uint8/ucr/CinC_ECG_torso.dat,4,5,8,f,2334475,18.92
LZ4,991624,423.78,ucr,726.82,True,/colmajor/uint8/ucr/CinC_ECG_torso.dat,4,5,8,f,2334475,42.48
LZ4HC -1,858068,94.21,ucr,797.95,True,/colmajor/uint8/ucr/CinC_ECG_torso.dat,4,5,8,f,2334475,36.76
LZ4HC -9,650702,11.14,ucr,979.8,True,/colmajor/uint8/ucr/CinC_ECG_torso.dat,4,5,8,f,2334475,27.87
Snappy,760328,366.36,ucr,556.13,True,/colmajor/uint8/ucr/CinC_ECG_torso.dat,4,5,8,f,2334475,32.57
FSE,376949,273.63,ucr,310.2,True,/colmajor/uint8/ucr/CinC_ECG_torso.dat,4,5,8,f,2334475,16.15
Huffman,453515,414.35,ucr,316.81,True,/colmajor/uint8/ucr/CinC_ECG_torso.dat,4,5,8,f,2334475,19.43
Zstd -1,9002,81.47,ucr,132.3,True,/colmajor/uint8/ucr/Coffee.dat,4,5,8,f,16291,55.26
Zstd -9,8913,14.75,ucr,118.98,True,/colmajor/uint8/ucr/Coffee.dat,4,5,8,f,16291,54.71
LZ4,14457,175.27,ucr,460.28,True,/colmajor/uint8/ucr/Coffee.dat,4,5,8,f,16291,88.74
LZ4HC -1,14167,44.27,ucr,888.81,True,/colmajor/uint8/ucr/Coffee.dat,4,5,8,f,16291,86.96
LZ4HC -9,13842,45.41,ucr,468.51,True,/colmajor/uint8/ucr/Coffee.dat,4,5,8,f,16291,84.97
Snappy,14451,172.97,ucr,383.4,True,/colmajor/uint8/ucr/Coffee.dat,4,5,8,f,16291,88.71
FSE,9089,140.73,ucr,159.37,True,/colmajor/uint8/ucr/Coffee.dat,4,5,8,f,16291,55.79
Huffman,9086,172.25,ucr,164.16,True,/colmajor/uint8/ucr/Coffee.dat,4,5,8,f,16291,55.77
Zstd -1,46484,195.43,ucr,298.61,True,/colmajor/uint8/ucr/Computers.dat,4,5,8,f,362495,12.82
Zstd -9,41521,28.71,ucr,392.86,True,/colmajor/uint8/ucr/Computers.dat,4,5,8,f,362495,11.45
LZ4,81020,392.42,ucr,598.58,True,/colmajor/uint8/ucr/Computers.dat,4,5,8,f,362495,22.35
LZ4HC -1,73274,97.9,ucr,874.31,True,/colmajor/uint8/ucr/Computers.dat,4,5,8,f,362495,20.21
LZ4HC -9,55674,24.88,ucr,696.43,True,/colmajor/uint8/ucr/Computers.dat,4,5,8,f,362495,15.36
Snappy,74552,299.02,ucr,463.9,True,/colmajor/uint8/ucr/Computers.dat,4,5,8,f,362495,20.57
FSE,80810,217.87,ucr,256.48,True,/colmajor/uint8/ucr/Computers.dat,4,5,8,f,362495,22.29
Huffman,91568,298.04,ucr,273.73,True,/colmajor/uint8/ucr/Computers.dat,4,5,8,f,362495,25.26
Zstd -1,117599,90.06,ucr,224.89,True,/colmajor/uint8/ucr/Cricket_X.dat,4,5,8,f,237895,49.43
Zstd -9,120643,25.92,ucr,246.46,True,/colmajor/uint8/ucr/Cricket_X.dat,4,5,8,f,237895,50.71
LZ4,202355,257.72,ucr,787.42,True,/colmajor/uint8/ucr/Cricket_X.dat,4,5,8,f,237895,85.06
LZ4HC -1,196375,69.58,ucr,801.48,True,/colmajor/uint8/ucr/Cricket_X.dat,4,5,8,f,237895,82.55
LZ4HC -9,188634,46.28,ucr,881.31,True,/colmajor/uint8/ucr/Cricket_X.dat,4,5,8,f,237895,79.29
Snappy,195604,241.04,ucr,368.28,True,/colmajor/uint8/ucr/Cricket_X.dat,4,5,8,f,237895,82.22
