Algorithm,Compressed size,Compression speed,Dataset,Decompression speed,Deltas,Filename,Memlimit,MinIters,Nbits,Order,Original size,Ratio
Memcpy,995480,7329.78,ucr,2901.93,True,/colmajor/uint16-as-uint32_deltas_zigzag/ucr/50words.dat,1,5,16,f,995480,100.0
FastPFOR,775620,894.76,ucr,0.0,True,/colmajor/uint16-as-uint32_deltas_zigzag/ucr/50words.dat,1,5,16,f,995480,77.91
FastPFOR,441776,782.77,ucr,1250.6,True,/colmajor/uint16-as-uint32_deltas_zigzag/ucr/Adiac.dat,1,5,16,f,565424,78.13
FastPFOR,168964,1124.95,ucr,1626.7,True,/colmajor/uint16-as-uint32_deltas_zigzag/ucr/ArrowHead.dat,1,5,16,f,216044,78.21
FastPFOR,88092,922.57,ucr,1436.53,True,/colmajor/uint16-as-uint32_deltas_zigzag/ucr/Beef.dat,1,5,16,f,113980,77.29
FastPFOR,64772,1067.23,ucr,1472.97,True,/colmajor/uint16-as-uint32_deltas_zigzag/ucr/BeetleFly.dat,1,5,16,f,82700,78.32
FastPFOR,64752,1137.96,ucr,1448.84,True,/colmajor/uint16-as-uint32_deltas_zigzag/ucr/BirdChicken.dat,1,5,16,f,82700,78.3
FastPFOR,218396,939.84,ucr,1539.61,True,/colmajor/uint16-as-uint32_deltas_zigzag/ucr/Car.dat,1,5,16,f,279340,78.18
FastPFOR,386548,1018.61,ucr,1541.73,True,/colmajor/uint16-as-uint32_deltas_zigzag/ucr/CBF.dat,1,5,16,f,494740,78.13
FastPFOR,2298152,1053.13,ucr,1358.59,True,/colmajor/uint16-as-uint32_deltas_zigzag/ucr/ChlorineConcentration.dat,1,5,16,f,2945968,78.01
FastPFOR,5581340,502.48,ucr,1201.77,True,/colmajor/uint16-as-uint32_deltas_zigzag/ucr/CinC_ECG_torso.dat,1,5,16,f,9337900,59.77
FastPFOR,51016,823.84,ucr,1081.76,True,/colmajor/uint16-as-uint32_deltas_zigzag/ucr/Coffee.dat,1,5,16,f,65164,78.29
FastPFOR,463844,330.79,ucr,821.35,True,/colmajor/uint16-as-uint32_deltas_zigzag/ucr/Computers.dat,1,5,16,f,1449980,31.99
FastPFOR,743240,825.92,ucr,698.1,True,/colmajor/uint16-as-uint32_deltas_zigzag/ucr/Cricket_X.dat,1,5,16,f,951580,78.11
FastPFOR,742924,541.54,ucr,687.11,True,/colmajor/uint16-as-uint32_deltas_zigzag/ucr/Cricket_Y.dat,1,5,16,f,951580,78.07
FastPFOR,743296,548.98,ucr,1030.34,True,/colmajor/uint16-as-uint32_deltas_zigzag/ucr/Cricket_Z.dat,1,5,16,f,951580,78.11
FastPFOR,352216,792.75,ucr,0.0,True,/colmajor/uint16-as-uint32_deltas_zigzag/ucr/DiatomSizeReduction.dat,1,5,16,f,450780,78.13
FastPFOR,135112,426.32,ucr,765.37,True,/colmajor/uint16-as-uint32_deltas_zigzag/ucr/DistalPhalanxOutlineAgeGroup.dat,1,5,16,f,183240,73.73
FastPFOR,220992,452.6,ucr,838.37,True,/colmajor/uint16-as-uint32_deltas_zigzag/ucr/DistalPhalanxOutlineCorrect.dat,1,5,16,f,297820,74.2
FastPFOR,140524,575.54,ucr,596.54,True,/colmajor/uint16-as-uint32_deltas_zigzag/ucr/DistalPhalanxTW.dat,1,5,16,f,183240,76.69
FastPFOR,355996,260.29,ucr,736.21,True,/colmajor/uint16-as-uint32_deltas_zigzag/ucr/Earthquakes.dat,1,5,16,f,953328,37.34
FastPFOR,63296,611.22,ucr,627.52,True,/colmajor/uint16-as-uint32_deltas_zigzag/ucr/ECG200.dat,1,5,16,f,80780,78.36
FastPFOR,2265484,930.93,ucr,1106.97,True,/colmajor/uint16-as-uint32_deltas_zigzag/ucr/ECG5000.dat,1,5,16,f,2899980,78.12
FastPFOR,389512,768.66,ucr,986.19,True,/colmajor/uint16-as-uint32_deltas_zigzag/ucr/ECGFiveDays.dat,1,5,16,f,498556,78.13
FastPFOR,2957944,417.67,ucr,907.28,True,/colmajor/uint16-as-uint32_deltas_zigzag/ucr/ElectricDevices.dat,1,5,16,f,6721328,44.01
FastPFOR,956256,771.89,ucr,1001.66,True,/colmajor/uint16-as-uint32_deltas_zigzag/ucr/FaceAll.dat,1,5,16,f,1223980,78.13
FastPFOR,90248,256.4,ucr,631.23,True,/colmajor/uint16-as-uint32_deltas_zigzag/ucr/FaceFour.dat,1,5,16,f,159020,56.75
FastPFOR,956300,781.67,ucr,999.92,True,/colmajor/uint16-as-uint32_deltas_zigzag/ucr/FacesUCR.dat,1,5,16,f,1223980,78.13
FastPFOR,508984,635.14,ucr,913.41,True,/colmajor/uint16-as-uint32_deltas_zigzag/ucr/FISH.dat,1,5,16,f,655180,77.69
FastPFOR,7766020,1123.21,ucr,1355.1,True,/colmajor/uint16-as-uint32_deltas_zigzag/ucr/FordA.dat,1,5,16,f,9940400,78.13
FastPFOR,7016412,1105.96,ucr,1384.87,True,/colmajor/uint16-as-uint32_deltas_zigzag/ucr/FordB.dat,1,5,16,f,8980900,78.13
FastPFOR,92124,457.52,ucr,742.61,True,/colmajor/uint16-as-uint32_deltas_zigzag/ucr/Gun_Point.dat,1,5,16,f,123980,74.31
FastPFOR,291328,522.57,ucr,1329.1,True,/colmajor/uint16-as-uint32_deltas_zigzag/ucr/Ham.dat,1,5,16,f,373196,78.06
FastPFOR,8198868,702.91,ucr,1280.24,True,/colmajor/uint16-as-uint32_deltas_zigzag/ucr/HandOutlines.dat,1,5,16,f,14872700,55.13
FastPFOR,1145436,588.56,ucr,1124.0,True,/colmajor/uint16-as-uint32_deltas_zigzag/ucr/Haptics.dat,1,5,16,f,2031624,56.38
FastPFOR,206884,834.84,ucr,1135.14,True,/colmajor/uint16-as-uint32_deltas_zigzag/ucr/Herring.dat,1,5,16,f,264684,78.16
FastPFOR,3522084,466.32,ucr,1115.77,True,/colmajor/uint16-as-uint32_deltas_zigzag/ucr/InlineSkate.dat,1,5,16,f,4906180,71.79
FastPFOR,1760072,645.87,ucr,1296.62,True,/colmajor/uint16-as-uint32_deltas_zigzag/ucr/InsectWingbeatSound.dat,1,5,16,f,2296780,76.63
FastPFOR,99340,1078.22,ucr,1548.89,True,/colmajor/uint16-as-uint32_deltas_zigzag/ucr/ItalyPowerDemand.dat,1,5,16,f,127116,78.15
FastPFOR,414668,518.07,ucr,1222.03,True,/colmajor/uint16-as-uint32_deltas_zigzag/ucr/LargeKitchenAppliances.dat,1,5,16,f,2174980,19.07
FastPFOR,218968,503.37,ucr,1155.56,True,/colmajor/uint16-as-uint32_deltas_zigzag/ucr/Lighting2.dat,1,5,16,f,310708,70.47
FastPFOR,142656,732.07,ucr,1344.77,True,/colmajor/uint16-as-uint32_deltas_zigzag/ucr/Lighting7.dat,1,5,16,f,185308,76.98
FastPFOR,7688120,1057.55,ucr,1440.79,True,/colmajor/uint16-as-uint32_deltas_zigzag/ucr/MALLAT.dat,1,5,16,f,9878380,77.83
FastPFOR,162008,458.81,ucr,995.94,True,/colmajor/uint16-as-uint32_deltas_zigzag/ucr/Meat.dat,1,5,16,f,217420,74.51
FastPFOR,367984,818.02,ucr,1192.61,True,/colmajor/uint16-as-uint32_deltas_zigzag/ucr/MedicalImages.dat,1,5,16,f,474636,77.53
FastPFOR,140432,635.09,ucr,0.0,True,/colmajor/uint16-as-uint32_deltas_zigzag/ucr/MiddlePhalanxOutlineAgeGroup.dat,1,5,16,f,188340,74.56
FastPFOR,226792,718.44,ucr,1299.49,True,/colmajor/uint16-as-uint32_deltas_zigzag/ucr/MiddlePhalanxOutlineCorrect.dat,1,5,16,f,302920,74.87
FastPFOR,144804,941.31,ucr,1393.69,True,/colmajor/uint16-as-uint32_deltas_zigzag/ucr/MiddlePhalanxTW.dat,1,5,16,f,188000,77.02
