Algorithm,Compressed size,Compression speed,Dataset,Decompression speed,Deltas,Filename,Memlimit,MinIters,Nbits,Order,Original size,Ratio
Memcpy,497740,12257.79,ucr,3088.2,True,/colmajor/uint16/ucr/50words.dat,16,5,16,f,497740,100.0
Zstd -1,498050,720.82,ucr,1197.53,True,/colmajor/uint16/ucr/50words.dat,16,5,16,f,497740,100.06
Zstd -9,498050,61.61,ucr,2137.8,True,/colmajor/uint16/ucr/50words.dat,16,5,16,f,497740,100.06
LZ4,499688,1396.89,ucr,1182.63,True,/colmajor/uint16/ucr/50words.dat,16,5,16,f,497740,100.39
LZ4HC -1,498875,87.75,ucr,1619.1,True,/colmajor/uint16/ucr/50words.dat,16,5,16,f,497740,100.23
LZ4HC -9,498755,86.8,ucr,1603.31,True,/colmajor/uint16/ucr/50words.dat,16,5,16,f,497740,100.2
Snappy,497924,2738.91,ucr,1195.8,True,/colmajor/uint16/ucr/50words.dat,16,5,16,f,497740,100.04
FSE,497740,682.45,ucr,1263.75,True,/colmajor/uint16/ucr/50words.dat,16,5,16,f,497740,100.0
Huffman,497988,670.74,ucr,1205.0,True,/colmajor/uint16/ucr/50words.dat,16,5,16,f,497740,100.05
Zstd -1,282892,686.78,ucr,1749.54,True,/colmajor/uint16/ucr/Adiac.dat,16,5,16,f,282712,100.06
Zstd -9,282892,51.81,ucr,1749.08,True,/colmajor/uint16/ucr/Adiac.dat,16,5,16,f,282712,100.06
LZ4,283837,1461.3,ucr,1192.52,True,/colmajor/uint16/ucr/Adiac.dat,16,5,16,f,282712,100.4
LZ4HC -1,283585,83.07,ucr,1626.64,True,/colmajor/uint16/ucr/Adiac.dat,16,5,16,f,282712,100.31
LZ4HC -9,283544,86.99,ucr,1624.82,True,/colmajor/uint16/ucr/Adiac.dat,16,5,16,f,282712,100.29
Snappy,282819,2513.67,ucr,1749.8,True,/colmajor/uint16/ucr/Adiac.dat,16,5,16,f,282712,100.04
FSE,282712,940.1,ucr,1779.32,True,/colmajor/uint16/ucr/Adiac.dat,16,5,16,f,282712,100.0
Huffman,282856,927.35,ucr,1772.6,True,/colmajor/uint16/ucr/Adiac.dat,16,5,16,f,282712,100.05
Zstd -1,108092,652.58,ucr,1706.62,True,/colmajor/uint16/ucr/ArrowHead.dat,16,5,16,f,108022,100.06
Zstd -9,107578,47.13,ucr,1344.18,True,/colmajor/uint16/ucr/ArrowHead.dat,16,5,16,f,108022,99.59
LZ4,107946,1441.48,ucr,1149.13,True,/colmajor/uint16/ucr/ArrowHead.dat,16,5,16,f,108022,99.93
LZ4HC -1,107788,75.48,ucr,1582.16,True,/colmajor/uint16/ucr/ArrowHead.dat,16,5,16,f,108022,99.78
LZ4HC -9,107775,76.19,ucr,1610.56,True,/colmajor/uint16/ucr/ArrowHead.dat,16,5,16,f,108022,99.77
Snappy,108067,2128.85,ucr,1161.69,True,/colmajor/uint16/ucr/ArrowHead.dat,16,5,16,f,108022,100.04
FSE,108022,662.73,ucr,1172.97,True,/colmajor/uint16/ucr/ArrowHead.dat,16,5,16,f,108022,100.0
Huffman,108078,644.06,ucr,1181.41,True,/colmajor/uint16/ucr/ArrowHead.dat,16,5,16,f,108022,100.05
Zstd -1,57030,406.15,ucr,1114.2,True,/colmajor/uint16/ucr/Beef.dat,16,5,16,f,56990,100.07
Zstd -9,57030,35.5,ucr,1633.37,True,/colmajor/uint16/ucr/Beef.dat,16,5,16,f,56990,100.07
LZ4,57217,1820.48,ucr,1582.4,True,/colmajor/uint16/ucr/Beef.dat,16,5,16,f,56990,100.4
LZ4HC -1,57113,51.08,ucr,1003.8,True,/colmajor/uint16/ucr/Beef.dat,16,5,16,f,56990,100.22
LZ4HC -9,57101,48.99,ucr,999.4,True,/colmajor/uint16/ucr/Beef.dat,16,5,16,f,56990,100.19
Snappy,57013,1398.66,ucr,1114.0,True,/colmajor/uint16/ucr/Beef.dat,16,5,16,f,56990,100.04
FSE,56990,633.09,ucr,1140.62,True,/colmajor/uint16/ucr/Beef.dat,16,5,16,f,56990,100.0
Huffman,57022,627.08,ucr,1139.69,True,/colmajor/uint16/ucr/Beef.dat,16,5,16,f,56990,100.06
