Algorithm,Compressed size,Compression speed,Dataset,Decompression speed,Deltas,Filename,Memlimit,MinIters,Nbits,Order,Original size,Ratio
Memcpy,995480,22563.52,ucr,22802.3,False,/rowmajor/uint8-as-uint32/ucr/50words.dat,-1,5,8,c,995480,100.0
FastPFOR,244348,1560.32,ucr,7958.36,False,/rowmajor/uint8-as-uint32/ucr/50words.dat,-1,5,8,c,995480,24.55
FastPFOR,142536,1651.88,ucr,6224.74,False,/rowmajor/uint8-as-uint32/ucr/Adiac.dat,-1,5,8,c,565424,25.21
FastPFOR,54588,962.82,ucr,5706.54,False,/rowmajor/uint8-as-uint32/ucr/ArrowHead.dat,-1,5,8,c,216044,25.27
FastPFOR,28620,897.88,ucr,4771.83,False,/rowmajor/uint8-as-uint32/ucr/Beef.dat,-1,5,8,c,113980,25.11
FastPFOR,20928,1132.15,ucr,10279.68,False,/rowmajor/uint8-as-uint32/ucr/BeetleFly.dat,-1,5,8,c,82700,25.31
FastPFOR,20972,2125.25,ucr,13746.68,False,/rowmajor/uint8-as-uint32/ucr/BirdChicken.dat,-1,5,8,c,82700,25.36
FastPFOR,70512,2375.72,ucr,20354.12,False,/rowmajor/uint8-as-uint32/ucr/Car.dat,-1,5,8,c,279340,25.24
FastPFOR,124712,2446.17,ucr,9405.52,False,/rowmajor/uint8-as-uint32/ucr/CBF.dat,-1,5,8,c,494740,25.21
FastPFOR,742524,1943.35,ucr,8407.88,False,/rowmajor/uint8-as-uint32/ucr/ChlorineConcentration.dat,-1,5,8,c,2945968,25.2
FastPFOR,2238624,2004.03,ucr,12034.83,False,/rowmajor/uint8-as-uint32/ucr/CinC_ECG_torso.dat,-1,5,8,c,9337900,23.97
FastPFOR,16540,1050.68,ucr,6086.11,False,/rowmajor/uint8-as-uint32/ucr/Coffee.dat,-1,5,8,c,65164,25.38
FastPFOR,260104,1392.49,ucr,17683.33,False,/rowmajor/uint8-as-uint32/ucr/Computers.dat,-1,5,8,c,1449980,17.94
FastPFOR,211540,1426.22,ucr,12342.63,False,/rowmajor/uint8-as-uint32/ucr/Cricket_X.dat,-1,5,8,c,951580,22.23
FastPFOR,239900,1505.87,ucr,7927.92,False,/rowmajor/uint8-as-uint32/ucr/Cricket_Y.dat,-1,5,8,c,951580,25.21
FastPFOR,211348,903.34,ucr,6165.6,False,/rowmajor/uint8-as-uint32/ucr/Cricket_Z.dat,-1,5,8,c,951580,22.21
FastPFOR,113648,1036.52,ucr,6204.22,False,/rowmajor/uint8-as-uint32/ucr/DiatomSizeReduction.dat,-1,5,8,c,450780,25.21
FastPFOR,46292,1045.42,ucr,8553.42,False,/rowmajor/uint8-as-uint32/ucr/DistalPhalanxOutlineAgeGroup.dat,-1,5,8,c,183240,25.26
FastPFOR,75160,2093.12,ucr,7144.54,False,/rowmajor/uint8-as-uint32/ucr/DistalPhalanxOutlineCorrect.dat,-1,5,8,c,297820,25.24
FastPFOR,46300,1020.56,ucr,5194.32,False,/rowmajor/uint8-as-uint32/ucr/DistalPhalanxTW.dat,-1,5,8,c,183240,25.27
FastPFOR,188292,983.08,ucr,5004.64,False,/rowmajor/uint8-as-uint32/ucr/Earthquakes.dat,-1,5,8,c,953328,19.75
FastPFOR,20432,1409.48,ucr,6802.53,False,/rowmajor/uint8-as-uint32/ucr/ECG200.dat,-1,5,8,c,80780,25.29
FastPFOR,730864,2376.54,ucr,17790.42,False,/rowmajor/uint8-as-uint32/ucr/ECG5000.dat,-1,5,8,c,2899980,25.2
FastPFOR,125864,2221.28,ucr,18218.75,False,/rowmajor/uint8-as-uint32/ucr/ECGFiveDays.dat,-1,5,8,c,498556,25.25
FastPFOR,1652708,1830.31,ucr,12265.02,False,/rowmajor/uint8-as-uint32/ucr/ElectricDevices.dat,-1,5,8,c,6721328,24.59
FastPFOR,280720,1177.22,ucr,8245.73,False,/rowmajor/uint8-as-uint32/ucr/FaceAll.dat,-1,5,8,c,1223980,22.94
FastPFOR,40032,1964.79,ucr,17954.16,False,/rowmajor/uint8-as-uint32/ucr/FaceFour.dat,-1,5,8,c,159020,25.17
FastPFOR,280744,1656.22,ucr,8927.58,False,/rowmajor/uint8-as-uint32/ucr/FacesUCR.dat,-1,5,8,c,1223980,22.94
FastPFOR,124252,1144.98,ucr,9223.6,False,/rowmajor/uint8-as-uint32/ucr/FISH.dat,-1,5,8,c,655180,18.96
FastPFOR,2505164,2740.93,ucr,12468.3,False,/rowmajor/uint8-as-uint32/ucr/FordA.dat,-1,5,8,c,9940400,25.2
FastPFOR,2263396,2360.82,ucr,14412.72,False,/rowmajor/uint8-as-uint32/ucr/FordB.dat,-1,5,8,c,8980900,25.2
FastPFOR,31264,2229.94,ucr,19399.15,False,/rowmajor/uint8-as-uint32/ucr/Gun_Point.dat,-1,5,8,c,123980,25.22
FastPFOR,82116,1766.49,ucr,14820.54,False,/rowmajor/uint8-as-uint32/ucr/Ham.dat,-1,5,8,c,373196,22.0
FastPFOR,3684852,2097.15,ucr,12066.23,False,/rowmajor/uint8-as-uint32/ucr/HandOutlines.dat,-1,5,8,c,14872700,24.78
FastPFOR,512012,1550.45,ucr,6727.48,False,/rowmajor/uint8-as-uint32/ucr/Haptics.dat,-1,5,8,c,2031624,25.2
FastPFOR,66784,958.89,ucr,7977.22,False,/rowmajor/uint8-as-uint32/ucr/Herring.dat,-1,5,8,c,264684,25.23
