Algorithm,Compressed size,Compression speed,Dataset,Decompression speed,Deltas,Filename,Memlimit,MinIters,Nbits,Order,Original size,Ratio
Memcpy,995480,10057.49,ucr,3034.24,True,/colmajor/uint8-as-uint32_deltas_zigzag/ucr/50words.dat,-1,5,8,f,995480,100.0
FastPFOR,482784,825.68,ucr,1584.08,True,/colmajor/uint8-as-uint32_deltas_zigzag/ucr/50words.dat,-1,5,8,f,995480,48.5
FastPFOR,283928,834.62,ucr,1124.42,True,/colmajor/uint8-as-uint32_deltas_zigzag/ucr/Adiac.dat,-1,5,8,f,565424,50.22
FastPFOR,108664,697.85,ucr,1155.74,True,/colmajor/uint8-as-uint32_deltas_zigzag/ucr/ArrowHead.dat,-1,5,8,f,216044,50.3
FastPFOR,51964,321.65,ucr,786.06,True,/colmajor/uint8-as-uint32_deltas_zigzag/ucr/Beef.dat,-1,5,8,f,113980,45.59
FastPFOR,41724,750.42,ucr,1085.87,True,/colmajor/uint8-as-uint32_deltas_zigzag/ucr/BeetleFly.dat,-1,5,8,f,82700,50.45
FastPFOR,41708,620.73,ucr,1000.87,True,/colmajor/uint8-as-uint32_deltas_zigzag/ucr/BirdChicken.dat,-1,5,8,f,82700,50.43
FastPFOR,140456,677.39,ucr,1233.64,True,/colmajor/uint8-as-uint32_deltas_zigzag/ucr/Car.dat,-1,5,8,f,279340,50.28
FastPFOR,248564,796.41,ucr,1157.1,True,/colmajor/uint8-as-uint32_deltas_zigzag/ucr/CBF.dat,-1,5,8,f,494740,50.24
FastPFOR,1468008,1091.8,ucr,1892.78,True,/colmajor/uint8-as-uint32_deltas_zigzag/ucr/ChlorineConcentration.dat,-1,5,8,f,2945968,49.83
FastPFOR,1623672,745.38,ucr,2027.76,True,/colmajor/uint8-as-uint32_deltas_zigzag/ucr/CinC_ECG_torso.dat,-1,5,8,f,9337900,17.39
FastPFOR,32852,1085.11,ucr,1220.16,True,/colmajor/uint8-as-uint32_deltas_zigzag/ucr/Coffee.dat,-1,5,8,f,65164,50.41
FastPFOR,297204,781.36,ucr,1589.69,True,/colmajor/uint8-as-uint32_deltas_zigzag/ucr/Computers.dat,-1,5,8,f,1449980,20.5
FastPFOR,472332,675.68,ucr,1481.1,True,/colmajor/uint8-as-uint32_deltas_zigzag/ucr/Cricket_X.dat,-1,5,8,f,951580,49.64
FastPFOR,468156,641.12,ucr,1494.4,True,/colmajor/uint8-as-uint32_deltas_zigzag/ucr/Cricket_Y.dat,-1,5,8,f,951580,49.2
FastPFOR,472324,671.02,ucr,1540.75,True,/colmajor/uint8-as-uint32_deltas_zigzag/ucr/Cricket_Z.dat,-1,5,8,f,951580,49.64
FastPFOR,226380,1085.25,ucr,1669.41,True,/colmajor/uint8-as-uint32_deltas_zigzag/ucr/DiatomSizeReduction.dat,-1,5,8,f,450780,50.22
FastPFOR,90720,574.13,ucr,837.23,True,/colmajor/uint8-as-uint32_deltas_zigzag/ucr/DistalPhalanxOutlineAgeGroup.dat,-1,5,8,f,183240,49.51
FastPFOR,147256,602.28,ucr,869.91,True,/colmajor/uint8-as-uint32_deltas_zigzag/ucr/DistalPhalanxOutlineCorrect.dat,-1,5,8,f,297820,49.44
FastPFOR,91692,693.36,ucr,970.91,True,/colmajor/uint8-as-uint32_deltas_zigzag/ucr/DistalPhalanxTW.dat,-1,5,8,f,183240,50.04
FastPFOR,248044,524.47,ucr,1357.82,True,/colmajor/uint8-as-uint32_deltas_zigzag/ucr/Earthquakes.dat,-1,5,8,f,953328,26.02
FastPFOR,40780,747.13,ucr,1066.75,True,/colmajor/uint8-as-uint32_deltas_zigzag/ucr/ECG200.dat,-1,5,8,f,80780,50.48
FastPFOR,1447328,810.38,ucr,1643.51,True,/colmajor/uint8-as-uint32_deltas_zigzag/ucr/ECG5000.dat,-1,5,8,f,2899980,49.91
FastPFOR,240272,478.28,ucr,1296.5,True,/colmajor/uint8-as-uint32_deltas_zigzag/ucr/ECGFiveDays.dat,-1,5,8,f,498556,48.19
FastPFOR,1806904,926.97,ucr,1615.56,True,/colmajor/uint8-as-uint32_deltas_zigzag/ucr/ElectricDevices.dat,-1,5,8,f,6721328,26.88
FastPFOR,614752,1257.33,ucr,1903.86,True,/colmajor/uint8-as-uint32_deltas_zigzag/ucr/FaceAll.dat,-1,5,8,f,1223980,50.23
FastPFOR,60896,501.65,ucr,1038.4,True,/colmajor/uint8-as-uint32_deltas_zigzag/ucr/FaceFour.dat,-1,5,8,f,159020,38.29
FastPFOR,614832,1134.63,ucr,1746.09,True,/colmajor/uint8-as-uint32_deltas_zigzag/ucr/FacesUCR.dat,-1,5,8,f,1223980,50.23
FastPFOR,229292,499.36,ucr,1095.97,True,/colmajor/uint8-as-uint32_deltas_zigzag/ucr/FISH.dat,-1,5,8,f,655180,35.0
FastPFOR,4990320,1615.58,ucr,1979.35,True,/colmajor/uint8-as-uint32_deltas_zigzag/ucr/FordA.dat,-1,5,8,f,9940400,50.2
FastPFOR,4508664,1648.53,ucr,2309.96,True,/colmajor/uint8-as-uint32_deltas_zigzag/ucr/FordB.dat,-1,5,8,f,8980900,50.2
FastPFOR,46396,492.05,ucr,1094.13,True,/colmajor/uint8-as-uint32_deltas_zigzag/ucr/Gun_Point.dat,-1,5,8,f,123980,37.42
FastPFOR,181564,401.76,ucr,951.56,True,/colmajor/uint8-as-uint32_deltas_zigzag/ucr/Ham.dat,-1,5,8,f,373196,48.65
FastPFOR,3695092,719.57,ucr,2006.71,True,/colmajor/uint8-as-uint32_deltas_zigzag/ucr/HandOutlines.dat,-1,5,8,f,14872700,24.84
