Algorithm,Compressed size,Compression speed,Dataset,Decompression speed,Deltas,Filename,Memlimit,MinIters,Nbits,Order,Original size,Ratio
Memcpy,248870,24879.54,ucr,24887.0,False,/colmajor/uint8/ucr/50words.dat,16,5,8,f,248870,100.0
Zstd -1,161819,124.36,ucr,295.67,False,/colmajor/uint8/ucr/50words.dat,16,5,8,f,248870,65.02
Zstd -9,141458,21.88,ucr,330.21,False,/colmajor/uint8/ucr/50words.dat,16,5,8,f,248870,56.84
LZ4,186977,166.53,ucr,735.73,False,/colmajor/uint8/ucr/50words.dat,16,5,8,f,248870,75.13
LZ4HC -1,176244,74.03,ucr,1157.53,False,/colmajor/uint8/ucr/50words.dat,16,5,8,f,248870,70.82
LZ4HC -9,163689,41.34,ucr,888.84,False,/colmajor/uint8/ucr/50words.dat,16,5,8,f,248870,65.77
Snappy,180848,144.65,ucr,439.88,False,/colmajor/uint8/ucr/50words.dat,16,5,8,f,248870,72.67
FSE,210074,172.04,ucr,207.13,False,/colmajor/uint8/ucr/50words.dat,16,5,8,f,248870,84.41
Huffman,209650,255.18,ucr,262.8,False,/colmajor/uint8/ucr/50words.dat,16,5,8,f,248870,84.24
Delta,96275,372.03,ucr,1117.43,False,/colmajor/uint8/ucr/50words.dat,16,5,8,f,248870,38.68
DoubleDelta,81631,232.33,ucr,466.0,False,/colmajor/uint8/ucr/50words.dat,16,5,8,f,248870,32.8
DeltaRLE_HUF,91244,153.26,ucr,318.58,False,/colmajor/uint8/ucr/50words.dat,16,5,8,f,248870,36.66
DeltaRLE,96608,369.71,ucr,741.66,False,/colmajor/uint8/ucr/50words.dat,16,5,8,f,248870,38.82
BitShuffle8b -1,249254,371.3,ucr,503.66,False,/colmajor/uint8/ucr/50words.dat,16,5,8,f,248870,100.15
BitShuffle8b -9,197486,125.13,ucr,333.23,False,/colmajor/uint8/ucr/50words.dat,16,5,8,f,248870,79.35
ByteShuffle8b -1,249254,1058.56,ucr,5552.16,False,/colmajor/uint8/ucr/50words.dat,16,5,8,f,248870,100.15
