Algorithm,Compressed size,Compression speed,Dataset,Decompression speed,Deltas,Filename,Memlimit,MinIters,Nbits,Order,Original size,Ratio
Memcpy,995480,22760.59,ucr,22559.94,False,/colmajor/uint8-as-uint32/ucr/50words.dat,-1,5,8,f,995480,100.0
FastPFOR,244348,1610.73,ucr,7676.08,False,/colmajor/uint8-as-uint32/ucr/50words.dat,-1,5,8,f,995480,24.55
FastPFOR,142536,1109.14,ucr,6271.41,False,/colmajor/uint8-as-uint32/ucr/Adiac.dat,-1,5,8,f,565424,25.21
FastPFOR,54588,976.25,ucr,5665.98,False,/colmajor/uint8-as-uint32/ucr/ArrowHead.dat,-1,5,8,f,216044,25.27
FastPFOR,28620,834.74,ucr,4502.65,False,/colmajor/uint8-as-uint32/ucr/Beef.dat,-1,5,8,f,113980,25.11
FastPFOR,20928,880.97,ucr,4036.71,False,/colmajor/uint8-as-uint32/ucr/BeetleFly.dat,-1,5,8,f,82700,25.31
FastPFOR,20972,822.71,ucr,3979.21,False,/colmajor/uint8-as-uint32/ucr/BirdChicken.dat,-1,5,8,f,82700,25.36
FastPFOR,70512,970.47,ucr,5721.13,False,/colmajor/uint8-as-uint32/ucr/Car.dat,-1,5,8,f,279340,25.24
FastPFOR,124712,1070.65,ucr,6244.51,False,/colmajor/uint8-as-uint32/ucr/CBF.dat,-1,5,8,f,494740,25.21
FastPFOR,742524,1828.91,ucr,13519.13,False,/colmajor/uint8-as-uint32/ucr/ChlorineConcentration.dat,-1,5,8,f,2945968,25.2
FastPFOR,2238624,1595.96,ucr,13152.18,False,/colmajor/uint8-as-uint32/ucr/CinC_ECG_torso.dat,-1,5,8,f,9337900,23.97
FastPFOR,16540,1604.91,ucr,6148.71,False,/colmajor/uint8-as-uint32/ucr/Coffee.dat,-1,5,8,f,65164,25.38
FastPFOR,260104,869.88,ucr,5775.48,False,/colmajor/uint8-as-uint32/ucr/Computers.dat,-1,5,8,f,1449980,17.94
FastPFOR,211540,878.25,ucr,6176.44,False,/colmajor/uint8-as-uint32/ucr/Cricket_X.dat,-1,5,8,f,951580,22.23
FastPFOR,239900,1012.88,ucr,6317.92,False,/colmajor/uint8-as-uint32/ucr/Cricket_Y.dat,-1,5,8,f,951580,25.21
FastPFOR,211348,907.09,ucr,6272.78,False,/colmajor/uint8-as-uint32/ucr/Cricket_Z.dat,-1,5,8,f,951580,22.21
FastPFOR,113648,1022.18,ucr,6162.74,False,/colmajor/uint8-as-uint32/ucr/DiatomSizeReduction.dat,-1,5,8,f,450780,25.21
FastPFOR,46292,1039.79,ucr,5307.61,False,/colmajor/uint8-as-uint32/ucr/DistalPhalanxOutlineAgeGroup.dat,-1,5,8,f,183240,25.26
FastPFOR,75160,1109.08,ucr,5842.24,False,/colmajor/uint8-as-uint32/ucr/DistalPhalanxOutlineCorrect.dat,-1,5,8,f,297820,25.24
FastPFOR,46300,1040.19,ucr,5217.39,False,/colmajor/uint8-as-uint32/ucr/DistalPhalanxTW.dat,-1,5,8,f,183240,25.27
FastPFOR,188292,515.04,ucr,3496.07,False,/colmajor/uint8-as-uint32/ucr/Earthquakes.dat,-1,5,8,f,953328,19.75
FastPFOR,20432,903.31,ucr,3791.95,False,/colmajor/uint8-as-uint32/ucr/ECG200.dat,-1,5,8,f,80780,25.29
FastPFOR,730864,1699.36,ucr,8417.43,False,/colmajor/uint8-as-uint32/ucr/ECG5000.dat,-1,5,8,f,2899980,25.2
FastPFOR,125864,1442.45,ucr,7903.8,False,/colmajor/uint8-as-uint32/ucr/ECGFiveDays.dat,-1,5,8,f,498556,25.25
FastPFOR,1652708,1517.19,ucr,12483.94,False,/colmajor/uint8-as-uint32/ucr/ElectricDevices.dat,-1,5,8,f,6721328,24.59
FastPFOR,280720,1181.47,ucr,13521.65,False,/colmajor/uint8-as-uint32/ucr/FaceAll.dat,-1,5,8,f,1223980,22.94
FastPFOR,40032,1375.86,ucr,6054.45,False,/colmajor/uint8-as-uint32/ucr/FaceFour.dat,-1,5,8,f,159020,25.17
FastPFOR,280744,1121.04,ucr,7715.75,False,/colmajor/uint8-as-uint32/ucr/FacesUCR.dat,-1,5,8,f,1223980,22.94
FastPFOR,124252,1537.08,ucr,7582.93,False,/colmajor/uint8-as-uint32/ucr/FISH.dat,-1,5,8,f,655180,18.96
FastPFOR,2505164,2586.47,ucr,13923.53,False,/colmajor/uint8-as-uint32/ucr/FordA.dat,-1,5,8,f,9940400,25.2
FastPFOR,2263396,2658.29,ucr,10926.05,False,/colmajor/uint8-as-uint32/ucr/FordB.dat,-1,5,8,f,8980900,25.2
FastPFOR,31264,1621.61,ucr,12376.96,False,/colmajor/uint8-as-uint32/ucr/Gun_Point.dat,-1,5,8,f,123980,25.22
FastPFOR,82116,782.05,ucr,4959.68,False,/colmajor/uint8-as-uint32/ucr/Ham.dat,-1,5,8,f,373196,22.0
FastPFOR,3684852,2008.53,ucr,10802.87,False,/colmajor/uint8-as-uint32/ucr/HandOutlines.dat,-1,5,8,f,14872700,24.78
FastPFOR,512012,1510.19,ucr,12242.68,False,/colmajor/uint8-as-uint32/ucr/Haptics.dat,-1,5,8,f,2031624,25.2
FastPFOR,66784,1092.8,ucr,9295.64,False,/colmajor/uint8-as-uint32/ucr/Herring.dat,-1,5,8,f,264684,25.23
FastPFOR,1127372,1559.72,ucr,12877.15,False,/colmajor/uint8-as-uint32/ucr/InlineSkate.dat,-1,5,8,f,4906180,22.98
FastPFOR,518628,1181.9,ucr,7129.89,False,/colmajor/uint8-as-uint32/ucr/InsectWingbeatSound.dat,-1,5,8,f,2296780,22.58
FastPFOR,32068,1446.88,ucr,5912.92,False,/colmajor/uint8-as-uint32/ucr/ItalyPowerDemand.dat,-1,5,8,f,127116,25.23
FastPFOR,309904,1302.08,ucr,12000.82,False,/colmajor/uint8-as-uint32/ucr/LargeKitchenAppliances.dat,-1,5,8,f,2174980,14.25
FastPFOR,50188,1072.41,ucr,4485.59,False,/colmajor/uint8-as-uint32/ucr/Lighting2.dat,-1,5,8,f,310708,16.15
FastPFOR,34916,646.86,ucr,3821.89,False,/colmajor/uint8-as-uint32/ucr/Lighting7.dat,-1,5,8,f,185308,18.84
