Algorithm,Compressed size,Compression speed,Dataset,Decompression speed,Deltas,Filename,Memlimit,MinIters,Nbits,Order,Original size,Ratio
Memcpy,248870,9586.3,ucr,2889.17,True,/rowmajor/uint8/ucr/50words.dat,-1,5,8,c,248870,100.0
Zstd -1,88617,204.72,ucr,436.83,True,/rowmajor/uint8/ucr/50words.dat,-1,5,8,c,248870,35.61
Zstd -9,79160,14.13,ucr,466.56,True,/rowmajor/uint8/ucr/50words.dat,-1,5,8,c,248870,31.81
LZ4,140480,331.84,ucr,1128.3,True,/rowmajor/uint8/ucr/50words.dat,-1,5,8,c,248870,56.45
LZ4HC -1,141573,94.61,ucr,984.28,True,/rowmajor/uint8/ucr/50words.dat,-1,5,8,c,248870,56.89
LZ4HC -9,93428,3.23,ucr,1064.35,True,/rowmajor/uint8/ucr/50words.dat,-1,5,8,c,248870,37.54
Snappy,128998,217.99,ucr,459.18,True,/rowmajor/uint8/ucr/50words.dat,-1,5,8,c,248870,51.83
FSE,109010,298.24,ucr,302.7,True,/rowmajor/uint8/ucr/50words.dat,-1,5,8,c,248870,43.8
Huffman,110729,429.07,ucr,440.75,True,/rowmajor/uint8/ucr/50words.dat,-1,5,8,c,248870,44.49
Zstd -1,49637,123.49,ucr,313.58,True,/rowmajor/uint8/ucr/Adiac.dat,-1,5,8,c,141356,35.11
Zstd -9,45101,9.99,ucr,446.82,True,/rowmajor/uint8/ucr/Adiac.dat,-1,5,8,c,141356,31.91
LZ4,80813,300.6,ucr,651.19,True,/rowmajor/uint8/ucr/Adiac.dat,-1,5,8,c,141356,57.17
LZ4HC -1,80712,74.29,ucr,871.52,True,/rowmajor/uint8/ucr/Adiac.dat,-1,5,8,c,141356,57.1
LZ4HC -9,54834,3.7,ucr,1104.93,True,/rowmajor/uint8/ucr/Adiac.dat,-1,5,8,c,141356,38.79
Snappy,75702,209.36,ucr,474.17,True,/rowmajor/uint8/ucr/Adiac.dat,-1,5,8,c,141356,53.55
FSE,64067,342.5,ucr,323.57,True,/rowmajor/uint8/ucr/Adiac.dat,-1,5,8,c,141356,45.32
Huffman,64802,501.17,ucr,742.14,True,/rowmajor/uint8/ucr/Adiac.dat,-1,5,8,c,141356,45.84
Zstd -1,25762,142.41,ucr,321.6,True,/rowmajor/uint8/ucr/ArrowHead.dat,-1,5,8,c,54011,47.7
Zstd -9,25077,14.64,ucr,316.67,True,/rowmajor/uint8/ucr/ArrowHead.dat,-1,5,8,c,54011,46.43
LZ4,41013,226.99,ucr,1018.29,True,/rowmajor/uint8/ucr/ArrowHead.dat,-1,5,8,c,54011,75.93
LZ4HC -1,39003,64.18,ucr,630.23,True,/rowmajor/uint8/ucr/ArrowHead.dat,-1,5,8,c,54011,72.21
LZ4HC -9,34632,16.81,ucr,1083.58,True,/rowmajor/uint8/ucr/ArrowHead.dat,-1,5,8,c,54011,64.12
Snappy,41046,169.95,ucr,546.28,True,/rowmajor/uint8/ucr/ArrowHead.dat,-1,5,8,c,54011,76.0
FSE,25963,378.47,ucr,421.9,True,/rowmajor/uint8/ucr/ArrowHead.dat,-1,5,8,c,54011,48.07
Huffman,26176,628.66,ucr,643.55,True,/rowmajor/uint8/ucr/ArrowHead.dat,-1,5,8,c,54011,48.46
Zstd -1,10140,159.64,ucr,276.65,True,/rowmajor/uint8/ucr/Beef.dat,-1,5,8,c,28495,35.59
Zstd -9,9600,14.84,ucr,271.41,True,/rowmajor/uint8/ucr/Beef.dat,-1,5,8,c,28495,33.69
LZ4,18796,252.49,ucr,662.74,True,/rowmajor/uint8/ucr/Beef.dat,-1,5,8,c,28495,65.96
LZ4HC -1,17168,92.1,ucr,844.42,True,/rowmajor/uint8/ucr/Beef.dat,-1,5,8,c,28495,60.25
LZ4HC -9,12918,6.24,ucr,956.34,True,/rowmajor/uint8/ucr/Beef.dat,-1,5,8,c,28495,45.33
Snappy,15817,194.32,ucr,327.65,True,/rowmajor/uint8/ucr/Beef.dat,-1,5,8,c,28495,55.51
FSE,10503,330.36,ucr,422.32,True,/rowmajor/uint8/ucr/Beef.dat,-1,5,8,c,28495,36.86
Huffman,10716,473.15,ucr,631.16,True,/rowmajor/uint8/ucr/Beef.dat,-1,5,8,c,28495,37.61
Zstd -1,9926,133.1,ucr,385.97,True,/rowmajor/uint8/ucr/BeetleFly.dat,-1,5,8,c,20675,48.01
