Algorithm,Compressed size,Compression speed,Dataset,Decompression speed,Deltas,Filename,Memlimit,MinIters,Nbits,Order,Original size,Ratio
Memcpy,497740,18250.95,ucr,18475.87,False,/colmajor/uint16/ucr/50words.dat,4,5,16,f,497740,100.0
Zstd -1,485698,185.14,ucr,283.43,False,/colmajor/uint16/ucr/50words.dat,4,5,16,f,497740,97.58
Zstd -9,485715,54.99,ucr,335.91,False,/colmajor/uint16/ucr/50words.dat,4,5,16,f,497740,97.58
LZ4,499918,1869.43,ucr,5800.83,False,/colmajor/uint16/ucr/50words.dat,4,5,16,f,497740,100.44
LZ4HC -1,499834,87.36,ucr,5755.48,False,/colmajor/uint16/ucr/50words.dat,4,5,16,f,497740,100.42
LZ4HC -9,499834,87.76,ucr,4532.61,False,/colmajor/uint16/ucr/50words.dat,4,5,16,f,497740,100.42
Snappy,498348,2149.21,ucr,4465.2,False,/colmajor/uint16/ucr/50words.dat,4,5,16,f,497740,100.12
FSE,497239,184.2,ucr,1036.72,False,/colmajor/uint16/ucr/50words.dat,4,5,16,f,497740,99.9
Huffman,484294,185.18,ucr,322.02,False,/colmajor/uint16/ucr/50words.dat,4,5,16,f,497740,97.3
Zstd -1,283411,149.95,ucr,5491.47,False,/colmajor/uint16/ucr/Adiac.dat,4,5,16,f,282712,100.25
Zstd -9,283411,52.7,ucr,5921.29,False,/colmajor/uint16/ucr/Adiac.dat,4,5,16,f,282712,100.25
LZ4,283953,1819.73,ucr,5806.49,False,/colmajor/uint16/ucr/Adiac.dat,4,5,16,f,282712,100.44
LZ4HC -1,283926,81.31,ucr,5648.25,False,/colmajor/uint16/ucr/Adiac.dat,4,5,16,f,282712,100.43
LZ4HC -9,283926,81.72,ucr,5679.46,False,/colmajor/uint16/ucr/Adiac.dat,4,5,16,f,282712,100.43
Snappy,283060,1958.3,ucr,4243.08,False,/colmajor/uint16/ucr/Adiac.dat,4,5,16,f,282712,100.12
FSE,282712,178.71,ucr,6028.49,False,/colmajor/uint16/ucr/Adiac.dat,4,5,16,f,282712,100.0
Huffman,283263,177.15,ucr,4444.6,False,/colmajor/uint16/ucr/Adiac.dat,4,5,16,f,282712,100.19
Zstd -1,108292,91.23,ucr,4236.82,False,/colmajor/uint16/ucr/ArrowHead.dat,4,5,16,f,108022,100.25
Zstd -9,108292,38.83,ucr,5279.67,False,/colmajor/uint16/ucr/ArrowHead.dat,4,5,16,f,108022,100.25
LZ4,108449,1429.11,ucr,4210.73,False,/colmajor/uint16/ucr/ArrowHead.dat,4,5,16,f,108022,100.4
LZ4HC -1,108269,51.78,ucr,0.0,False,/colmajor/uint16/ucr/ArrowHead.dat,4,5,16,f,108022,100.23
LZ4HC -9,108261,70.12,ucr,0.0,False,/colmajor/uint16/ucr/ArrowHead.dat,4,5,16,f,108022,100.22
Snappy,108160,4892.74,ucr,16038.9,False,/colmajor/uint16/ucr/ArrowHead.dat,4,5,16,f,108022,100.13
FSE,108022,247.92,ucr,6115.38,False,/colmajor/uint16/ucr/ArrowHead.dat,4,5,16,f,108022,100.0
Huffman,108109,166.16,ucr,834.32,False,/colmajor/uint16/ucr/ArrowHead.dat,4,5,16,f,108022,100.08
Zstd -1,55545,95.38,ucr,309.42,False,/colmajor/uint16/ucr/Beef.dat,4,5,16,f,56990,97.46
Zstd -9,55547,44.19,ucr,370.14,False,/colmajor/uint16/ucr/Beef.dat,4,5,16,f,56990,97.47
LZ4,57240,2108.4,ucr,13562.59,False,/colmajor/uint16/ucr/Beef.dat,4,5,16,f,56990,100.44
LZ4HC -1,57224,81.26,ucr,3260.86,False,/colmajor/uint16/ucr/Beef.dat,4,5,16,f,56990,100.41
LZ4HC -9,57224,99.45,ucr,12253.28,False,/colmajor/uint16/ucr/Beef.dat,4,5,16,f,56990,100.41
Snappy,57060,2852.35,ucr,10875.95,False,/colmajor/uint16/ucr/Beef.dat,4,5,16,f,56990,100.12
FSE,56947,214.96,ucr,2069.28,False,/colmajor/uint16/ucr/Beef.dat,4,5,16,f,56990,99.92
Huffman,55391,238.03,ucr,309.22,False,/colmajor/uint16/ucr/Beef.dat,4,5,16,f,56990,97.19
