Algorithm,Compressed size,Compression speed,Dataset,Decompression speed,Deltas,Filename,Memlimit,MinIters,Nbits,Order,Original size,Ratio
Memcpy,995480,9959.58,ucr,3030.88,True,/rowmajor/uint8-as-uint32_deltas_zigzag/ucr/50words.dat,-1,5,8,c,995480,100.0
FastPFOR,482784,806.13,ucr,937.88,True,/rowmajor/uint8-as-uint32_deltas_zigzag/ucr/50words.dat,-1,5,8,c,995480,48.5
FastPFOR,283928,765.32,ucr,1268.02,True,/rowmajor/uint8-as-uint32_deltas_zigzag/ucr/Adiac.dat,-1,5,8,c,565424,50.22
FastPFOR,108664,1274.18,ucr,1688.04,True,/rowmajor/uint8-as-uint32_deltas_zigzag/ucr/ArrowHead.dat,-1,5,8,c,216044,50.3
FastPFOR,51964,444.94,ucr,858.81,True,/rowmajor/uint8-as-uint32_deltas_zigzag/ucr/Beef.dat,-1,5,8,c,113980,45.59
FastPFOR,41724,803.21,ucr,1015.36,True,/rowmajor/uint8-as-uint32_deltas_zigzag/ucr/BeetleFly.dat,-1,5,8,c,82700,50.45
FastPFOR,41708,654.05,ucr,1167.78,True,/rowmajor/uint8-as-uint32_deltas_zigzag/ucr/BirdChicken.dat,-1,5,8,c,82700,50.43
FastPFOR,140456,673.03,ucr,1128.92,True,/rowmajor/uint8-as-uint32_deltas_zigzag/ucr/Car.dat,-1,5,8,c,279340,50.28
FastPFOR,248564,836.65,ucr,1177.51,True,/rowmajor/uint8-as-uint32_deltas_zigzag/ucr/CBF.dat,-1,5,8,c,494740,50.24
FastPFOR,1468008,1108.98,ucr,1878.56,True,/rowmajor/uint8-as-uint32_deltas_zigzag/ucr/ChlorineConcentration.dat,-1,5,8,c,2945968,49.83
FastPFOR,1623672,773.43,ucr,2019.16,True,/rowmajor/uint8-as-uint32_deltas_zigzag/ucr/CinC_ECG_torso.dat,-1,5,8,c,9337900,17.39
FastPFOR,32852,716.42,ucr,1202.82,True,/rowmajor/uint8-as-uint32_deltas_zigzag/ucr/Coffee.dat,-1,5,8,c,65164,50.41
FastPFOR,297204,798.41,ucr,1466.46,True,/rowmajor/uint8-as-uint32_deltas_zigzag/ucr/Computers.dat,-1,5,8,c,1449980,20.5
FastPFOR,472332,677.82,ucr,1602.26,True,/rowmajor/uint8-as-uint32_deltas_zigzag/ucr/Cricket_X.dat,-1,5,8,c,951580,49.64
FastPFOR,468156,638.64,ucr,1445.76,True,/rowmajor/uint8-as-uint32_deltas_zigzag/ucr/Cricket_Y.dat,-1,5,8,c,951580,49.2
FastPFOR,472324,668.64,ucr,1491.17,True,/rowmajor/uint8-as-uint32_deltas_zigzag/ucr/Cricket_Z.dat,-1,5,8,c,951580,49.64
FastPFOR,226380,713.23,ucr,1207.88,True,/rowmajor/uint8-as-uint32_deltas_zigzag/ucr/DiatomSizeReduction.dat,-1,5,8,c,450780,50.22
FastPFOR,90720,561.19,ucr,819.66,True,/rowmajor/uint8-as-uint32_deltas_zigzag/ucr/DistalPhalanxOutlineAgeGroup.dat,-1,5,8,c,183240,49.51
FastPFOR,147256,599.11,ucr,861.59,True,/rowmajor/uint8-as-uint32_deltas_zigzag/ucr/DistalPhalanxOutlineCorrect.dat,-1,5,8,c,297820,49.44
FastPFOR,91692,677.05,ucr,1025.53,True,/rowmajor/uint8-as-uint32_deltas_zigzag/ucr/DistalPhalanxTW.dat,-1,5,8,c,183240,50.04
FastPFOR,248044,526.29,ucr,1350.42,True,/rowmajor/uint8-as-uint32_deltas_zigzag/ucr/Earthquakes.dat,-1,5,8,c,953328,26.02
FastPFOR,40780,1192.78,ucr,1527.9,True,/rowmajor/uint8-as-uint32_deltas_zigzag/ucr/ECG200.dat,-1,5,8,c,80780,50.48
FastPFOR,1447328,843.84,ucr,1795.04,True,/rowmajor/uint8-as-uint32_deltas_zigzag/ucr/ECG5000.dat,-1,5,8,c,2899980,49.91
FastPFOR,240272,514.97,ucr,1208.76,True,/rowmajor/uint8-as-uint32_deltas_zigzag/ucr/ECGFiveDays.dat,-1,5,8,c,498556,48.19
FastPFOR,1806904,953.21,ucr,1937.78,True,/rowmajor/uint8-as-uint32_deltas_zigzag/ucr/ElectricDevices.dat,-1,5,8,c,6721328,26.88
FastPFOR,614752,1398.15,ucr,2822.31,True,/rowmajor/uint8-as-uint32_deltas_zigzag/ucr/FaceAll.dat,-1,5,8,c,1223980,50.23
FastPFOR,60896,798.72,ucr,1530.94,True,/rowmajor/uint8-as-uint32_deltas_zigzag/ucr/FaceFour.dat,-1,5,8,c,159020,38.29
FastPFOR,614832,1688.3,ucr,2672.04,True,/rowmajor/uint8-as-uint32_deltas_zigzag/ucr/FacesUCR.dat,-1,5,8,c,1223980,50.23
FastPFOR,229292,710.54,ucr,1762.83,True,/rowmajor/uint8-as-uint32_deltas_zigzag/ucr/FISH.dat,-1,5,8,c,655180,35.0
FastPFOR,4990320,1666.24,ucr,2424.97,True,/rowmajor/uint8-as-uint32_deltas_zigzag/ucr/FordA.dat,-1,5,8,c,9940400,50.2
FastPFOR,4508664,1645.5,ucr,2352.69,True,/rowmajor/uint8-as-uint32_deltas_zigzag/ucr/FordB.dat,-1,5,8,c,8980900,50.2
FastPFOR,46396,487.72,ucr,1166.98,True,/rowmajor/uint8-as-uint32_deltas_zigzag/ucr/Gun_Point.dat,-1,5,8,c,123980,37.42
FastPFOR,181564,407.22,ucr,954.71,True,/rowmajor/uint8-as-uint32_deltas_zigzag/ucr/Ham.dat,-1,5,8,c,373196,48.65
FastPFOR,3695092,740.79,ucr,1924.0,True,/rowmajor/uint8-as-uint32_deltas_zigzag/ucr/HandOutlines.dat,-1,5,8,c,14872700,24.84
FastPFOR,336612,620.33,ucr,1600.29,True,/rowmajor/uint8-as-uint32_deltas_zigzag/ucr/Haptics.dat,-1,5,8,c,2031624,16.57
FastPFOR,133016,1155.59,ucr,1666.28,True,/rowmajor/uint8-as-uint32_deltas_zigzag/ucr/Herring.dat,-1,5,8,c,264684,50.25
FastPFOR,1691784,517.82,ucr,1560.87,True,/rowmajor/uint8-as-uint32_deltas_zigzag/ucr/InlineSkate.dat,-1,5,8,c,4906180,34.48
FastPFOR,982300,624.78,ucr,1749.49,True,/rowmajor/uint8-as-uint32_deltas_zigzag/ucr/InsectWingbeatSound.dat,-1,5,8,c,2296780,42.77
FastPFOR,63876,1100.24,ucr,1532.53,True,/rowmajor/uint8-as-uint32_deltas_zigzag/ucr/ItalyPowerDemand.dat,-1,5,8,c,127116,50.25
FastPFOR,124396,971.7,ucr,1914.04,True,/rowmajor/uint8-as-uint32_deltas_zigzag/ucr/LargeKitchenAppliances.dat,-1,5,8,c,2174980,5.72
FastPFOR,110196,496.98,ucr,1416.23,True,/rowmajor/uint8-as-uint32_deltas_zigzag/ucr/Lighting2.dat,-1,5,8,c,310708,35.47
FastPFOR,81812,782.87,ucr,1155.03,True,/rowmajor/uint8-as-uint32_deltas_zigzag/ucr/Lighting7.dat,-1,5,8,c,185308,44.15
FastPFOR,4807644,900.87,ucr,1990.9,True,/rowmajor/uint8-as-uint32_deltas_zigzag/ucr/MALLAT.dat,-1,5,8,c,9878380,48.67
FastPFOR,88928,347.68,ucr,819.08,True,/rowmajor/uint8-as-uint32_deltas_zigzag/ucr/Meat.dat,-1,5,8,c,217420,40.9
FastPFOR,219272,367.92,ucr,828.61,True,/rowmajor/uint8-as-uint32_deltas_zigzag/ucr/MedicalImages.dat,-1,5,8,c,474636,46.2
FastPFOR,93532,581.88,ucr,878.6,True,/rowmajor/uint8-as-uint32_deltas_zigzag/ucr/MiddlePhalanxOutlineAgeGroup.dat,-1,5,8,c,188340,49.66
FastPFOR,150248,618.83,ucr,921.8,True,/rowmajor/uint8-as-uint32_deltas_zigzag/ucr/MiddlePhalanxOutlineCorrect.dat,-1,5,8,c,302920,49.6
FastPFOR,94096,701.86,ucr,1019.9,True,/rowmajor/uint8-as-uint32_deltas_zigzag/ucr/MiddlePhalanxTW.dat,-1,5,8,c,188000,50.05
FastPFOR,224260,435.99,ucr,996.05,True,/rowmajor/uint8-as-uint32_deltas_zigzag/ucr/MoteStrain.dat,-1,5,8,c,452812,49.53
FastPFOR,4056116,543.64,ucr,1702.17,True,/rowmajor/uint8-as-uint32_deltas_zigzag/ucr/NonInvasiveFatalECG_Thorax1.dat,-1,5,8,c,11370280,35.67
FastPFOR,3655612,589.84,ucr,1725.74,True,/rowmajor/uint8-as-uint32_deltas_zigzag/ucr/NonInvasiveFatalECG_Thorax2.dat,-1,5,8,c,11370280,32.15
FastPFOR,59408,378.41,ucr,781.62,True,/rowmajor/uint8-as-uint32_deltas_zigzag/ucr/OliveOil.dat,-1,5,8,c,137980,43.06
FastPFOR,383628,780.24,ucr,1143.49,True,/rowmajor/uint8-as-uint32_deltas_zigzag/ucr/OSULeaf.dat,-1,5,8,c,763756,50.23
FastPFOR,447196,616.06,ucr,869.34,True,/rowmajor/uint8-as-uint32_deltas_zigzag/ucr/PhalangesOutlinesCorrect.dat,-1,5,8,c,903700,49.49
FastPFOR,4004760,948.58,ucr,1989.77,True,/rowmajor/uint8-as-uint32_deltas_zigzag/ucr/Phoneme.dat,-1,5,8,c,8684740,46.11
FastPFOR,62904,839.85,ucr,1078.49,True,/rowmajor/uint8-as-uint32_deltas_zigzag/ucr/Plane.dat,-1,5,8,c,125140,50.27
FastPFOR,102392,590.33,ucr,846.9,True,/rowmajor/uint8-as-uint32_deltas_zigzag/ucr/ProximalPhalanxOutlineAgeGroup.dat,-1,5,8,c,205680,49.78
FastPFOR,150352,580.19,ucr,817.21,True,/rowmajor/uint8-as-uint32_deltas_zigzag/ucr/ProximalPhalanxOutlineCorrect.dat,-1,5,8,c,302920,49.63
FastPFOR,103208,790.43,ucr,1185.79,True,/rowmajor/uint8-as-uint32_deltas_zigzag/ucr/ProximalPhalanxTW.dat,-1,5,8,c,205680,50.18
FastPFOR,581172,648.83,ucr,1376.3,True,/rowmajor/uint8-as-uint32_deltas_zigzag/ucr/RefrigerationDevices.dat,-1,5,8,c,2174980,26.72
FastPFOR,346588,834.59,ucr,1637.26,True,/rowmajor/uint8-as-uint32_deltas_zigzag/ucr/ScreenType.dat,-1,5,8,c,2174980,15.94
FastPFOR,242816,626.5,ucr,943.94,True,/rowmajor/uint8-as-uint32_deltas_zigzag/ucr/ShapeletSim.dat,-1,5,8,c,403980,60.11
FastPFOR,1241764,1037.15,ucr,1690.38,True,/rowmajor/uint8-as-uint32_deltas_zigzag/ucr/ShapesAll.dat,-1,5,8,c,2481580,50.04
FastPFOR,156868,1028.52,ucr,1759.37,True,/rowmajor/uint8-as-uint32_deltas_zigzag/ucr/SmallKitchenAppliances.dat,-1,5,8,c,2174980,7.21
FastPFOR,93668,884.01,ucr,1629.93,True,/rowmajor/uint8-as-uint32_deltas_zigzag/ucr/SonyAIBORobotSurface.dat,-1,5,8,c,186280,50.28
FastPFOR,138084,809.93,ucr,1645.4,True,/rowmajor/uint8-as-uint32_deltas_zigzag/ucr/SonyAIBORobotSurfaceII.dat,-1,5,8,c,274380,50.33
FastPFOR,7723492,839.03,ucr,2123.53,True,/rowmajor/uint8-as-uint32_deltas_zigzag/ucr/StarLightCurves.dat,-1,5,8,c,38015356,20.32
FastPFOR,472700,562.68,ucr,1140.25,True,/rowmajor/uint8-as-uint32_deltas_zigzag/ucr/Strawberry.dat,-1,5,8,c,943660,50.09
FastPFOR,300592,796.27,ucr,1153.36,True,/rowmajor/uint8-as-uint32_deltas_zigzag/ucr/SwedishLeaf.dat,-1,5,8,c,598480,50.23
FastPFOR,750316,619.86,ucr,1396.7,True,/rowmajor/uint8-as-uint32_deltas_zigzag/ucr/Symbols.dat,-1,5,8,c,1644220,45.63
FastPFOR,79236,706.33,ucr,1085.74,True,/rowmajor/uint8-as-uint32_deltas_zigzag/ucr/synthetic_control.dat,-1,5,8,c,155980,50.8
FastPFOR,151740,591.57,ucr,1098.05,True,/rowmajor/uint8-as-uint32_deltas_zigzag/ucr/ToeSegmentation1.dat,-1,5,8,c,302284,50.2
