Algorithm,Compressed size,Compression speed,Dataset,Decompression speed,Deltas,Filename,Memlimit,MinIters,Nbits,Order,Original size,Ratio
Memcpy,995480,22549.72,ucr,22600.4,False,/colmajor/uint16-as-uint32/ucr/50words.dat,-1,5,16,f,995480,100.0
FastPFOR,493428,1531.67,ucr,6844.28,False,/colmajor/uint16-as-uint32/ucr/50words.dat,-1,5,16,f,995480,49.57
FastPFOR,283904,1618.17,ucr,5758.12,False,/colmajor/uint16-as-uint32/ucr/Adiac.dat,-1,5,16,f,565424,50.21
FastPFOR,108672,966.68,ucr,4955.82,False,/colmajor/uint16-as-uint32/ucr/ArrowHead.dat,-1,5,16,f,216044,50.3
FastPFOR,57208,806.53,ucr,4186.44,False,/colmajor/uint16-as-uint32/ucr/Beef.dat,-1,5,16,f,113980,50.19
FastPFOR,41704,863.81,ucr,3751.25,False,/colmajor/uint16-as-uint32/ucr/BeetleFly.dat,-1,5,16,f,82700,50.43
FastPFOR,41688,819.44,ucr,3722.88,False,/colmajor/uint16-as-uint32/ucr/BirdChicken.dat,-1,5,16,f,82700,50.41
FastPFOR,140388,973.58,ucr,5241.69,False,/colmajor/uint16-as-uint32/ucr/Car.dat,-1,5,16,f,279340,50.26
FastPFOR,248416,1065.29,ucr,5433.72,False,/colmajor/uint16-as-uint32/ucr/CBF.dat,-1,5,16,f,494740,50.21
FastPFOR,1479172,1803.84,ucr,7589.42,False,/colmajor/uint16-as-uint32/ucr/ChlorineConcentration.dat,-1,5,16,f,2945968,50.21
FastPFOR,4585336,1949.57,ucr,9565.54,False,/colmajor/uint16-as-uint32/ucr/CinC_ECG_torso.dat,-1,5,16,f,9337900,49.1
FastPFOR,32856,1596.88,ucr,8758.6,False,/colmajor/uint16-as-uint32/ucr/Coffee.dat,-1,5,16,f,65164,50.42
FastPFOR,622776,1285.45,ucr,6452.82,False,/colmajor/uint16-as-uint32/ucr/Computers.dat,-1,5,16,f,1449980,42.95
FastPFOR,449548,1311.84,ucr,6889.67,False,/colmajor/uint16-as-uint32/ucr/Cricket_X.dat,-1,5,16,f,951580,47.24
FastPFOR,477796,1508.43,ucr,7059.51,False,/colmajor/uint16-as-uint32/ucr/Cricket_Y.dat,-1,5,16,f,951580,50.21
FastPFOR,449336,1354.47,ucr,6815.89,False,/colmajor/uint16-as-uint32/ucr/Cricket_Z.dat,-1,5,16,f,951580,47.22
FastPFOR,226368,1523.82,ucr,5514.33,False,/colmajor/uint16-as-uint32/ucr/DiatomSizeReduction.dat,-1,5,16,f,450780,50.22
FastPFOR,92204,1029.2,ucr,4848.52,False,/colmajor/uint16-as-uint32/ucr/DistalPhalanxOutlineAgeGroup.dat,-1,5,16,f,183240,50.32
FastPFOR,149656,1099.04,ucr,5157.95,False,/colmajor/uint16-as-uint32/ucr/DistalPhalanxOutlineCorrect.dat,-1,5,16,f,297820,50.25
FastPFOR,92180,1037.48,ucr,4774.11,False,/colmajor/uint16-as-uint32/ucr/DistalPhalanxTW.dat,-1,5,16,f,183240,50.31
FastPFOR,426792,509.62,ucr,3143.27,False,/colmajor/uint16-as-uint32/ucr/Earthquakes.dat,-1,5,16,f,953328,44.77
FastPFOR,40768,886.53,ucr,3569.44,False,/colmajor/uint16-as-uint32/ucr/ECG200.dat,-1,5,16,f,80780,50.47
FastPFOR,1455860,1666.63,ucr,5883.18,False,/colmajor/uint16-as-uint32/ucr/ECG5000.dat,-1,5,16,f,2899980,50.2
FastPFOR,250512,956.29,ucr,5558.97,False,/colmajor/uint16-as-uint32/ucr/ECGFiveDays.dat,-1,5,16,f,498556,50.25
FastPFOR,3334184,1499.15,ucr,7315.21,False,/colmajor/uint16-as-uint32/ucr/ElectricDevices.dat,-1,5,16,f,6721328,49.61
FastPFOR,587224,1141.79,ucr,6765.35,False,/colmajor/uint16-as-uint32/ucr/FaceAll.dat,-1,5,16,f,1223980,47.98
FastPFOR,79844,892.06,ucr,4717.57,False,/colmajor/uint16-as-uint32/ucr/FaceFour.dat,-1,5,16,f,159020,50.21
FastPFOR,587272,726.18,ucr,5320.29,False,/colmajor/uint16-as-uint32/ucr/FacesUCR.dat,-1,5,16,f,1223980,47.98
FastPFOR,288048,1032.01,ucr,5227.26,False,/colmajor/uint16-as-uint32/ucr/FISH.dat,-1,5,16,f,655180,43.96
FastPFOR,4990340,2522.62,ucr,10570.59,False,/colmajor/uint16-as-uint32/ucr/FordA.dat,-1,5,16,f,9940400,50.2
FastPFOR,4508664,2158.11,ucr,10580.33,False,/colmajor/uint16-as-uint32/ucr/FordB.dat,-1,5,16,f,8980900,50.2
FastPFOR,62280,1603.71,ucr,10172.3,False,/colmajor/uint16-as-uint32/ucr/Gun_Point.dat,-1,5,16,f,123980,50.23
FastPFOR,175476,1140.71,ucr,4449.54,False,/colmajor/uint16-as-uint32/ucr/Ham.dat,-1,5,16,f,373196,47.02
FastPFOR,7403612,2052.4,ucr,10162.18,False,/colmajor/uint16-as-uint32/ucr/HandOutlines.dat,-1,5,16,f,14872700,49.78
FastPFOR,1019920,1869.35,ucr,13444.67,False,/colmajor/uint16-as-uint32/ucr/Haptics.dat,-1,5,16,f,2031624,50.2
FastPFOR,132984,1394.51,ucr,8276.81,False,/colmajor/uint16-as-uint32/ucr/Herring.dat,-1,5,16,f,264684,50.24
FastPFOR,2354364,1524.37,ucr,10649.01,False,/colmajor/uint16-as-uint32/ucr/InlineSkate.dat,-1,5,16,f,4906180,47.99
FastPFOR,1093236,1238.17,ucr,7528.75,False,/colmajor/uint16-as-uint32/ucr/InsectWingbeatSound.dat,-1,5,16,f,2296780,47.6
FastPFOR,63860,1671.55,ucr,11305.23,False,/colmajor/uint16-as-uint32/ucr/ItalyPowerDemand.dat,-1,5,16,f,127116,50.24
FastPFOR,853828,1393.16,ucr,6828.22,False,/colmajor/uint16-as-uint32/ucr/LargeKitchenAppliances.dat,-1,5,16,f,2174980,39.26
FastPFOR,127936,1125.38,ucr,9567.9,False,/colmajor/uint16-as-uint32/ucr/Lighting2.dat,-1,5,16,f,310708,41.18
FastPFOR,81268,1045.28,ucr,3519.02,False,/colmajor/uint16-as-uint32/ucr/Lighting7.dat,-1,5,16,f,185308,43.86
FastPFOR,4927660,2001.49,ucr,10622.79,False,/colmajor/uint16-as-uint32/ucr/MALLAT.dat,-1,5,16,f,9878380,49.88
FastPFOR,106908,1812.77,ucr,11902.34,False,/colmajor/uint16-as-uint32/ucr/Meat.dat,-1,5,16,f,217420,49.17
FastPFOR,228084,742.03,ucr,5155.89,False,/colmajor/uint16-as-uint32/ucr/MedicalImages.dat,-1,5,16,f,474636,48.05
FastPFOR,94744,1017.22,ucr,4754.14,False,/colmajor/uint16-as-uint32/ucr/MiddlePhalanxOutlineAgeGroup.dat,-1,5,16,f,188340,50.3
FastPFOR,152208,1117.62,ucr,5218.71,False,/colmajor/uint16-as-uint32/ucr/MiddlePhalanxOutlineCorrect.dat,-1,5,16,f,302920,50.25
FastPFOR,94488,1060.96,ucr,4769.15,False,/colmajor/uint16-as-uint32/ucr/MiddlePhalanxTW.dat,-1,5,16,f,188000,50.26
FastPFOR,227384,1082.64,ucr,5558.98,False,/colmajor/uint16-as-uint32/ucr/MoteStrain.dat,-1,5,16,f,452812,50.22
FastPFOR,5699472,2060.64,ucr,10283.88,False,/colmajor/uint16-as-uint32/ucr/NonInvasiveFatalECG_Thorax1.dat,-1,5,16,f,11370280,50.13
FastPFOR,5647440,1999.92,ucr,10423.0,False,/colmajor/uint16-as-uint32/ucr/NonInvasiveFatalECG_Thorax2.dat,-1,5,16,f,11370280,49.67
FastPFOR,67192,1248.1,ucr,6866.73,False,/colmajor/uint16-as-uint32/ucr/OliveOil.dat,-1,5,16,f,137980,48.7
FastPFOR,383632,1065.92,ucr,5510.5,False,/colmajor/uint16-as-uint32/ucr/OSULeaf.dat,-1,5,16,f,763756,50.23
