Algorithm,Compressed size,Compression speed,Dataset,Decompression speed,Deltas,Filename,Memlimit,MinIters,Nbits,Order,Original size,Ratio
Memcpy,248870,10033.06,ucr,2983.34,True,/colmajor/uint8/ucr/50words.dat,-1,5,8,f,248870,100.0
Zstd -1,88617,156.17,ucr,306.64,True,/colmajor/uint8/ucr/50words.dat,-1,5,8,f,248870,35.61
Zstd -9,79160,15.09,ucr,230.94,True,/colmajor/uint8/ucr/50words.dat,-1,5,8,f,248870,31.81
LZ4,140480,174.12,ucr,502.01,True,/colmajor/uint8/ucr/50words.dat,-1,5,8,f,248870,56.45
LZ4HC -1,141573,81.27,ucr,654.12,True,/colmajor/uint8/ucr/50words.dat,-1,5,8,f,248870,56.89
LZ4HC -9,93428,4.96,ucr,1191.54,True,/colmajor/uint8/ucr/50words.dat,-1,5,8,f,248870,37.54
Snappy,128998,204.21,ucr,447.37,True,/colmajor/uint8/ucr/50words.dat,-1,5,8,f,248870,51.83
FSE,109010,197.24,ucr,221.5,True,/colmajor/uint8/ucr/50words.dat,-1,5,8,f,248870,43.8
Huffman,110721,327.09,ucr,540.05,True,/colmajor/uint8/ucr/50words.dat,-1,5,8,f,248870,44.49
Zstd -1,49637,194.76,ucr,452.33,True,/colmajor/uint8/ucr/Adiac.dat,-1,5,8,f,141356,35.11
Zstd -9,45101,14.25,ucr,394.61,True,/colmajor/uint8/ucr/Adiac.dat,-1,5,8,f,141356,31.91
LZ4,80813,168.36,ucr,506.75,True,/colmajor/uint8/ucr/Adiac.dat,-1,5,8,f,141356,57.17
LZ4HC -1,80712,78.57,ucr,645.9,True,/colmajor/uint8/ucr/Adiac.dat,-1,5,8,f,141356,57.1
LZ4HC -9,54834,5.87,ucr,644.34,True,/colmajor/uint8/ucr/Adiac.dat,-1,5,8,f,141356,38.79
Snappy,75702,131.23,ucr,302.05,True,/colmajor/uint8/ucr/Adiac.dat,-1,5,8,f,141356,53.55
FSE,64067,195.41,ucr,215.46,True,/colmajor/uint8/ucr/Adiac.dat,-1,5,8,f,141356,45.32
Huffman,64794,314.78,ucr,367.72,True,/colmajor/uint8/ucr/Adiac.dat,-1,5,8,f,141356,45.84
Zstd -1,25762,84.24,ucr,222.27,True,/colmajor/uint8/ucr/ArrowHead.dat,-1,5,8,f,54011,47.7
Zstd -9,25077,16.12,ucr,241.72,True,/colmajor/uint8/ucr/ArrowHead.dat,-1,5,8,f,54011,46.43
LZ4,41013,204.78,ucr,642.59,True,/colmajor/uint8/ucr/ArrowHead.dat,-1,5,8,f,54011,75.93
LZ4HC -1,39003,48.69,ucr,459.56,True,/colmajor/uint8/ucr/ArrowHead.dat,-1,5,8,f,54011,72.21
LZ4HC -9,34632,20.47,ucr,742.94,True,/colmajor/uint8/ucr/ArrowHead.dat,-1,5,8,f,54011,64.12
Snappy,41046,159.19,ucr,395.99,True,/colmajor/uint8/ucr/ArrowHead.dat,-1,5,8,f,54011,76.0
FSE,25963,289.2,ucr,309.87,True,/colmajor/uint8/ucr/ArrowHead.dat,-1,5,8,f,54011,48.07
Huffman,26172,457.43,ucr,472.78,True,/colmajor/uint8/ucr/ArrowHead.dat,-1,5,8,f,54011,48.46
Zstd -1,10140,121.8,ucr,254.57,True,/colmajor/uint8/ucr/Beef.dat,-1,5,8,f,28495,35.59
Zstd -9,9600,14.84,ucr,271.61,True,/colmajor/uint8/ucr/Beef.dat,-1,5,8,f,28495,33.69
LZ4,18796,252.57,ucr,569.64,True,/colmajor/uint8/ucr/Beef.dat,-1,5,8,f,28495,65.96
LZ4HC -1,17168,72.14,ucr,402.0,True,/colmajor/uint8/ucr/Beef.dat,-1,5,8,f,28495,60.25
LZ4HC -9,12918,6.13,ucr,795.04,True,/colmajor/uint8/ucr/Beef.dat,-1,5,8,f,28495,45.33
Snappy,15817,121.52,ucr,276.34,True,/colmajor/uint8/ucr/Beef.dat,-1,5,8,f,28495,55.51
FSE,10503,181.75,ucr,200.06,True,/colmajor/uint8/ucr/Beef.dat,-1,5,8,f,28495,36.86
Huffman,10712,279.05,ucr,282.18,True,/colmajor/uint8/ucr/Beef.dat,-1,5,8,f,28495,37.59
Zstd -1,9926,66.29,ucr,203.97,True,/colmajor/uint8/ucr/BeetleFly.dat,-1,5,8,f,20675,48.01
Zstd -9,9477,14.49,ucr,142.34,True,/colmajor/uint8/ucr/BeetleFly.dat,-1,5,8,f,20675,45.84
LZ4,16070,129.56,ucr,419.35,True,/colmajor/uint8/ucr/BeetleFly.dat,-1,5,8,f,20675,77.73
LZ4HC -1,15302,44.22,ucr,427.89,True,/colmajor/uint8/ucr/BeetleFly.dat,-1,5,8,f,20675,74.01
LZ4HC -9,14016,19.93,ucr,474.57,True,/colmajor/uint8/ucr/BeetleFly.dat,-1,5,8,f,20675,67.79
Snappy,15606,103.95,ucr,276.69,True,/colmajor/uint8/ucr/BeetleFly.dat,-1,5,8,f,20675,75.48
FSE,10235,170.58,ucr,184.25,True,/colmajor/uint8/ucr/BeetleFly.dat,-1,5,8,f,20675,49.5
Huffman,10356,262.26,ucr,266.27,True,/colmajor/uint8/ucr/BeetleFly.dat,-1,5,8,f,20675,50.09
Zstd -1,7752,69.88,ucr,173.43,True,/colmajor/uint8/ucr/BirdChicken.dat,-1,5,8,f,20675,37.49
Zstd -9,7619,11.1,ucr,153.29,True,/colmajor/uint8/ucr/BirdChicken.dat,-1,5,8,f,20675,36.85
LZ4,14329,148.44,ucr,381.03,True,/colmajor/uint8/ucr/BirdChicken.dat,-1,5,8,f,20675,69.31
LZ4HC -1,13372,46.22,ucr,389.49,True,/colmajor/uint8/ucr/BirdChicken.dat,-1,5,8,f,20675,64.68
LZ4HC -9,11281,11.24,ucr,707.68,True,/colmajor/uint8/ucr/BirdChicken.dat,-1,5,8,f,20675,54.56
Snappy,12707,109.33,ucr,274.74,True,/colmajor/uint8/ucr/BirdChicken.dat,-1,5,8,f,20675,61.46
FSE,8334,171.28,ucr,185.4,True,/colmajor/uint8/ucr/BirdChicken.dat,-1,5,8,f,20675,40.31
Huffman,8387,264.33,ucr,131.56,True,/colmajor/uint8/ucr/BirdChicken.dat,-1,5,8,f,20675,40.57
Zstd -1,21328,94.33,ucr,193.05,True,/colmajor/uint8/ucr/Car.dat,-1,5,8,f,69835,30.54
Zstd -9,19473,12.83,ucr,332.35,True,/colmajor/uint8/ucr/Car.dat,-1,5,8,f,69835,27.88
LZ4,36495,184.85,ucr,452.53,True,/colmajor/uint8/ucr/Car.dat,-1,5,8,f,69835,52.26
LZ4HC -1,37518,52.62,ucr,378.1,True,/colmajor/uint8/ucr/Car.dat,-1,5,8,f,69835,53.72
LZ4HC -9,25096,5.87,ucr,1061.21,True,/colmajor/uint8/ucr/Car.dat,-1,5,8,f,69835,35.94
Snappy,33536,204.44,ucr,409.3,True,/colmajor/uint8/ucr/Car.dat,-1,5,8,f,69835,48.02
FSE,22320,288.58,ucr,213.42,True,/colmajor/uint8/ucr/Car.dat,-1,5,8,f,69835,31.96
Huffman,22735,314.68,ucr,346.24,True,/colmajor/uint8/ucr/Car.dat,-1,5,8,f,69835,32.56
Zstd -1,101246,214.89,ucr,260.72,True,/colmajor/uint8/ucr/CBF.dat,-1,5,8,f,123685,81.86
Zstd -9,100460,36.19,ucr,361.04,True,/colmajor/uint8/ucr/CBF.dat,-1,5,8,f,123685,81.22
LZ4,124048,1119.92,ucr,1086.28,True,/colmajor/uint8/ucr/CBF.dat,-1,5,8,f,123685,100.29
LZ4HC -1,123025,75.3,ucr,1382.36,True,/colmajor/uint8/ucr/CBF.dat,-1,5,8,f,123685,99.47
LZ4HC -9,122242,35.82,ucr,1380.92,True,/colmajor/uint8/ucr/CBF.dat,-1,5,8,f,123685,98.83
Snappy,123694,1449.29,ucr,1153.34,True,/colmajor/uint8/ucr/CBF.dat,-1,5,8,f,123685,100.01
FSE,100712,193.41,ucr,209.53,True,/colmajor/uint8/ucr/CBF.dat,-1,5,8,f,123685,81.43
