Algorithm,Compressed size,Compression speed,Dataset,Decompression speed,Deltas,Filename,Memlimit,MinIters,Nbits,Order,Original size,Ratio
Memcpy,995480,22173.52,ucr,22237.91,False,/colmajor/uint16-as-uint32/ucr/50words.dat,16,5,16,f,995480,100.0
FastPFOR,494776,1342.49,ucr,5962.49,False,/colmajor/uint16-as-uint32/ucr/50words.dat,16,5,16,f,995480,49.7
FastPFOR,284416,1071.36,ucr,4424.25,False,/colmajor/uint16-as-uint32/ucr/Adiac.dat,16,5,16,f,565424,50.3
FastPFOR,108880,932.49,ucr,6375.24,False,/colmajor/uint16-as-uint32/ucr/ArrowHead.dat,16,5,16,f,216044,50.4
FastPFOR,57316,1362.03,ucr,5689.04,False,/colmajor/uint16-as-uint32/ucr/Beef.dat,16,5,16,f,113980,50.29
FastPFOR,41772,834.79,ucr,5029.5,False,/colmajor/uint16-as-uint32/ucr/BeetleFly.dat,16,5,16,f,82700,50.51
FastPFOR,41756,790.9,ucr,3101.09,False,/colmajor/uint16-as-uint32/ucr/BirdChicken.dat,16,5,16,f,82700,50.49
FastPFOR,140632,944.03,ucr,4344.26,False,/colmajor/uint16-as-uint32/ucr/Car.dat,16,5,16,f,279340,50.34
FastPFOR,248880,1017.65,ucr,4399.64,False,/colmajor/uint16-as-uint32/ucr/CBF.dat,16,5,16,f,494740,50.31
FastPFOR,1481860,1844.62,ucr,5963.88,False,/colmajor/uint16-as-uint32/ucr/ChlorineConcentration.dat,16,5,16,f,2945968,50.3
FastPFOR,4597888,1622.22,ucr,7914.69,False,/colmajor/uint16-as-uint32/ucr/CinC_ECG_torso.dat,16,5,16,f,9337900,49.24
FastPFOR,32904,1005.71,ucr,4746.79,False,/colmajor/uint16-as-uint32/ucr/Coffee.dat,16,5,16,f,65164,50.49
FastPFOR,625168,1048.06,ucr,5410.62,False,/colmajor/uint16-as-uint32/ucr/Computers.dat,16,5,16,f,1449980,43.12
FastPFOR,450916,1171.97,ucr,5560.44,False,/colmajor/uint16-as-uint32/ucr/Cricket_X.dat,16,5,16,f,951580,47.39
FastPFOR,478676,951.4,ucr,4519.86,False,/colmajor/uint16-as-uint32/ucr/Cricket_Y.dat,16,5,16,f,951580,50.3
FastPFOR,450624,792.43,ucr,4226.73,False,/colmajor/uint16-as-uint32/ucr/Cricket_Z.dat,16,5,16,f,951580,47.36
FastPFOR,226784,1074.33,ucr,4387.32,False,/colmajor/uint16-as-uint32/ucr/DiatomSizeReduction.dat,16,5,16,f,450780,50.31
