Algorithm,Compressed size,Compression speed,Dataset,Decompression speed,Deltas,Filename,Memlimit,MinIters,Nbits,Order,Original size,Ratio
Memcpy,248870,9945.65,ucr,3039.78,True,/colmajor/uint8/ucr/50words.dat,-1,5,8,f,248870,100.0
Zstd -1,88617,145.42,ucr,201.33,True,/colmajor/uint8/ucr/50words.dat,-1,5,8,f,248870,35.61
Zstd -9,79160,14.63,ucr,475.73,True,/colmajor/uint8/ucr/50words.dat,-1,5,8,f,248870,31.81
LZ4,140480,350.67,ucr,809.44,True,/colmajor/uint8/ucr/50words.dat,-1,5,8,f,248870,56.45
LZ4HC -1,141573,84.22,ucr,698.27,True,/colmajor/uint8/ucr/50words.dat,-1,5,8,f,248870,56.89
LZ4HC -9,93428,4.97,ucr,987.77,True,/colmajor/uint8/ucr/50words.dat,-1,5,8,f,248870,37.54
Snappy,128998,253.09,ucr,461.31,True,/colmajor/uint8/ucr/50words.dat,-1,5,8,f,248870,51.83
FSE,109010,297.05,ucr,335.78,True,/colmajor/uint8/ucr/50words.dat,-1,5,8,f,248870,43.8
Huffman,110729,489.27,ucr,524.83,True,/colmajor/uint8/ucr/50words.dat,-1,5,8,f,248870,44.49
Zstd -1,49637,134.43,ucr,306.5,True,/colmajor/uint8/ucr/Adiac.dat,-1,5,8,f,141356,35.11
Zstd -9,45101,14.35,ucr,391.86,True,/colmajor/uint8/ucr/Adiac.dat,-1,5,8,f,141356,31.91
LZ4,80813,255.96,ucr,757.45,True,/colmajor/uint8/ucr/Adiac.dat,-1,5,8,f,141356,57.17
LZ4HC -1,80712,77.64,ucr,641.96,True,/colmajor/uint8/ucr/Adiac.dat,-1,5,8,f,141356,57.1
LZ4HC -9,54834,5.74,ucr,1136.46,True,/colmajor/uint8/ucr/Adiac.dat,-1,5,8,f,141356,38.79
Snappy,75702,230.04,ucr,479.56,True,/colmajor/uint8/ucr/Adiac.dat,-1,5,8,f,141356,53.55
FSE,64067,375.86,ucr,329.52,True,/colmajor/uint8/ucr/Adiac.dat,-1,5,8,f,141356,45.32
Huffman,64802,314.72,ucr,350.85,True,/colmajor/uint8/ucr/Adiac.dat,-1,5,8,f,141356,45.84
Zstd -1,25762,83.87,ucr,223.17,True,/colmajor/uint8/ucr/ArrowHead.dat,-1,5,8,f,54011,47.7
Zstd -9,25077,18.43,ucr,236.55,True,/colmajor/uint8/ucr/ArrowHead.dat,-1,5,8,f,54011,46.43
LZ4,41013,134.82,ucr,484.4,True,/colmajor/uint8/ucr/ArrowHead.dat,-1,5,8,f,54011,75.93
LZ4HC -1,39003,49.36,ucr,459.45,True,/colmajor/uint8/ucr/ArrowHead.dat,-1,5,8,f,54011,72.21
LZ4HC -9,34632,20.34,ucr,756.95,True,/colmajor/uint8/ucr/ArrowHead.dat,-1,5,8,f,54011,64.12
Snappy,41046,104.8,ucr,270.03,True,/colmajor/uint8/ucr/ArrowHead.dat,-1,5,8,f,54011,76.0
FSE,25963,187.66,ucr,205.68,True,/colmajor/uint8/ucr/ArrowHead.dat,-1,5,8,f,54011,48.07
Huffman,26176,308.39,ucr,325.44,True,/colmajor/uint8/ucr/ArrowHead.dat,-1,5,8,f,54011,48.46
Zstd -1,10140,127.68,ucr,372.2,True,/colmajor/uint8/ucr/Beef.dat,-1,5,8,f,28495,35.59
Zstd -9,9600,14.74,ucr,260.11,True,/colmajor/uint8/ucr/Beef.dat,-1,5,8,f,28495,33.69
LZ4,18796,252.61,ucr,554.29,True,/colmajor/uint8/ucr/Beef.dat,-1,5,8,f,28495,65.96
LZ4HC -1,17168,71.62,ucr,577.41,True,/colmajor/uint8/ucr/Beef.dat,-1,5,8,f,28495,60.25
LZ4HC -9,12918,6.24,ucr,799.75,True,/colmajor/uint8/ucr/Beef.dat,-1,5,8,f,28495,45.33
Snappy,15817,184.96,ucr,405.33,True,/colmajor/uint8/ucr/Beef.dat,-1,5,8,f,28495,55.51
FSE,10503,265.32,ucr,287.68,True,/colmajor/uint8/ucr/Beef.dat,-1,5,8,f,28495,36.86
Huffman,10716,407.58,ucr,413.04,True,/colmajor/uint8/ucr/Beef.dat,-1,5,8,f,28495,37.61
Zstd -1,9926,99.93,ucr,196.73,True,/colmajor/uint8/ucr/BeetleFly.dat,-1,5,8,f,20675,48.01
Zstd -9,9477,25.68,ucr,298.89,True,/colmajor/uint8/ucr/BeetleFly.dat,-1,5,8,f,20675,45.84
LZ4,16070,205.65,ucr,476.93,True,/colmajor/uint8/ucr/BeetleFly.dat,-1,5,8,f,20675,77.73
LZ4HC -1,15302,71.87,ucr,899.93,True,/colmajor/uint8/ucr/BeetleFly.dat,-1,5,8,f,20675,74.01
LZ4HC -9,14016,44.09,ucr,468.98,True,/colmajor/uint8/ucr/BeetleFly.dat,-1,5,8,f,20675,67.79
Snappy,15606,109.14,ucr,425.57,True,/colmajor/uint8/ucr/BeetleFly.dat,-1,5,8,f,20675,75.48
FSE,10235,299.83,ucr,257.61,True,/colmajor/uint8/ucr/BeetleFly.dat,-1,5,8,f,20675,49.5
Huffman,10360,412.58,ucr,263.61,True,/colmajor/uint8/ucr/BeetleFly.dat,-1,5,8,f,20675,50.11
Zstd -1,7752,69.96,ucr,189.15,True,/colmajor/uint8/ucr/BirdChicken.dat,-1,5,8,f,20675,37.49
Zstd -9,7619,11.28,ucr,162.94,True,/colmajor/uint8/ucr/BirdChicken.dat,-1,5,8,f,20675,36.85
LZ4,14329,292.04,ucr,941.91,True,/colmajor/uint8/ucr/BirdChicken.dat,-1,5,8,f,20675,69.31
LZ4HC -1,13372,68.39,ucr,579.49,True,/colmajor/uint8/ucr/BirdChicken.dat,-1,5,8,f,20675,64.68
LZ4HC -9,11281,17.05,ucr,717.46,True,/colmajor/uint8/ucr/BirdChicken.dat,-1,5,8,f,20675,54.56
Snappy,12707,148.71,ucr,254.61,True,/colmajor/uint8/ucr/BirdChicken.dat,-1,5,8,f,20675,61.46
FSE,8334,170.44,ucr,197.52,True,/colmajor/uint8/ucr/BirdChicken.dat,-1,5,8,f,20675,40.31
Huffman,8391,265.41,ucr,268.97,True,/colmajor/uint8/ucr/BirdChicken.dat,-1,5,8,f,20675,40.59
Zstd -1,21328,145.52,ucr,334.53,True,/colmajor/uint8/ucr/Car.dat,-1,5,8,f,69835,30.54
Zstd -9,19473,12.6,ucr,330.86,True,/colmajor/uint8/ucr/Car.dat,-1,5,8,f,69835,27.88
LZ4,36495,321.91,ucr,735.07,True,/colmajor/uint8/ucr/Car.dat,-1,5,8,f,69835,52.26
LZ4HC -1,37518,80.26,ucr,555.15,True,/colmajor/uint8/ucr/Car.dat,-1,5,8,f,69835,53.72
LZ4HC -9,25096,5.84,ucr,1061.19,True,/colmajor/uint8/ucr/Car.dat,-1,5,8,f,69835,35.94
Snappy,33536,135.58,ucr,275.79,True,/colmajor/uint8/ucr/Car.dat,-1,5,8,f,69835,48.02
FSE,22320,190.45,ucr,213.05,True,/colmajor/uint8/ucr/Car.dat,-1,5,8,f,69835,31.96
Huffman,22739,315.3,ucr,351.8,True,/colmajor/uint8/ucr/Car.dat,-1,5,8,f,69835,32.56
Zstd -1,101246,214.43,ucr,424.16,True,/colmajor/uint8/ucr/CBF.dat,-1,5,8,f,123685,81.86
Zstd -9,100460,38.91,ucr,358.74,True,/colmajor/uint8/ucr/CBF.dat,-1,5,8,f,123685,81.22
LZ4,124048,1170.52,ucr,1561.13,True,/colmajor/uint8/ucr/CBF.dat,-1,5,8,f,123685,100.29
LZ4HC -1,123025,88.61,ucr,1341.44,True,/colmajor/uint8/ucr/CBF.dat,-1,5,8,f,123685,99.47
LZ4HC -9,122242,49.93,ucr,1349.33,True,/colmajor/uint8/ucr/CBF.dat,-1,5,8,f,123685,98.83
Snappy,123694,2451.54,ucr,1645.01,True,/colmajor/uint8/ucr/CBF.dat,-1,5,8,f,123685,100.01
FSE,100712,292.13,ucr,315.71,True,/colmajor/uint8/ucr/CBF.dat,-1,5,8,f,123685,81.43
Huffman,101230,470.9,ucr,412.94,True,/colmajor/uint8/ucr/CBF.dat,-1,5,8,f,123685,81.85
Zstd -1,336751,196.0,ucr,373.66,True,/colmajor/uint8/ucr/ChlorineConcentration.dat,-1,5,8,f,736492,45.72
Zstd -9,255277,31.62,ucr,376.18,True,/colmajor/uint8/ucr/ChlorineConcentration.dat,-1,5,8,f,736492,34.66
LZ4,642120,309.18,ucr,933.22,True,/colmajor/uint8/ucr/ChlorineConcentration.dat,-1,5,8,f,736492,87.19
LZ4HC -1,493506,92.15,ucr,1107.59,True,/colmajor/uint8/ucr/ChlorineConcentration.dat,-1,5,8,f,736492,67.01
LZ4HC -9,420593,31.33,ucr,1306.47,True,/colmajor/uint8/ucr/ChlorineConcentration.dat,-1,5,8,f,736492,57.11
Snappy,617074,217.11,ucr,557.92,True,/colmajor/uint8/ucr/ChlorineConcentration.dat,-1,5,8,f,736492,83.79
FSE,409876,311.71,ucr,345.52,True,/colmajor/uint8/ucr/ChlorineConcentration.dat,-1,5,8,f,736492,55.65
Huffman,411200,500.73,ucr,551.4,True,/colmajor/uint8/ucr/ChlorineConcentration.dat,-1,5,8,f,736492,55.83
Zstd -1,468360,298.49,ucr,464.48,True,/colmajor/uint8/ucr/CinC_ECG_torso.dat,-1,5,8,f,2334475,20.06
Zstd -9,407726,47.97,ucr,596.36,True,/colmajor/uint8/ucr/CinC_ECG_torso.dat,-1,5,8,f,2334475,17.47
