Algorithm,Compressed size,Compression speed,Dataset,Decompression speed,Deltas,Filename,Memlimit,MinIters,Nbits,Order,Original size,Ratio
Memcpy,995480,17929.79,ucr,17889.52,False,/colmajor/uint8-as-uint32/ucr/50words.dat,1,5,8,f,995480,100.0
FastPFOR,270704,754.3,ucr,2324.05,False,/colmajor/uint8-as-uint32/ucr/50words.dat,1,5,8,f,995480,27.19
FastPFOR,159040,1045.09,ucr,2381.6,False,/colmajor/uint8-as-uint32/ucr/Adiac.dat,1,5,8,f,565424,28.13
FastPFOR,60864,924.9,ucr,2141.74,False,/colmajor/uint8-as-uint32/ucr/ArrowHead.dat,1,5,8,f,216044,28.17
FastPFOR,31872,819.79,ucr,1945.95,False,/colmajor/uint8-as-uint32/ucr/Beef.dat,1,5,8,f,113980,27.96
FastPFOR,23304,847.07,ucr,1814.55,False,/colmajor/uint8-as-uint32/ucr/BeetleFly.dat,1,5,8,f,82700,28.18
FastPFOR,23348,554.07,ucr,1322.27,False,/colmajor/uint8-as-uint32/ucr/BirdChicken.dat,1,5,8,f,82700,28.23
FastPFOR,78632,659.1,ucr,1596.58,False,/colmajor/uint8-as-uint32/ucr/Car.dat,1,5,8,f,279340,28.15
FastPFOR,139160,672.03,ucr,1633.09,False,/colmajor/uint8-as-uint32/ucr/CBF.dat,1,5,8,f,494740,28.13
FastPFOR,828604,1105.71,ucr,2702.75,False,/colmajor/uint8-as-uint32/ucr/ChlorineConcentration.dat,1,5,8,f,2945968,28.13
FastPFOR,2503676,987.59,ucr,2645.42,False,/colmajor/uint8-as-uint32/ucr/CinC_ECG_torso.dat,1,5,8,f,9337900,26.81
FastPFOR,18404,986.41,ucr,1280.03,False,/colmajor/uint8-as-uint32/ucr/Coffee.dat,1,5,8,f,65164,28.24
FastPFOR,300568,696.32,ucr,2117.7,False,/colmajor/uint8-as-uint32/ucr/Computers.dat,1,5,8,f,1449980,20.73
FastPFOR,237896,947.33,ucr,2439.37,False,/colmajor/uint8-as-uint32/ucr/Cricket_X.dat,1,5,8,f,951580,25.0
FastPFOR,267696,950.14,ucr,2485.74,False,/colmajor/uint8-as-uint32/ucr/Cricket_Y.dat,1,5,8,f,951580,28.13
FastPFOR,237896,791.21,ucr,2468.51,False,/colmajor/uint8-as-uint32/ucr/Cricket_Z.dat,1,5,8,f,951580,25.0
FastPFOR,126808,983.17,ucr,2309.86,False,/colmajor/uint8-as-uint32/ucr/DiatomSizeReduction.dat,1,5,8,f,450780,28.13
FastPFOR,51608,641.41,ucr,1445.4,False,/colmajor/uint8-as-uint32/ucr/DistalPhalanxOutlineAgeGroup.dat,1,5,8,f,183240,28.16
FastPFOR,83820,685.73,ucr,1573.17,False,/colmajor/uint8-as-uint32/ucr/DistalPhalanxOutlineCorrect.dat,1,5,8,f,297820,28.14
FastPFOR,51616,649.22,ucr,1435.43,False,/colmajor/uint8-as-uint32/ucr/DistalPhalanxTW.dat,1,5,8,f,183240,28.17
FastPFOR,214680,346.73,ucr,1369.51,False,/colmajor/uint8-as-uint32/ucr/Earthquakes.dat,1,5,8,f,953328,22.52
FastPFOR,22748,583.74,ucr,1295.13,False,/colmajor/uint8-as-uint32/ucr/ECG200.dat,1,5,8,f,80780,28.16
FastPFOR,815624,1061.5,ucr,0.0,False,/colmajor/uint8-as-uint32/ucr/ECG5000.dat,1,5,8,f,2899980,28.13
FastPFOR,140404,1004.41,ucr,1589.51,False,/colmajor/uint8-as-uint32/ucr/ECGFiveDays.dat,1,5,8,f,498556,28.16
FastPFOR,1831244,780.98,ucr,2540.05,False,/colmajor/uint8-as-uint32/ucr/ElectricDevices.dat,1,5,8,f,6721328,27.25
FastPFOR,306544,526.91,ucr,2396.98,False,/colmajor/uint8-as-uint32/ucr/FaceAll.dat,1,5,8,f,1223980,25.04
FastPFOR,44584,951.99,ucr,2124.8,False,/colmajor/uint8-as-uint32/ucr/FaceFour.dat,1,5,8,f,159020,28.04
FastPFOR,306344,497.68,ucr,2480.31,False,/colmajor/uint8-as-uint32/ucr/FacesUCR.dat,1,5,8,f,1223980,25.03
FastPFOR,143348,1030.17,ucr,2592.73,False,/colmajor/uint8-as-uint32/ucr/FISH.dat,1,5,8,f,655180,21.88
FastPFOR,2795756,1510.65,ucr,3238.27,False,/colmajor/uint8-as-uint32/ucr/FordA.dat,1,5,8,f,9940400,28.13
FastPFOR,2525928,1312.74,ucr,2806.12,False,/colmajor/uint8-as-uint32/ucr/FordB.dat,1,5,8,f,8980900,28.13
FastPFOR,34868,997.06,ucr,2512.21,False,/colmajor/uint8-as-uint32/ucr/Gun_Point.dat,1,5,8,f,123980,28.12
FastPFOR,91436,690.43,ucr,2942.63,False,/colmajor/uint8-as-uint32/ucr/Ham.dat,1,5,8,f,373196,24.5
FastPFOR,4117144,1304.55,ucr,2982.9,False,/colmajor/uint8-as-uint32/ucr/HandOutlines.dat,1,5,8,f,14872700,27.68
FastPFOR,571396,960.61,ucr,0.0,False,/colmajor/uint8-as-uint32/ucr/Haptics.dat,1,5,8,f,2031624,28.13
FastPFOR,74484,1036.68,ucr,3406.75,False,/colmajor/uint8-as-uint32/ucr/Herring.dat,1,5,8,f,264684,28.14
FastPFOR,1269172,1282.43,ucr,2831.49,False,/colmajor/uint8-as-uint32/ucr/InlineSkate.dat,1,5,8,f,4906180,25.87
