Algorithm,Compressed size,Compression speed,Dataset,Decompression speed,Filename,Memlimit,MinIters,Nbits,Order,Original size,Preprocs,Ratio
Memcpy,112695,1272.71,ucr,1217.59,/colmajor/uint8/ucr/DiatomSizeReduction.dat,-1,10,8,f,112695,DoubleDelta,100.0
Zstd -1,32863,108.23,ucr,249.13,/colmajor/uint8/ucr/DiatomSizeReduction.dat,-1,10,8,f,112695,DoubleDelta,29.16
Zstd -9,29506,12.01,ucr,404.08,/colmajor/uint8/ucr/DiatomSizeReduction.dat,-1,10,8,f,112695,DoubleDelta,26.18
Snappy,51550,158.72,ucr,358.87,/colmajor/uint8/ucr/DiatomSizeReduction.dat,-1,10,8,f,112695,DoubleDelta,45.74
LZO -1,53268,209.33,ucr,247.43,/colmajor/uint8/ucr/DiatomSizeReduction.dat,-1,10,8,f,112695,DoubleDelta,47.27
LZO -11,53609,242.83,ucr,295.32,/colmajor/uint8/ucr/DiatomSizeReduction.dat,-1,10,8,f,112695,DoubleDelta,47.57
LZO -12,53289,227.91,ucr,238.49,/colmajor/uint8/ucr/DiatomSizeReduction.dat,-1,10,8,f,112695,DoubleDelta,47.29
LZO -15,53269,222.24,ucr,239.96,/colmajor/uint8/ucr/DiatomSizeReduction.dat,-1,10,8,f,112695,DoubleDelta,47.27
LZO -999,35388,0.62,ucr,332.05,/colmajor/uint8/ucr/DiatomSizeReduction.dat,-1,10,8,f,112695,DoubleDelta,31.4
LZ4,57998,214.2,ucr,638.54,/colmajor/uint8/ucr/DiatomSizeReduction.dat,-1,10,8,f,112695,DoubleDelta,51.46
Zlib -1,37179,62.02,ucr,177.39,/colmajor/uint8/ucr/DiatomSizeReduction.dat,-1,10,8,f,112695,DoubleDelta,32.99
Zlib -9,28350,0.96,ucr,220.06,/colmajor/uint8/ucr/DiatomSizeReduction.dat,-1,10,8,f,112695,DoubleDelta,25.16
Huffman,30285,299.54,ucr,522.49,/colmajor/uint8/ucr/DiatomSizeReduction.dat,-1,10,8,f,112695,DoubleDelta,26.87
Zstd -1,52095,135.47,ucr,267.23,/colmajor/uint8/ucr/MoteStrain.dat,-1,10,8,f,113203,DoubleDelta,46.02
Zstd -9,52128,10.66,ucr,238.96,/colmajor/uint8/ucr/MoteStrain.dat,-1,10,8,f,113203,DoubleDelta,46.05
Snappy,77666,146.66,ucr,352.53,/colmajor/uint8/ucr/MoteStrain.dat,-1,10,8,f,113203,DoubleDelta,68.61
LZO -1,76525,176.71,ucr,244.13,/colmajor/uint8/ucr/MoteStrain.dat,-1,10,8,f,113203,DoubleDelta,67.6
LZO -11,78771,120.29,ucr,165.2,/colmajor/uint8/ucr/MoteStrain.dat,-1,10,8,f,113203,DoubleDelta,69.58
LZO -12,77369,117.4,ucr,157.28,/colmajor/uint8/ucr/MoteStrain.dat,-1,10,8,f,113203,DoubleDelta,68.35
LZO -15,76852,115.46,ucr,156.69,/colmajor/uint8/ucr/MoteStrain.dat,-1,10,8,f,113203,DoubleDelta,67.89
LZO -999,60082,1.0,ucr,198.61,/colmajor/uint8/ucr/MoteStrain.dat,-1,10,8,f,113203,DoubleDelta,53.07
LZ4,82553,122.76,ucr,336.28,/colmajor/uint8/ucr/MoteStrain.dat,-1,10,8,f,113203,DoubleDelta,72.92
Zlib -1,58744,29.29,ucr,121.39,/colmajor/uint8/ucr/MoteStrain.dat,-1,10,8,f,113203,DoubleDelta,51.89
Zlib -9,52342,1.74,ucr,125.27,/colmajor/uint8/ucr/MoteStrain.dat,-1,10,8,f,113203,DoubleDelta,46.24
Huffman,51324,197.61,ucr,231.59,/colmajor/uint8/ucr/MoteStrain.dat,-1,10,8,f,113203,DoubleDelta,45.34
Zstd -1,236568,149.41,ucr,405.63,/colmajor/uint8/ucr/wafer.dat,-1,10,8,f,1124743,DoubleDelta,21.03
Zstd -9,206945,38.5,ucr,510.9,/colmajor/uint8/ucr/wafer.dat,-1,10,8,f,1124743,DoubleDelta,18.4
Snappy,349127,232.97,ucr,495.94,/colmajor/uint8/ucr/wafer.dat,-1,10,8,f,1124743,DoubleDelta,31.04
LZO -1,368603,232.29,ucr,298.08,/colmajor/uint8/ucr/wafer.dat,-1,10,8,f,1124743,DoubleDelta,32.77
LZO -11,379284,212.75,ucr,296.28,/colmajor/uint8/ucr/wafer.dat,-1,10,8,f,1124743,DoubleDelta,33.72
LZO -12,373100,216.85,ucr,326.79,/colmajor/uint8/ucr/wafer.dat,-1,10,8,f,1124743,DoubleDelta,33.17
LZO -15,369576,219.73,ucr,299.65,/colmajor/uint8/ucr/wafer.dat,-1,10,8,f,1124743,DoubleDelta,32.86
LZO -999,254112,2.4,ucr,362.07,/colmajor/uint8/ucr/wafer.dat,-1,10,8,f,1124743,DoubleDelta,22.59
LZ4,357702,210.67,ucr,508.44,/colmajor/uint8/ucr/wafer.dat,-1,10,8,f,1124743,DoubleDelta,31.8
