Algorithm,Compressed size,Compression speed,Dataset,Decompression speed,Filename,Memlimit,MinIters,Nbits,Order,Original size,Preprocs,Ratio
Memcpy,450780,5688.79,ucr,5513.39,/colmajor/uint16-as-uint32/ucr/DiatomSizeReduction.dat,10,10,16,f,450780,None,100.0
SIMDBP128,227576,4372.73,ucr,12189.17,/colmajor/uint16-as-uint32/ucr/DiatomSizeReduction.dat,10,10,16,f,450780,None,50.48
FastPFOR,227560,1942.3,ucr,11128.17,/colmajor/uint16-as-uint32/ucr/DiatomSizeReduction.dat,10,10,16,f,450780,None,50.48
Simple8B,258452,1171.74,ucr,3389.81,/colmajor/uint16-as-uint32/ucr/DiatomSizeReduction.dat,10,10,16,f,450780,None,57.33
SIMDBP128,228604,4295.15,ucr,4898.44,/colmajor/uint16-as-uint32/ucr/MoteStrain.dat,10,10,16,f,452812,None,50.49
FastPFOR,228600,1003.38,ucr,10614.19,/colmajor/uint16-as-uint32/ucr/MoteStrain.dat,10,10,16,f,452812,None,50.48
Simple8B,270156,1232.48,ucr,2303.32,/colmajor/uint16-as-uint32/ucr/MoteStrain.dat,10,10,16,f,452812,None,59.66
SIMDBP128,2141040,8066.62,ucr,9591.08,/colmajor/uint16-as-uint32/ucr/wafer.dat,10,10,16,f,4498972,None,47.59
FastPFOR,2126380,1247.02,ucr,8758.16,/colmajor/uint16-as-uint32/ucr/wafer.dat,10,10,16,f,4498972,None,47.26
Simple8B,2255152,1579.63,ucr,4074.76,/colmajor/uint16-as-uint32/ucr/wafer.dat,10,10,16,f,4498972,None,50.13
SIMDBP128,468088,9918.23,ucr,9948.44,/colmajor/uint16-as-uint32/ucr/Worms.dat,10,10,16,f,933940,None,50.12
FastPFOR,469476,888.86,ucr,4093.62,/colmajor/uint16-as-uint32/ucr/Worms.dat,10,10,16,f,933940,None,50.27
Simple8B,549544,777.98,ucr,2006.32,/colmajor/uint16-as-uint32/ucr/Worms.dat,10,10,16,f,933940,None,58.84
SIMDBP128,152936,4109.56,ucr,4755.79,/colmajor/uint16-as-uint32/ucr/ProximalPhalanxOutlineCorrect.dat,10,10,16,f,302920,None,50.49
FastPFOR,153000,1039.71,ucr,3989.67,/colmajor/uint16-as-uint32/ucr/ProximalPhalanxOutlineCorrect.dat,10,10,16,f,302920,None,50.51
Simple8B,172592,713.89,ucr,3022.76,/colmajor/uint16-as-uint32/ucr/ProximalPhalanxOutlineCorrect.dat,10,10,16,f,302920,None,56.98
SIMDBP128,63216,7718.97,ucr,14311.53,/colmajor/uint16-as-uint32/ucr/Plane.dat,10,10,16,f,125140,None,50.52
FastPFOR,63212,1308.42,ucr,11961.38,/colmajor/uint16-as-uint32/ucr/Plane.dat,10,10,16,f,125140,None,50.51
Simple8B,71172,878.15,ucr,1955.31,/colmajor/uint16-as-uint32/ucr/Plane.dat,10,10,16,f,125140,None,56.87
SIMDBP128,150392,5379.31,ucr,10961.35,/colmajor/uint16-as-uint32/ucr/DistalPhalanxOutlineCorrect.dat,10,10,16,f,297820,None,50.5
FastPFOR,150428,1800.23,ucr,10351.04,/colmajor/uint16-as-uint32/ucr/DistalPhalanxOutlineCorrect.dat,10,10,16,f,297820,None,50.51
Simple8B,172056,1029.36,ucr,2529.43,/colmajor/uint16-as-uint32/ucr/DistalPhalanxOutlineCorrect.dat,10,10,16,f,297820,None,57.77
SIMDBP128,152620,4090.28,ucr,13436.04,/colmajor/uint16-as-uint32/ucr/ToeSegmentation1.dat,10,10,16,f,302284,None,50.49
FastPFOR,152624,2026.59,ucr,13248.19,/colmajor/uint16-as-uint32/ucr/ToeSegmentation1.dat,10,10,16,f,302284,None,50.49
Simple8B,196792,1530.7,ucr,3720.78,/colmajor/uint16-as-uint32/ucr/ToeSegmentation1.dat,10,10,16,f,302284,None,65.1
SIMDBP128,493692,8269.07,ucr,15852.35,/colmajor/uint16-as-uint32/ucr/WordsSynonyms.dat,10,10,16,f,995480,None,49.59
FastPFOR,495852,1503.91,ucr,12705.07,/colmajor/uint16-as-uint32/ucr/WordsSynonyms.dat,10,10,16,f,995480,None,49.81
Simple8B,519288,2022.32,ucr,5029.96,/colmajor/uint16-as-uint32/ucr/WordsSynonyms.dat,10,10,16,f,995480,None,52.16
SIMDBP128,3391700,9243.55,ucr,12846.26,/colmajor/uint16-as-uint32/ucr/ElectricDevices.dat,10,10,16,f,6721328,None,50.46
FastPFOR,3350336,1465.28,ucr,9885.27,/colmajor/uint16-as-uint32/ucr/ElectricDevices.dat,10,10,16,f,6721328,None,49.85
Simple8B,3855380,1525.37,ucr,3907.31,/colmajor/uint16-as-uint32/ucr/ElectricDevices.dat,10,10,16,f,6721328,None,57.36
SIMDBP128,32904,6309.45,ucr,10366.53,/colmajor/uint16-as-uint32/ucr/Coffee.dat,10,10,16,f,65164,None,50.49
FastPFOR,33024,1734.1,ucr,9325.13,/colmajor/uint16-as-uint32/ucr/Coffee.dat,10,10,16,f,65164,None,50.68
Simple8B,38684,1405.76,ucr,3860.66,/colmajor/uint16-as-uint32/ucr/Coffee.dat,10,10,16,f,65164,None,59.36
SIMDBP128,116108,5815.26,ucr,13463.78,/colmajor/uint16-as-uint32/ucr/ToeSegmentation2.dat,10,10,16,f,231052,None,50.25
FastPFOR,116220,1673.85,ucr,11935.12,/colmajor/uint16-as-uint32/ucr/ToeSegmentation2.dat,10,10,16,f,231052,None,50.3
Simple8B,122804,1879.76,ucr,4431.55,/colmajor/uint16-as-uint32/ucr/ToeSegmentation2.dat,10,10,16,f,231052,None,53.15
SIMDBP128,1025352,7783.25,ucr,14570.82,/colmajor/uint16-as-uint32/ucr/Haptics.dat,10,10,16,f,2031624,None,50.47
FastPFOR,1025352,1977.59,ucr,10356.34,/colmajor/uint16-as-uint32/ucr/Haptics.dat,10,10,16,f,2031624,None,50.47
Simple8B,1355956,1142.02,ucr,3490.3,/colmajor/uint16-as-uint32/ucr/Haptics.dat,10,10,16,f,2031624,None,66.74
SIMDBP128,18079276,4826.35,ucr,9823.8,/colmajor/uint16-as-uint32/ucr/StarLightCurves.dat,10,10,16,f,38015356,None,47.56
FastPFOR,18260876,1458.75,ucr,8515.18,/colmajor/uint16-as-uint32/ucr/StarLightCurves.dat,10,10,16,f,38015356,None,48.04
Simple8B,19510300,1713.24,ucr,5592.24,/colmajor/uint16-as-uint32/ucr/StarLightCurves.dat,10,10,16,f,38015356,None,51.32
SIMDBP128,997892,7284.1,ucr,10648.51,/colmajor/uint16-as-uint32/ucr/ScreenType.dat,10,10,16,f,2174980,None,45.88
FastPFOR,1002468,1167.35,ucr,10290.21,/colmajor/uint16-as-uint32/ucr/ScreenType.dat,10,10,16,f,2174980,None,46.09
Simple8B,1088564,1570.49,ucr,2759.68,/colmajor/uint16-as-uint32/ucr/ScreenType.dat,10,10,16,f,2174980,None,50.05
SIMDBP128,4909496,6498.72,ucr,9203.9,/colmajor/uint16-as-uint32/ucr/MALLAT.dat,10,10,16,f,9878380,None,49.7
FastPFOR,4949468,1577.73,ucr,8093.3,/colmajor/uint16-as-uint32/ucr/MALLAT.dat,10,10,16,f,9878380,None,50.1
Simple8B,5484180,1665.31,ucr,4325.28,/colmajor/uint16-as-uint32/ucr/MALLAT.dat,10,10,16,f,9878380,None,55.52
SIMDBP128,129964,4278.84,ucr,6880.77,/colmajor/uint16-as-uint32/ucr/Lighting2.dat,10,10,16,f,310708,None,41.83
FastPFOR,128880,492.11,ucr,5649.03,/colmajor/uint16-as-uint32/ucr/Lighting2.dat,10,10,16,f,310708,None,41.48
Simple8B,133852,890.04,ucr,4547.04,/colmajor/uint16-as-uint32/ucr/Lighting2.dat,10,10,16,f,310708,None,43.08
SIMDBP128,302172,8684.95,ucr,11152.36,/colmajor/uint16-as-uint32/ucr/SwedishLeaf.dat,10,10,16,f,598480,None,50.49
FastPFOR,302172,1679.69,ucr,9591.79,/colmajor/uint16-as-uint32/ucr/SwedishLeaf.dat,10,10,16,f,598480,None,50.49
Simple8B,356212,1044.33,ucr,2688.69,/colmajor/uint16-as-uint32/ucr/SwedishLeaf.dat,10,10,16,f,598480,None,59.52
SIMDBP128,4532668,8650.48,ucr,9779.88,/colmajor/uint16-as-uint32/ucr/FordB.dat,10,10,16,f,8980900,None,50.47
FastPFOR,4532652,2557.25,ucr,8410.55,/colmajor/uint16-as-uint32/ucr/FordB.dat,10,10,16,f,8980900,None,50.47
Simple8B,5570464,1032.33,ucr,2382.09,/colmajor/uint16-as-uint32/ucr/FordB.dat,10,10,16,f,8980900,None,62.03
SIMDBP128,877076,8112.78,ucr,11279.55,/colmajor/uint16-as-uint32/ucr/LargeKitchenAppliances.dat,10,10,16,f,2174980,None,40.33
FastPFOR,860708,883.64,ucr,4272.42,/colmajor/uint16-as-uint32/ucr/LargeKitchenAppliances.dat,10,10,16,f,2174980,None,39.57
Simple8B,886868,1470.07,ucr,4898.56,/colmajor/uint16-as-uint32/ucr/LargeKitchenAppliances.dat,10,10,16,f,2174980,None,40.78
SIMDBP128,64196,3025.85,ucr,4851.39,/colmajor/uint16-as-uint32/ucr/ItalyPowerDemand.dat,10,10,16,f,127116,None,50.5
FastPFOR,64196,938.77,ucr,3590.95,/colmajor/uint16-as-uint32/ucr/ItalyPowerDemand.dat,10,10,16,f,127116,None,50.5
Simple8B,74420,556.49,ucr,1322.55,/colmajor/uint16-as-uint32/ucr/ItalyPowerDemand.dat,10,10,16,f,127116,None,58.54
SIMDBP128,57504,3123.94,ucr,4103.4,/colmajor/uint16-as-uint32/ucr/Beef.dat,10,10,16,f,113980,None,50.45
FastPFOR,57484,678.41,ucr,3380.59,/colmajor/uint16-as-uint32/ucr/Beef.dat,10,10,16,f,113980,None,50.43
Simple8B,65560,669.01,ucr,1864.28,/colmajor/uint16-as-uint32/ucr/Beef.dat,10,10,16,f,113980,None,57.52
SIMDBP128,53408,5801.72,ucr,13644.03,/colmajor/uint16-as-uint32/ucr/Wine.dat,10,10,16,f,106096,None,50.34
FastPFOR,53696,1596.1,ucr,11552.26,/colmajor/uint16-as-uint32/ucr/Wine.dat,10,10,16,f,106096,None,50.61
