Algorithm,Compressed size,Compression speed,Dataset,Decompression speed,Filename,Memlimit,MinIters,Nbits,Order,Original size,Preprocs,Ratio
Memcpy,225390,5572.06,ucr,7038.6,/colmajor/uint16/ucr/DiatomSizeReduction.dat,-1,0,16,f,225390,None,100.0
Zstd -1,225405,565.65,ucr,4882.06,/colmajor/uint16/ucr/DiatomSizeReduction.dat,-1,0,16,f,225390,None,100.01
Zstd -9,225405,77.05,ucr,2517.51,/colmajor/uint16/ucr/DiatomSizeReduction.dat,-1,0,16,f,225390,None,100.01
Zlib -1,220621,23.72,ucr,173.95,/colmajor/uint16/ucr/DiatomSizeReduction.dat,-1,0,16,f,225390,None,97.88
Zlib -9,223075,26.73,ucr,191.91,/colmajor/uint16/ucr/DiatomSizeReduction.dat,-1,0,16,f,225390,None,98.97
Zstd -1,209695,277.83,ucr,374.23,/colmajor/uint16/ucr/MoteStrain.dat,-1,0,16,f,226406,None,92.62
Zstd -9,208638,57.78,ucr,420.29,/colmajor/uint16/ucr/MoteStrain.dat,-1,0,16,f,226406,None,92.15
Zlib -1,206742,28.54,ucr,160.28,/colmajor/uint16/ucr/MoteStrain.dat,-1,0,16,f,226406,None,91.31
Zlib -9,208511,25.94,ucr,167.39,/colmajor/uint16/ucr/MoteStrain.dat,-1,0,16,f,226406,None,92.1
Zstd -1,1120681,236.52,ucr,402.75,/colmajor/uint16/ucr/wafer.dat,-1,0,16,f,2249486,None,49.82
Zstd -9,979456,28.74,ucr,460.11,/colmajor/uint16/ucr/wafer.dat,-1,0,16,f,2249486,None,43.54
Zlib -1,1037021,67.31,ucr,235.83,/colmajor/uint16/ucr/wafer.dat,-1,0,16,f,2249486,None,46.1
Zlib -9,971796,35.04,ucr,256.91,/colmajor/uint16/ucr/wafer.dat,-1,0,16,f,2249486,None,43.2
Zstd -1,411549,587.93,ucr,692.56,/colmajor/uint16/ucr/Worms.dat,-1,0,16,f,466970,None,88.13
Zstd -9,388462,78.74,ucr,659.76,/colmajor/uint16/ucr/Worms.dat,-1,0,16,f,466970,None,83.19
