Algorithm,Compressed size,Compression speed,Dataset,Decompression speed,Filename,Memlimit,MinIters,Nbits,Order,Original size,Preprocs,Ratio
Memcpy,112695,2720.2,ucr,3741.53,/rowmajor/uint8/ucr/DiatomSizeReduction.dat,10,10,8,c,112695,None,100.0
SprintzDelta -1,48409,185.57,ucr,222.64,/rowmajor/uint8/ucr/DiatomSizeReduction.dat,10,10,8,c,112695,None,42.96
SprintzXff -1,43929,134.67,ucr,134.85,/rowmajor/uint8/ucr/DiatomSizeReduction.dat,10,10,8,c,112695,None,38.98
SprintzDelta_Huf -1,40678,106.26,ucr,143.88,/rowmajor/uint8/ucr/DiatomSizeReduction.dat,10,10,8,c,112695,None,36.1
SprintzXff_Huf -1,37168,95.81,ucr,104.47,/rowmajor/uint8/ucr/DiatomSizeReduction.dat,10,10,8,c,112695,None,32.98
SprintzDelta -1,56731,153.63,ucr,219.62,/rowmajor/uint8/ucr/MoteStrain.dat,10,10,8,c,113203,None,50.11
SprintzXff -1,57645,119.07,ucr,134.74,/rowmajor/uint8/ucr/MoteStrain.dat,10,10,8,c,113203,None,50.92
SprintzDelta_Huf -1,51021,90.07,ucr,138.87,/rowmajor/uint8/ucr/MoteStrain.dat,10,10,8,c,113203,None,45.07
SprintzXff_Huf -1,51516,81.94,ucr,98.99,/rowmajor/uint8/ucr/MoteStrain.dat,10,10,8,c,113203,None,45.51
SprintzDelta -1,376684,284.7,ucr,231.96,/rowmajor/uint8/ucr/wafer.dat,10,10,8,c,1124743,None,33.49
SprintzXff -1,386992,259.89,ucr,279.81,/rowmajor/uint8/ucr/wafer.dat,10,10,8,c,1124743,None,34.41
SprintzDelta_Huf -1,242233,234.94,ucr,222.5,/rowmajor/uint8/ucr/wafer.dat,10,10,8,c,1124743,None,21.54
SprintzXff_Huf -1,251996,194.74,ucr,224.66,/rowmajor/uint8/ucr/wafer.dat,10,10,8,c,1124743,None,22.4
SprintzDelta -1,101978,174.73,ucr,223.31,/rowmajor/uint8/ucr/Worms.dat,10,10,8,c,233485,None,43.68
SprintzXff -1,103361,130.08,ucr,208.61,/rowmajor/uint8/ucr/Worms.dat,10,10,8,c,233485,None,44.27
SprintzDelta_Huf -1,92889,162.45,ucr,215.76,/rowmajor/uint8/ucr/Worms.dat,10,10,8,c,233485,None,39.78
SprintzXff_Huf -1,92643,98.42,ucr,155.22,/rowmajor/uint8/ucr/Worms.dat,10,10,8,c,233485,None,39.68
SprintzDelta -1,52075,274.82,ucr,253.77,/rowmajor/uint8/ucr/ProximalPhalanxOutlineCorrect.dat,10,10,8,c,75730,None,68.76
SprintzXff -1,47631,194.02,ucr,134.7,/rowmajor/uint8/ucr/ProximalPhalanxOutlineCorrect.dat,10,10,8,c,75730,None,62.9
SprintzDelta_Huf -1,48554,106.09,ucr,107.78,/rowmajor/uint8/ucr/ProximalPhalanxOutlineCorrect.dat,10,10,8,c,75730,None,64.11
SprintzXff_Huf -1,42927,85.88,ucr,94.35,/rowmajor/uint8/ucr/ProximalPhalanxOutlineCorrect.dat,10,10,8,c,75730,None,56.68
SprintzDelta -1,21228,173.45,ucr,210.11,/rowmajor/uint8/ucr/Plane.dat,10,10,8,c,31285,None,67.85
SprintzXff -1,19058,99.06,ucr,129.45,/rowmajor/uint8/ucr/Plane.dat,10,10,8,c,31285,None,60.92
SprintzDelta_Huf -1,19788,81.65,ucr,121.99,/rowmajor/uint8/ucr/Plane.dat,10,10,8,c,31285,None,63.25
SprintzXff_Huf -1,17119,70.07,ucr,92.05,/rowmajor/uint8/ucr/Plane.dat,10,10,8,c,31285,None,54.72
SprintzDelta -1,51031,176.6,ucr,175.47,/rowmajor/uint8/ucr/DistalPhalanxOutlineCorrect.dat,10,10,8,c,74455,None,68.54
SprintzXff -1,47991,128.03,ucr,139.45,/rowmajor/uint8/ucr/DistalPhalanxOutlineCorrect.dat,10,10,8,c,74455,None,64.46
SprintzDelta_Huf -1,48909,100.57,ucr,111.28,/rowmajor/uint8/ucr/DistalPhalanxOutlineCorrect.dat,10,10,8,c,74455,None,65.69
SprintzXff_Huf -1,44389,81.21,ucr,94.66,/rowmajor/uint8/ucr/DistalPhalanxOutlineCorrect.dat,10,10,8,c,74455,None,59.62
SprintzDelta -1,41673,157.37,ucr,218.29,/rowmajor/uint8/ucr/ToeSegmentation1.dat,10,10,8,c,75571,None,55.14
SprintzXff -1,41714,120.78,ucr,133.68,/rowmajor/uint8/ucr/ToeSegmentation1.dat,10,10,8,c,75571,None,55.2
SprintzDelta_Huf -1,39363,89.45,ucr,133.95,/rowmajor/uint8/ucr/ToeSegmentation1.dat,10,10,8,c,75571,None,52.09
SprintzXff_Huf -1,38552,83.54,ucr,96.84,/rowmajor/uint8/ucr/ToeSegmentation1.dat,10,10,8,c,75571,None,51.01
SprintzDelta -1,105289,168.62,ucr,213.47,/rowmajor/uint8/ucr/WordsSynonyms.dat,10,10,8,c,248870,None,42.31
SprintzXff -1,95460,133.31,ucr,137.43,/rowmajor/uint8/ucr/WordsSynonyms.dat,10,10,8,c,248870,None,38.36
SprintzDelta_Huf -1,95298,167.19,ucr,211.43,/rowmajor/uint8/ucr/WordsSynonyms.dat,10,10,8,c,248870,None,38.29
SprintzXff_Huf -1,79164,119.51,ucr,165.92,/rowmajor/uint8/ucr/WordsSynonyms.dat,10,10,8,c,248870,None,31.81
SprintzDelta -1,880132,324.14,ucr,350.78,/rowmajor/uint8/ucr/ElectricDevices.dat,10,10,8,c,1680332,None,52.38
SprintzXff -1,848601,244.2,ucr,293.6,/rowmajor/uint8/ucr/ElectricDevices.dat,10,10,8,c,1680332,None,50.5
SprintzDelta_Huf -1,656320,244.86,ucr,276.86,/rowmajor/uint8/ucr/ElectricDevices.dat,10,10,8,c,1680332,None,39.06
SprintzXff_Huf -1,671337,202.72,ucr,217.99,/rowmajor/uint8/ucr/ElectricDevices.dat,10,10,8,c,1680332,None,39.95
SprintzDelta -1,9209,193.02,ucr,287.03,/rowmajor/uint8/ucr/Coffee.dat,10,10,8,c,16291,None,56.53
SprintzXff -1,8638,115.14,ucr,125.67,/rowmajor/uint8/ucr/Coffee.dat,10,10,8,c,16291,None,53.02
SprintzDelta_Huf -1,8796,59.36,ucr,115.37,/rowmajor/uint8/ucr/Coffee.dat,10,10,8,c,16291,None,53.99
SprintzXff_Huf -1,7991,74.45,ucr,88.34,/rowmajor/uint8/ucr/Coffee.dat,10,10,8,c,16291,None,49.05
SprintzDelta -1,28799,158.82,ucr,215.82,/rowmajor/uint8/ucr/ToeSegmentation2.dat,10,10,8,c,57763,None,49.86
SprintzXff -1,28389,123.15,ucr,133.7,/rowmajor/uint8/ucr/ToeSegmentation2.dat,10,10,8,c,57763,None,49.15
SprintzDelta_Huf -1,27140,99.68,ucr,135.23,/rowmajor/uint8/ucr/ToeSegmentation2.dat,10,10,8,c,57763,None,46.99
SprintzXff_Huf -1,25872,85.2,ucr,97.81,/rowmajor/uint8/ucr/ToeSegmentation2.dat,10,10,8,c,57763,None,44.79
SprintzDelta -1,130685,199.24,ucr,260.45,/rowmajor/uint8/ucr/Haptics.dat,10,10,8,c,507906,None,25.73
SprintzXff -1,134703,218.26,ucr,214.61,/rowmajor/uint8/ucr/Haptics.dat,10,10,8,c,507906,None,26.52
SprintzDelta_Huf -1,84859,211.27,ucr,207.03,/rowmajor/uint8/ucr/Haptics.dat,10,10,8,c,507906,None,16.71
SprintzXff_Huf -1,90024,171.29,ucr,173.19,/rowmajor/uint8/ucr/Haptics.dat,10,10,8,c,507906,None,17.72
SprintzDelta -1,2361165,438.87,ucr,363.7,/rowmajor/uint8/ucr/StarLightCurves.dat,10,10,8,c,9503839,None,24.84
SprintzXff -1,2428814,316.3,ucr,305.42,/rowmajor/uint8/ucr/StarLightCurves.dat,10,10,8,c,9503839,None,25.56
SprintzDelta_Huf -1,1489653,306.22,ucr,291.31,/rowmajor/uint8/ucr/StarLightCurves.dat,10,10,8,c,9503839,None,15.67
SprintzXff_Huf -1,1525358,214.78,ucr,229.49,/rowmajor/uint8/ucr/StarLightCurves.dat,10,10,8,c,9503839,None,16.05
SprintzDelta -1,133376,484.28,ucr,556.31,/rowmajor/uint8/ucr/ScreenType.dat,10,10,8,c,543745,None,24.53
SprintzXff -1,132213,246.67,ucr,265.99,/rowmajor/uint8/ucr/ScreenType.dat,10,10,8,c,543745,None,24.32
SprintzDelta_Huf -1,93548,236.36,ucr,371.97,/rowmajor/uint8/ucr/ScreenType.dat,10,10,8,c,543745,None,17.2
SprintzXff_Huf -1,97895,166.98,ucr,218.54,/rowmajor/uint8/ucr/ScreenType.dat,10,10,8,c,543745,None,18.0
SprintzDelta -1,919032,311.31,ucr,373.75,/rowmajor/uint8/ucr/MALLAT.dat,10,10,8,c,2469595,None,37.21
SprintzXff -1,910816,251.01,ucr,285.47,/rowmajor/uint8/ucr/MALLAT.dat,10,10,8,c,2469595,None,36.88
SprintzDelta_Huf -1,824798,251.56,ucr,314.16,/rowmajor/uint8/ucr/MALLAT.dat,10,10,8,c,2469595,None,33.4
SprintzXff_Huf -1,745726,211.63,ucr,230.53,/rowmajor/uint8/ucr/MALLAT.dat,10,10,8,c,2469595,None,30.2
SprintzDelta -1,27463,267.44,ucr,357.55,/rowmajor/uint8/ucr/Lighting2.dat,10,10,8,c,77677,None,35.36
SprintzXff -1,28227,230.37,ucr,216.72,/rowmajor/uint8/ucr/Lighting2.dat,10,10,8,c,77677,None,36.34
SprintzDelta_Huf -1,24540,198.8,ucr,267.18,/rowmajor/uint8/ucr/Lighting2.dat,10,10,8,c,77677,None,31.59
SprintzXff_Huf -1,24873,120.8,ucr,207.22,/rowmajor/uint8/ucr/Lighting2.dat,10,10,8,c,77677,None,32.02
SprintzDelta -1,93267,310.39,ucr,351.07,/rowmajor/uint8/ucr/SwedishLeaf.dat,10,10,8,c,149620,None,62.34
SprintzXff -1,88662,184.34,ucr,233.67,/rowmajor/uint8/ucr/SwedishLeaf.dat,10,10,8,c,149620,None,59.26
SprintzDelta_Huf -1,90150,159.84,ucr,199.26,/rowmajor/uint8/ucr/SwedishLeaf.dat,10,10,8,c,149620,None,60.25
SprintzXff_Huf -1,83316,130.1,ucr,166.71,/rowmajor/uint8/ucr/SwedishLeaf.dat,10,10,8,c,149620,None,55.69
SprintzDelta -1,1459118,301.12,ucr,461.95,/rowmajor/uint8/ucr/FordB.dat,10,10,8,c,2245225,None,64.99
SprintzXff -1,1175665,225.34,ucr,287.21,/rowmajor/uint8/ucr/FordB.dat,10,10,8,c,2245225,None,52.36
SprintzDelta_Huf -1,1417975,192.21,ucr,285.05,/rowmajor/uint8/ucr/FordB.dat,10,10,8,c,2245225,None,63.16
SprintzXff_Huf -1,1092450,155.99,ucr,210.32,/rowmajor/uint8/ucr/FordB.dat,10,10,8,c,2245225,None,48.66
SprintzDelta -1,46951,287.52,ucr,948.35,/rowmajor/uint8/ucr/LargeKitchenAppliances.dat,10,10,8,c,543745,None,8.63
SprintzXff -1,47574,200.84,ucr,261.7,/rowmajor/uint8/ucr/LargeKitchenAppliances.dat,10,10,8,c,543745,None,8.75
SprintzDelta_Huf -1,37405,297.49,ucr,713.01,/rowmajor/uint8/ucr/LargeKitchenAppliances.dat,10,10,8,c,543745,None,6.88
SprintzXff_Huf -1,38685,211.31,ucr,229.25,/rowmajor/uint8/ucr/LargeKitchenAppliances.dat,10,10,8,c,543745,None,7.11
SprintzDelta -1,29300,218.15,ucr,311.55,/rowmajor/uint8/ucr/ItalyPowerDemand.dat,10,10,8,c,31779,None,92.2
SprintzXff -1,28557,123.58,ucr,204.8,/rowmajor/uint8/ucr/ItalyPowerDemand.dat,10,10,8,c,31779,None,89.86
SprintzDelta_Huf -1,27287,115.16,ucr,163.17,/rowmajor/uint8/ucr/ItalyPowerDemand.dat,10,10,8,c,31779,None,85.86
SprintzXff_Huf -1,26378,70.6,ucr,82.89,/rowmajor/uint8/ucr/ItalyPowerDemand.dat,10,10,8,c,31779,None,83.0
SprintzDelta -1,11071,159.81,ucr,196.97,/rowmajor/uint8/ucr/Beef.dat,10,10,8,c,28495,None,38.85
SprintzXff -1,11323,125.29,ucr,230.49,/rowmajor/uint8/ucr/Beef.dat,10,10,8,c,28495,None,39.74
SprintzDelta_Huf -1,9925,125.57,ucr,212.34,/rowmajor/uint8/ucr/Beef.dat,10,10,8,c,28495,None,34.83
SprintzXff_Huf -1,9769,126.61,ucr,157.16,/rowmajor/uint8/ucr/Beef.dat,10,10,8,c,28495,None,34.28
SprintzDelta -1,13205,243.91,ucr,305.65,/rowmajor/uint8/ucr/Wine.dat,10,10,8,c,26524,None,49.79
SprintzXff -1,12206,178.6,ucr,195.25,/rowmajor/uint8/ucr/Wine.dat,10,10,8,c,26524,None,46.02
SprintzDelta_Huf -1,12564,124.78,ucr,187.71,/rowmajor/uint8/ucr/Wine.dat,10,10,8,c,26524,None,47.37
SprintzXff_Huf -1,10493,123.16,ucr,94.31,/rowmajor/uint8/ucr/Wine.dat,10,10,8,c,26524,None,39.56
SprintzDelta -1,63061,284.74,ucr,538.72,/rowmajor/uint8/ucr/SmallKitchenAppliances.dat,10,10,8,c,543745,None,11.6
SprintzXff -1,63851,191.22,ucr,255.03,/rowmajor/uint8/ucr/SmallKitchenAppliances.dat,10,10,8,c,543745,None,11.74
SprintzDelta_Huf -1,38788,287.58,ucr,512.35,/rowmajor/uint8/ucr/SmallKitchenAppliances.dat,10,10,8,c,543745,None,7.13
SprintzXff_Huf -1,41446,129.79,ucr,218.99,/rowmajor/uint8/ucr/SmallKitchenAppliances.dat,10,10,8,c,543745,None,7.62
SprintzDelta -1,214937,168.08,ucr,229.17,/rowmajor/uint8/ucr/FaceAll.dat,10,10,8,c,305995,None,70.24
SprintzXff -1,205675,127.65,ucr,209.92,/rowmajor/uint8/ucr/FaceAll.dat,10,10,8,c,305995,None,67.22
SprintzDelta_Huf -1,209195,154.07,ucr,238.14,/rowmajor/uint8/ucr/FaceAll.dat,10,10,8,c,305995,None,68.37
SprintzXff_Huf -1,197599,127.56,ucr,149.43,/rowmajor/uint8/ucr/FaceAll.dat,10,10,8,c,305995,None,64.58
SprintzDelta -1,19346,175.66,ucr,202.54,/rowmajor/uint8/ucr/Meat.dat,10,10,8,c,54355,None,35.59
SprintzXff -1,20447,131.15,ucr,133.24,/rowmajor/uint8/ucr/Meat.dat,10,10,8,c,54355,None,37.62
SprintzDelta_Huf -1,17199,109.64,ucr,139.3,/rowmajor/uint8/ucr/Meat.dat,10,10,8,c,54355,None,31.64
SprintzXff_Huf -1,16748,85.73,ucr,101.9,/rowmajor/uint8/ucr/Meat.dat,10,10,8,c,54355,None,30.81
SprintzDelta -1,1629219,292.12,ucr,475.94,/rowmajor/uint8/ucr/FordA.dat,10,10,8,c,2485100,None,65.56
SprintzXff -1,1294052,240.2,ucr,291.16,/rowmajor/uint8/ucr/FordA.dat,10,10,8,c,2485100,None,52.07
SprintzDelta_Huf -1,1583882,163.27,ucr,287.79,/rowmajor/uint8/ucr/FordA.dat,10,10,8,c,2485100,None,63.74
SprintzXff_Huf -1,1203715,192.97,ucr,211.6,/rowmajor/uint8/ucr/FordA.dat,10,10,8,c,2485100,None,48.44
SprintzDelta -1,338792,279.27,ucr,294.58,/rowmajor/uint8/ucr/RefrigerationDevices.dat,10,10,8,c,543745,None,62.31
SprintzXff -1,340583,206.25,ucr,268.19,/rowmajor/uint8/ucr/RefrigerationDevices.dat,10,10,8,c,543745,None,62.64
SprintzDelta_Huf -1,213518,172.04,ucr,194.86,/rowmajor/uint8/ucr/RefrigerationDevices.dat,10,10,8,c,543745,None,39.27
SprintzXff_Huf -1,232060,102.74,ucr,164.56,/rowmajor/uint8/ucr/RefrigerationDevices.dat,10,10,8,c,543745,None,42.68
SprintzDelta -1,64155,250.89,ucr,354.45,/rowmajor/uint8/ucr/TwoLeadECG.dat,10,10,8,c,101089,None,63.46
SprintzXff -1,61136,167.58,ucr,252.46,/rowmajor/uint8/ucr/TwoLeadECG.dat,10,10,8,c,101089,None,60.48
SprintzDelta_Huf -1,60477,156.71,ucr,195.68,/rowmajor/uint8/ucr/TwoLeadECG.dat,10,10,8,c,101089,None,59.83
SprintzXff_Huf -1,56571,131.37,ucr,179.09,/rowmajor/uint8/ucr/TwoLeadECG.dat,10,10,8,c,101089,None,55.96
SprintzDelta -1,13514,248.88,ucr,291.54,/rowmajor/uint8/ucr/OliveOil.dat,10,10,8,c,34495,None,39.18
SprintzXff -1,12946,202.65,ucr,207.11,/rowmajor/uint8/ucr/OliveOil.dat,10,10,8,c,34495,None,37.53
SprintzDelta_Huf -1,12113,101.34,ucr,221.96,/rowmajor/uint8/ucr/OliveOil.dat,10,10,8,c,34495,None,35.12
