Algorithm,Compressed size,Compression speed,Dataset,Decompression speed,Filename,Memlimit,MinIters,Nbits,Order,Original size,Preprocs,Ratio
Memcpy,225390,3755.62,ucr,2855.17,/colmajor/uint16/ucr/DiatomSizeReduction.dat,-1,0,16,f,225390,Delta,100.0
Huffman,177761,471.66,ucr,420.89,/colmajor/uint16/ucr/DiatomSizeReduction.dat,-1,0,16,f,225390,Delta,78.87
Snappy,225403,1489.46,ucr,1158.78,/colmajor/uint16/ucr/DiatomSizeReduction.dat,-1,0,16,f,225390,Delta,100.01
LZ4,218546,325.65,ucr,1060.82,/colmajor/uint16/ucr/DiatomSizeReduction.dat,-1,0,16,f,225390,Delta,96.96
Huffman,182577,334.43,ucr,299.23,/colmajor/uint16/ucr/MoteStrain.dat,-1,0,16,f,226406,Delta,80.64
Snappy,225938,1232.26,ucr,1659.93,/colmajor/uint16/ucr/MoteStrain.dat,-1,0,16,f,226406,Delta,99.79
LZ4,223503,598.47,ucr,1397.19,/colmajor/uint16/ucr/MoteStrain.dat,-1,0,16,f,226406,Delta,98.72
Huffman,1007896,563.77,ucr,599.62,/colmajor/uint16/ucr/wafer.dat,-1,0,16,f,2249486,Delta,44.81
Snappy,1137463,278.7,ucr,723.4,/colmajor/uint16/ucr/wafer.dat,-1,0,16,f,2249486,Delta,50.57
LZ4,1177453,341.22,ucr,1047.07,/colmajor/uint16/ucr/wafer.dat,-1,0,16,f,2249486,Delta,52.34
Huffman,363648,539.95,ucr,459.08,/colmajor/uint16/ucr/Worms.dat,-1,0,16,f,466970,Delta,77.87
Snappy,434764,497.02,ucr,1093.8,/colmajor/uint16/ucr/Worms.dat,-1,0,16,f,466970,Delta,93.1
LZ4,440550,334.39,ucr,1055.09,/colmajor/uint16/ucr/Worms.dat,-1,0,16,f,466970,Delta,94.34
Huffman,127002,320.74,ucr,233.08,/colmajor/uint16/ucr/ProximalPhalanxOutlineCorrect.dat,-1,0,16,f,151460,Delta,83.85
Snappy,128957,554.56,ucr,1300.43,/colmajor/uint16/ucr/ProximalPhalanxOutlineCorrect.dat,-1,0,16,f,151460,Delta,85.14
LZ4,125011,504.24,ucr,1292.01,/colmajor/uint16/ucr/ProximalPhalanxOutlineCorrect.dat,-1,0,16,f,151460,Delta,82.54
Huffman,55890,300.79,ucr,241.38,/colmajor/uint16/ucr/Plane.dat,-1,0,16,f,62570,Delta,89.32
Snappy,62576,1806.71,ucr,1600.83,/colmajor/uint16/ucr/Plane.dat,-1,0,16,f,62570,Delta,100.01
LZ4,62759,1069.99,ucr,1519.35,/colmajor/uint16/ucr/Plane.dat,-1,0,16,f,62570,Delta,100.3
Huffman,127165,317.1,ucr,257.65,/colmajor/uint16/ucr/DistalPhalanxOutlineCorrect.dat,-1,0,16,f,148910,Delta,85.4
Snappy,131122,829.07,ucr,1353.47,/colmajor/uint16/ucr/DistalPhalanxOutlineCorrect.dat,-1,0,16,f,148910,Delta,88.05
LZ4,127945,507.65,ucr,1365.61,/colmajor/uint16/ucr/DistalPhalanxOutlineCorrect.dat,-1,0,16,f,148910,Delta,85.92
Huffman,128271,317.03,ucr,239.27,/colmajor/uint16/ucr/ToeSegmentation1.dat,-1,0,16,f,151142,Delta,84.87
Snappy,151154,1824.28,ucr,1678.2,/colmajor/uint16/ucr/ToeSegmentation1.dat,-1,0,16,f,151142,Delta,100.01
LZ4,146162,1173.9,ucr,1587.44,/colmajor/uint16/ucr/ToeSegmentation1.dat,-1,0,16,f,151142,Delta,96.71
Huffman,406133,331.6,ucr,297.56,/colmajor/uint16/ucr/WordsSynonyms.dat,-1,0,16,f,497740,Delta,81.6
Snappy,497750,1519.15,ucr,1606.11,/colmajor/uint16/ucr/WordsSynonyms.dat,-1,0,16,f,497740,Delta,100.0
LZ4,499111,922.57,ucr,1528.54,/colmajor/uint16/ucr/WordsSynonyms.dat,-1,0,16,f,497740,Delta,100.28
Huffman,1711249,563.85,ucr,532.88,/colmajor/uint16/ucr/ElectricDevices.dat,-1,0,16,f,3360664,Delta,50.92
Snappy,1385679,540.53,ucr,1090.71,/colmajor/uint16/ucr/ElectricDevices.dat,-1,0,16,f,3360664,Delta,41.23
LZ4,1395509,603.58,ucr,1449.31,/colmajor/uint16/ucr/ElectricDevices.dat,-1,0,16,f,3360664,Delta,41.52
Huffman,28247,271.01,ucr,260.87,/colmajor/uint16/ucr/Coffee.dat,-1,0,16,f,32582,Delta,86.7
Snappy,32587,613.71,ucr,1618.18,/colmajor/uint16/ucr/Coffee.dat,-1,0,16,f,32582,Delta,100.02
LZ4,32406,503.52,ucr,1217.11,/colmajor/uint16/ucr/Coffee.dat,-1,0,16,f,32582,Delta,99.46
Huffman,94810,328.78,ucr,247.99,/colmajor/uint16/ucr/ToeSegmentation2.dat,-1,0,16,f,115526,Delta,82.07
Snappy,109882,475.62,ucr,933.89,/colmajor/uint16/ucr/ToeSegmentation2.dat,-1,0,16,f,115526,Delta,95.11
LZ4,111904,639.72,ucr,1280.22,/colmajor/uint16/ucr/ToeSegmentation2.dat,-1,0,16,f,115526,Delta,96.86
Huffman,697213,335.62,ucr,390.87,/colmajor/uint16/ucr/Haptics.dat,-1,0,16,f,1015812,Delta,68.64
Snappy,1013064,2142.66,ucr,2385.01,/colmajor/uint16/ucr/Haptics.dat,-1,0,16,f,1015812,Delta,99.73
LZ4,1006757,639.43,ucr,1913.86,/colmajor/uint16/ucr/Haptics.dat,-1,0,16,f,1015812,Delta,99.11
Huffman,13110831,630.22,ucr,710.24,/colmajor/uint16/ucr/StarLightCurves.dat,-1,0,16,f,19007678,Delta,68.98
Snappy,14118161,274.25,ucr,709.28,/colmajor/uint16/ucr/StarLightCurves.dat,-1,0,16,f,19007678,Delta,74.28
LZ4,13685309,344.26,ucr,1478.09,/colmajor/uint16/ucr/StarLightCurves.dat,-1,0,16,f,19007678,Delta,72.0
Huffman,330990,532.74,ucr,570.86,/colmajor/uint16/ucr/ScreenType.dat,-1,0,16,f,1087490,Delta,30.44
Snappy,157331,625.5,ucr,998.93,/colmajor/uint16/ucr/ScreenType.dat,-1,0,16,f,1087490,Delta,14.47
LZ4,147517,762.16,ucr,1367.17,/colmajor/uint16/ucr/ScreenType.dat,-1,0,16,f,1087490,Delta,13.56
Huffman,3942018,708.83,ucr,611.78,/colmajor/uint16/ucr/MALLAT.dat,-1,0,16,f,4939190,Delta,79.81
Snappy,4938470,3267.45,ucr,2678.35,/colmajor/uint16/ucr/MALLAT.dat,-1,0,16,f,4939190,Delta,99.99
LZ4,4895410,842.53,ucr,2276.92,/colmajor/uint16/ucr/MALLAT.dat,-1,0,16,f,4939190,Delta,99.11
Huffman,108611,571.4,ucr,494.61,/colmajor/uint16/ucr/Lighting2.dat,-1,0,16,f,155354,Delta,69.91
Snappy,132539,1612.28,ucr,2380.39,/colmajor/uint16/ucr/Lighting2.dat,-1,0,16,f,155354,Delta,85.31
LZ4,130422,990.82,ucr,2454.09,/colmajor/uint16/ucr/Lighting2.dat,-1,0,16,f,155354,Delta,83.95
Huffman,267143,507.07,ucr,409.09,/colmajor/uint16/ucr/SwedishLeaf.dat,-1,0,16,f,299240,Delta,89.27
Snappy,299256,2424.13,ucr,2480.79,/colmajor/uint16/ucr/SwedishLeaf.dat,-1,0,16,f,299240,Delta,100.01
LZ4,300363,1927.35,ucr,2346.34,/colmajor/uint16/ucr/SwedishLeaf.dat,-1,0,16,f,299240,Delta,100.38
Huffman,4046777,611.08,ucr,478.3,/colmajor/uint16/ucr/FordB.dat,-1,0,16,f,4490450,Delta,90.12
Snappy,4490643,3577.59,ucr,1731.14,/colmajor/uint16/ucr/FordB.dat,-1,0,16,f,4490450,Delta,100.0
LZ4,4508061,2575.96,ucr,2662.97,/colmajor/uint16/ucr/FordB.dat,-1,0,16,f,4490450,Delta,100.39
Huffman,262448,640.42,ucr,612.06,/colmajor/uint16/ucr/LargeKitchenAppliances.dat,-1,0,16,f,1087490,Delta,24.13
Snappy,143672,1094.26,ucr,1194.85,/colmajor/uint16/ucr/LargeKitchenAppliances.dat,-1,0,16,f,1087490,Delta,13.21
LZ4,119049,954.62,ucr,1124.13,/colmajor/uint16/ucr/LargeKitchenAppliances.dat,-1,0,16,f,1087490,Delta,10.95
Huffman,59265,312.82,ucr,246.91,/colmajor/uint16/ucr/ItalyPowerDemand.dat,-1,0,16,f,63558,Delta,93.25
Snappy,59990,240.81,ucr,662.28,/colmajor/uint16/ucr/ItalyPowerDemand.dat,-1,0,16,f,63558,Delta,94.39
LZ4,60168,257.2,ucr,797.9,/colmajor/uint16/ucr/ItalyPowerDemand.dat,-1,0,16,f,63558,Delta,94.67
Huffman,44907,229.47,ucr,270.34,/colmajor/uint16/ucr/Beef.dat,-1,0,16,f,56990,Delta,78.8
Snappy,56996,1593.99,ucr,1289.48,/colmajor/uint16/ucr/Beef.dat,-1,0,16,f,56990,Delta,100.01
LZ4,56863,510.42,ucr,1226.36,/colmajor/uint16/ucr/Beef.dat,-1,0,16,f,56990,Delta,99.78
Huffman,44952,299.49,ucr,248.14,/colmajor/uint16/ucr/Wine.dat,-1,0,16,f,53048,Delta,84.74
Snappy,53032,1333.9,ucr,1490.2,/colmajor/uint16/ucr/Wine.dat,-1,0,16,f,53048,Delta,99.97
LZ4,49802,249.56,ucr,789.1,/colmajor/uint16/ucr/Wine.dat,-1,0,16,f,53048,Delta,93.88
Huffman,228119,440.06,ucr,626.28,/colmajor/uint16/ucr/SmallKitchenAppliances.dat,-1,0,16,f,1087490,Delta,20.98
