Algorithm,Compressed size,Compression speed,Dataset,Decompression speed,Filename,Memlimit,MinIters,Nbits,Order,Original size,Preprocs,Ratio
Memcpy,112695,5540.02,ucr,6266.06,/colmajor/uint8/ucr/DiatomSizeReduction.dat,1,10,8,f,112695,None,100.0
Zstd -1,105616,40.56,ucr,1639.49,/colmajor/uint8/ucr/DiatomSizeReduction.dat,1,10,8,f,112695,None,93.72
Zstd -9,100378,22.56,ucr,636.44,/colmajor/uint8/ucr/DiatomSizeReduction.dat,1,10,8,f,112695,None,89.07
Snappy,108692,193.3,ucr,0.0,/colmajor/uint8/ucr/DiatomSizeReduction.dat,1,10,8,f,112695,None,96.45
LZO -1,108812,124.94,ucr,0.0,/colmajor/uint8/ucr/DiatomSizeReduction.dat,1,10,8,f,112695,None,96.55
LZO -9,108812,463.86,ucr,0.0,/colmajor/uint8/ucr/DiatomSizeReduction.dat,1,10,8,f,112695,None,96.55
LZ4,103543,112.86,ucr,1978.29,/colmajor/uint8/ucr/DiatomSizeReduction.dat,1,10,8,f,112695,None,91.88
Zlib -1,95006,17.45,ucr,108.65,/colmajor/uint8/ucr/DiatomSizeReduction.dat,1,10,8,f,112695,None,84.3
Zlib -9,94410,21.05,ucr,100.26,/colmajor/uint8/ucr/DiatomSizeReduction.dat,1,10,8,f,112695,None,83.77
Huffman,113007,76.16,ucr,0.0,/colmajor/uint8/ucr/DiatomSizeReduction.dat,1,10,8,f,112695,None,100.28
Zstd -1,84378,63.26,ucr,191.04,/colmajor/uint8/ucr/MoteStrain.dat,1,10,8,f,113203,None,74.54
Zstd -9,81815,20.55,ucr,169.99,/colmajor/uint8/ucr/MoteStrain.dat,1,10,8,f,113203,None,72.27
Snappy,104962,385.85,ucr,1310.46,/colmajor/uint8/ucr/MoteStrain.dat,1,10,8,f,113203,None,92.72
LZO -1,106108,339.66,ucr,1259.91,/colmajor/uint8/ucr/MoteStrain.dat,1,10,8,f,113203,None,93.73
LZO -9,106108,410.37,ucr,1221.24,/colmajor/uint8/ucr/MoteStrain.dat,1,10,8,f,113203,None,93.73
LZ4,103500,172.58,ucr,769.92,/colmajor/uint8/ucr/MoteStrain.dat,1,10,8,f,113203,None,91.43
Zlib -1,75731,19.3,ucr,82.59,/colmajor/uint8/ucr/MoteStrain.dat,1,10,8,f,113203,None,66.9
Zlib -9,74834,18.5,ucr,110.14,/colmajor/uint8/ucr/MoteStrain.dat,1,10,8,f,113203,None,66.11
Huffman,86804,172.09,ucr,311.99,/colmajor/uint8/ucr/MoteStrain.dat,1,10,8,f,113203,None,76.68
Zstd -1,338725,134.85,ucr,263.5,/colmajor/uint8/ucr/wafer.dat,1,10,8,f,1124743,None,30.12
Zstd -9,322257,28.7,ucr,268.95,/colmajor/uint8/ucr/wafer.dat,1,10,8,f,1124743,None,28.65
Snappy,418879,338.01,ucr,888.76,/colmajor/uint8/ucr/wafer.dat,1,10,8,f,1124743,None,37.24
LZO -1,427785,449.36,ucr,661.79,/colmajor/uint8/ucr/wafer.dat,1,10,8,f,1124743,None,38.03
LZO -9,427785,474.34,ucr,680.6,/colmajor/uint8/ucr/wafer.dat,1,10,8,f,1124743,None,38.03
LZ4,426818,480.06,ucr,1656.26,/colmajor/uint8/ucr/wafer.dat,1,10,8,f,1124743,None,37.95
Zlib -1,314711,39.43,ucr,149.75,/colmajor/uint8/ucr/wafer.dat,1,10,8,f,1124743,None,27.98
Zlib -9,287365,30.56,ucr,166.81,/colmajor/uint8/ucr/wafer.dat,1,10,8,f,1124743,None,25.55
