Algorithm,Compressed size,Compression speed,Dataset,Decompression speed,Filename,Memlimit,MinIters,Nbits,Order,Original size,Preprocs,Ratio
Memcpy,112695,26812.99,ucr,25473.55,/colmajor/uint8/ucr/DiatomSizeReduction.dat,-1,10,8,f,112695,None,100.0
Zstd -1,64204,111.5,ucr,357.51,/colmajor/uint8/ucr/DiatomSizeReduction.dat,-1,10,8,f,112695,None,56.97
Zstd -9,44693,12.89,ucr,385.4,/colmajor/uint8/ucr/DiatomSizeReduction.dat,-1,10,8,f,112695,None,39.66
Snappy,76591,169.67,ucr,623.14,/colmajor/uint8/ucr/DiatomSizeReduction.dat,-1,10,8,f,112695,None,67.96
LZO -1,81294,140.55,ucr,201.22,/colmajor/uint8/ucr/DiatomSizeReduction.dat,-1,10,8,f,112695,None,72.14
LZO -9,81294,150.77,ucr,201.67,/colmajor/uint8/ucr/DiatomSizeReduction.dat,-1,10,8,f,112695,None,72.14
LZ4,73875,151.84,ucr,952.01,/colmajor/uint8/ucr/DiatomSizeReduction.dat,-1,10,8,f,112695,None,65.55
Zlib -1,54400,30.02,ucr,169.82,/colmajor/uint8/ucr/DiatomSizeReduction.dat,-1,10,8,f,112695,None,48.27
Zlib -9,45857,18.69,ucr,178.25,/colmajor/uint8/ucr/DiatomSizeReduction.dat,-1,10,8,f,112695,None,40.69
Huffman,107491,432.97,ucr,421.19,/colmajor/uint8/ucr/DiatomSizeReduction.dat,-1,10,8,f,112695,None,95.38
Zstd -1,69377,130.22,ucr,305.36,/colmajor/uint8/ucr/MoteStrain.dat,-1,10,8,f,113203,None,61.29
Zstd -9,57618,12.98,ucr,328.51,/colmajor/uint8/ucr/MoteStrain.dat,-1,10,8,f,113203,None,50.9
Snappy,87485,175.33,ucr,566.76,/colmajor/uint8/ucr/MoteStrain.dat,-1,10,8,f,113203,None,77.28
LZO -1,89040,141.27,ucr,213.28,/colmajor/uint8/ucr/MoteStrain.dat,-1,10,8,f,113203,None,78.66
LZO -9,89040,140.7,ucr,213.41,/colmajor/uint8/ucr/MoteStrain.dat,-1,10,8,f,113203,None,78.66
LZ4,91314,173.67,ucr,845.42,/colmajor/uint8/ucr/MoteStrain.dat,-1,10,8,f,113203,None,80.66
Zlib -1,64055,29.65,ucr,144.08,/colmajor/uint8/ucr/MoteStrain.dat,-1,10,8,f,113203,None,56.58
Zlib -9,58087,11.46,ucr,144.51,/colmajor/uint8/ucr/MoteStrain.dat,-1,10,8,f,113203,None,51.31
Huffman,83559,451.28,ucr,605.44,/colmajor/uint8/ucr/MoteStrain.dat,-1,10,8,f,113203,None,73.81
Zstd -1,236102,219.8,ucr,563.42,/colmajor/uint8/ucr/wafer.dat,-1,10,8,f,1124743,None,20.99
Zstd -9,191631,45.95,ucr,668.39,/colmajor/uint8/ucr/wafer.dat,-1,10,8,f,1124743,None,17.04
Snappy,348520,325.06,ucr,928.3,/colmajor/uint8/ucr/wafer.dat,-1,10,8,f,1124743,None,30.99
LZO -1,364271,273.76,ucr,444.74,/colmajor/uint8/ucr/wafer.dat,-1,10,8,f,1124743,None,32.39
LZO -9,364271,361.34,ucr,441.26,/colmajor/uint8/ucr/wafer.dat,-1,10,8,f,1124743,None,32.39
LZ4,353495,364.86,ucr,1333.81,/colmajor/uint8/ucr/wafer.dat,-1,10,8,f,1124743,None,31.43
Zlib -1,273328,86.02,ucr,289.66,/colmajor/uint8/ucr/wafer.dat,-1,10,8,f,1124743,None,24.3
Zlib -9,205605,7.34,ucr,323.85,/colmajor/uint8/ucr/wafer.dat,-1,10,8,f,1124743,None,18.28
Huffman,754867,511.28,ucr,930.46,/colmajor/uint8/ucr/wafer.dat,-1,10,8,f,1124743,None,67.11
Zstd -1,154309,141.97,ucr,377.75,/colmajor/uint8/ucr/Worms.dat,-1,10,8,f,233485,None,66.09
Zstd -9,114382,16.66,ucr,434.67,/colmajor/uint8/ucr/Worms.dat,-1,10,8,f,233485,None,48.99
Snappy,196499,188.65,ucr,616.63,/colmajor/uint8/ucr/Worms.dat,-1,10,8,f,233485,None,84.16
LZO -1,205428,274.58,ucr,453.89,/colmajor/uint8/ucr/Worms.dat,-1,10,8,f,233485,None,87.98
LZO -9,205428,180.35,ucr,299.59,/colmajor/uint8/ucr/Worms.dat,-1,10,8,f,233485,None,87.98
LZ4,200818,221.13,ucr,1819.35,/colmajor/uint8/ucr/Worms.dat,-1,10,8,f,233485,None,86.01
Zlib -1,142248,42.26,ucr,143.59,/colmajor/uint8/ucr/Worms.dat,-1,10,8,f,233485,None,60.92
Zlib -9,134536,14.47,ucr,146.38,/colmajor/uint8/ucr/Worms.dat,-1,10,8,f,233485,None,57.62
Huffman,199213,467.56,ucr,457.12,/colmajor/uint8/ucr/Worms.dat,-1,10,8,f,233485,None,85.32
Zstd -1,59297,143.54,ucr,288.09,/colmajor/uint8/ucr/ProximalPhalanxOutlineCorrect.dat,-1,10,8,f,75730,None,78.3
Zstd -9,54110,26.76,ucr,235.17,/colmajor/uint8/ucr/ProximalPhalanxOutlineCorrect.dat,-1,10,8,f,75730,None,71.45
Snappy,65619,553.47,ucr,1570.12,/colmajor/uint8/ucr/ProximalPhalanxOutlineCorrect.dat,-1,10,8,f,75730,None,86.65
LZO -1,66541,501.37,ucr,1068.91,/colmajor/uint8/ucr/ProximalPhalanxOutlineCorrect.dat,-1,10,8,f,75730,None,87.87
LZO -9,66541,509.54,ucr,1065.67,/colmajor/uint8/ucr/ProximalPhalanxOutlineCorrect.dat,-1,10,8,f,75730,None,87.87
LZ4,62398,389.14,ucr,1946.14,/colmajor/uint8/ucr/ProximalPhalanxOutlineCorrect.dat,-1,10,8,f,75730,None,82.4
Zlib -1,51949,24.41,ucr,96.38,/colmajor/uint8/ucr/ProximalPhalanxOutlineCorrect.dat,-1,10,8,f,75730,None,68.6
Zlib -9,52959,16.11,ucr,162.23,/colmajor/uint8/ucr/ProximalPhalanxOutlineCorrect.dat,-1,10,8,f,75730,None,69.93
Huffman,69349,287.92,ucr,288.94,/colmajor/uint8/ucr/ProximalPhalanxOutlineCorrect.dat,-1,10,8,f,75730,None,91.57
Zstd -1,29405,86.67,ucr,236.32,/colmajor/uint8/ucr/Plane.dat,-1,10,8,f,31285,None,93.99
Zstd -9,25730,23.47,ucr,184.66,/colmajor/uint8/ucr/Plane.dat,-1,10,8,f,31285,None,82.24
Snappy,31291,1271.13,ucr,3671.52,/colmajor/uint8/ucr/Plane.dat,-1,10,8,f,31285,None,100.02
LZO -1,31412,1376.68,ucr,4240.88,/colmajor/uint8/ucr/Plane.dat,-1,10,8,f,31285,None,100.41
LZO -9,31412,1441.17,ucr,3250.73,/colmajor/uint8/ucr/Plane.dat,-1,10,8,f,31285,None,100.41
