Algorithm,Compressed size,Compression speed,Dataset,Decompression speed,Filename,Memlimit,MinIters,Nbits,Order,Original size,Preprocs,Ratio
Memcpy,225390,8153.01,ucr,9202.6,/rowmajor/uint16/ucr/DiatomSizeReduction.dat,10,0,16,c,225390,None,100.0
SprintzDelta_16b -1,159620,574.65,ucr,0.0,/rowmajor/uint16/ucr/DiatomSizeReduction.dat,10,0,16,c,225390,None,70.82
SprintzXff_16b -1,141452,423.41,ucr,0.0,/rowmajor/uint16/ucr/DiatomSizeReduction.dat,10,0,16,c,225390,None,62.76
SprintzDelta_Huf_16b -1,158867,202.4,ucr,392.27,/rowmajor/uint16/ucr/DiatomSizeReduction.dat,10,0,16,c,225390,None,70.49
SprintzXff_Huf_16b -1,139642,150.1,ucr,285.94,/rowmajor/uint16/ucr/DiatomSizeReduction.dat,10,0,16,c,225390,None,61.96
SprintzDelta_16b -1,168060,384.17,ucr,0.0,/rowmajor/uint16/ucr/MoteStrain.dat,10,0,16,c,226406,None,74.23
SprintzXff_16b -1,167534,274.39,ucr,0.0,/rowmajor/uint16/ucr/MoteStrain.dat,10,0,16,c,226406,None,74.0
SprintzDelta_Huf_16b -1,167127,187.59,ucr,230.55,/rowmajor/uint16/ucr/MoteStrain.dat,10,0,16,c,226406,None,73.82
SprintzXff_Huf_16b -1,166722,204.93,ucr,257.11,/rowmajor/uint16/ucr/MoteStrain.dat,10,0,16,c,226406,None,73.64
SprintzDelta_16b -1,1199880,581.46,ucr,0.0,/rowmajor/uint16/ucr/wafer.dat,10,0,16,c,2249486,None,53.34
SprintzXff_16b -1,1210706,427.86,ucr,0.0,/rowmajor/uint16/ucr/wafer.dat,10,0,16,c,2249486,None,53.82
SprintzDelta_Huf_16b -1,911888,255.37,ucr,350.83,/rowmajor/uint16/ucr/wafer.dat,10,0,16,c,2249486,None,40.54
SprintzXff_Huf_16b -1,963084,235.16,ucr,286.17,/rowmajor/uint16/ucr/wafer.dat,10,0,16,c,2249486,None,42.81
SprintzDelta_16b -1,329942,449.56,ucr,0.0,/rowmajor/uint16/ucr/Worms.dat,10,0,16,c,466970,None,70.66
SprintzXff_16b -1,328072,422.97,ucr,0.0,/rowmajor/uint16/ucr/Worms.dat,10,0,16,c,466970,None,70.26
SprintzDelta_Huf_16b -1,324309,266.38,ucr,347.48,/rowmajor/uint16/ucr/Worms.dat,10,0,16,c,466970,None,69.45
SprintzXff_Huf_16b -1,326589,187.78,ucr,296.64,/rowmajor/uint16/ucr/Worms.dat,10,0,16,c,466970,None,69.94
SprintzDelta_16b -1,117494,608.33,ucr,0.0,/rowmajor/uint16/ucr/ProximalPhalanxOutlineCorrect.dat,10,0,16,c,151460,None,77.57
SprintzXff_16b -1,113686,458.85,ucr,0.0,/rowmajor/uint16/ucr/ProximalPhalanxOutlineCorrect.dat,10,0,16,c,151460,None,75.06
SprintzDelta_Huf_16b -1,114755,249.15,ucr,386.56,/rowmajor/uint16/ucr/ProximalPhalanxOutlineCorrect.dat,10,0,16,c,151460,None,75.77
SprintzXff_Huf_16b -1,109543,225.96,ucr,308.48,/rowmajor/uint16/ucr/ProximalPhalanxOutlineCorrect.dat,10,0,16,c,151460,None,72.32
SprintzDelta_16b -1,52538,577.38,ucr,0.0,/rowmajor/uint16/ucr/Plane.dat,10,0,16,c,62570,None,83.97
SprintzXff_16b -1,49978,301.04,ucr,0.0,/rowmajor/uint16/ucr/Plane.dat,10,0,16,c,62570,None,79.88
SprintzDelta_Huf_16b -1,52324,145.75,ucr,349.59,/rowmajor/uint16/ucr/Plane.dat,10,0,16,c,62570,None,83.62
SprintzXff_Huf_16b -1,49100,206.33,ucr,298.96,/rowmajor/uint16/ucr/Plane.dat,10,0,16,c,62570,None,78.47
SprintzDelta_16b -1,117180,503.01,ucr,0.0,/rowmajor/uint16/ucr/DistalPhalanxOutlineCorrect.dat,10,0,16,c,148910,None,78.69
SprintzXff_16b -1,114732,428.23,ucr,0.0,/rowmajor/uint16/ucr/DistalPhalanxOutlineCorrect.dat,10,0,16,c,148910,None,77.05
SprintzDelta_Huf_16b -1,115308,258.48,ucr,366.68,/rowmajor/uint16/ucr/DistalPhalanxOutlineCorrect.dat,10,0,16,c,148910,None,77.43
SprintzXff_Huf_16b -1,112066,234.15,ucr,294.89,/rowmajor/uint16/ucr/DistalPhalanxOutlineCorrect.dat,10,0,16,c,148910,None,75.26
SprintzDelta_16b -1,116876,565.57,ucr,0.0,/rowmajor/uint16/ucr/ToeSegmentation1.dat,10,0,16,c,151142,None,77.33
