Algorithm,Compressed size,Compression speed,Dataset,Decompression speed,Filename,Memlimit,MinIters,Nbits,Order,Original size,Preprocs,Ratio
Memcpy,450780,4774.96,ucr,5512.71,/colmajor/uint16-as-uint32/ucr/DiatomSizeReduction.dat,1,10,16,f,450780,None,100.0
SIMDBP128,239544,2448.52,ucr,3339.78,/colmajor/uint16-as-uint32/ucr/DiatomSizeReduction.dat,1,10,16,f,450780,None,53.14
FastPFOR,239528,606.71,ucr,2692.56,/colmajor/uint16-as-uint32/ucr/DiatomSizeReduction.dat,1,10,16,f,450780,None,53.14
Simple8B,261124,648.3,ucr,1800.81,/colmajor/uint16-as-uint32/ucr/DiatomSizeReduction.dat,1,10,16,f,450780,None,57.93
SIMDBP128,240620,2885.09,ucr,3746.27,/colmajor/uint16-as-uint32/ucr/MoteStrain.dat,1,10,16,f,452812,None,53.14
FastPFOR,240604,1091.62,ucr,2655.98,/colmajor/uint16-as-uint32/ucr/MoteStrain.dat,1,10,16,f,452812,None,53.14
Simple8B,272860,407.26,ucr,1938.1,/colmajor/uint16-as-uint32/ucr/MoteStrain.dat,1,10,16,f,452812,None,60.26
SIMDBP128,2260544,3998.15,ucr,4760.01,/colmajor/uint16-as-uint32/ucr/wafer.dat,1,10,16,f,4498972,None,50.25
FastPFOR,2243532,881.12,ucr,2503.43,/colmajor/uint16-as-uint32/ucr/wafer.dat,1,10,16,f,4498972,None,49.87
Simple8B,2273672,878.51,ucr,3043.6,/colmajor/uint16-as-uint32/ucr/wafer.dat,1,10,16,f,4498972,None,50.54
SIMDBP128,492888,3407.07,ucr,3947.09,/colmajor/uint16-as-uint32/ucr/Worms.dat,1,10,16,f,933940,None,52.78
FastPFOR,494216,944.66,ucr,2870.58,/colmajor/uint16-as-uint32/ucr/Worms.dat,1,10,16,f,933940,None,52.92
Simple8B,555092,507.49,ucr,1790.76,/colmajor/uint16-as-uint32/ucr/Worms.dat,1,10,16,f,933940,None,59.44
SIMDBP128,160984,2764.1,ucr,3187.73,/colmajor/uint16-as-uint32/ucr/ProximalPhalanxOutlineCorrect.dat,1,10,16,f,302920,None,53.14
FastPFOR,161012,809.66,ucr,2579.67,/colmajor/uint16-as-uint32/ucr/ProximalPhalanxOutlineCorrect.dat,1,10,16,f,302920,None,53.15
Simple8B,174784,631.01,ucr,1611.08,/colmajor/uint16-as-uint32/ucr/ProximalPhalanxOutlineCorrect.dat,1,10,16,f,302920,None,57.7
SIMDBP128,66528,2318.31,ucr,2789.26,/colmajor/uint16-as-uint32/ucr/Plane.dat,1,10,16,f,125140,None,53.16
FastPFOR,66512,592.54,ucr,1377.81,/colmajor/uint16-as-uint32/ucr/Plane.dat,1,10,16,f,125140,None,53.15
Simple8B,71892,379.98,ucr,895.43,/colmajor/uint16-as-uint32/ucr/Plane.dat,1,10,16,f,125140,None,57.45
SIMDBP128,158280,1651.14,ucr,3850.09,/colmajor/uint16-as-uint32/ucr/DistalPhalanxOutlineCorrect.dat,1,10,16,f,297820,None,53.15
FastPFOR,158316,976.62,ucr,2713.0,/colmajor/uint16-as-uint32/ucr/DistalPhalanxOutlineCorrect.dat,1,10,16,f,297820,None,53.16
Simple8B,174116,608.09,ucr,1634.72,/colmajor/uint16-as-uint32/ucr/DistalPhalanxOutlineCorrect.dat,1,10,16,f,297820,None,58.46
SIMDBP128,160652,3220.96,ucr,4134.93,/colmajor/uint16-as-uint32/ucr/ToeSegmentation1.dat,1,10,16,f,302284,None,53.15
FastPFOR,160636,905.93,ucr,2179.72,/colmajor/uint16-as-uint32/ucr/ToeSegmentation1.dat,1,10,16,f,302284,None,53.14
Simple8B,198632,547.55,ucr,1725.28,/colmajor/uint16-as-uint32/ucr/ToeSegmentation1.dat,1,10,16,f,302284,None,65.71
SIMDBP128,520124,2936.59,ucr,3820.0,/colmajor/uint16-as-uint32/ucr/WordsSynonyms.dat,1,10,16,f,995480,None,52.25
FastPFOR,519808,405.49,ucr,2397.17,/colmajor/uint16-as-uint32/ucr/WordsSynonyms.dat,1,10,16,f,995480,None,52.22
Simple8B,525284,776.24,ucr,2004.49,/colmajor/uint16-as-uint32/ucr/WordsSynonyms.dat,1,10,16,f,995480,None,52.77
SIMDBP128,3570228,4135.09,ucr,4911.96,/colmajor/uint16-as-uint32/ucr/ElectricDevices.dat,1,10,16,f,6721328,None,53.12
FastPFOR,3513040,888.32,ucr,3287.16,/colmajor/uint16-as-uint32/ucr/ElectricDevices.dat,1,10,16,f,6721328,None,52.27
Simple8B,3895896,817.67,ucr,2130.4,/colmajor/uint16-as-uint32/ucr/ElectricDevices.dat,1,10,16,f,6721328,None,57.96
SIMDBP128,34632,1809.41,ucr,3660.9,/colmajor/uint16-as-uint32/ucr/Coffee.dat,1,10,16,f,65164,None,53.15
FastPFOR,34720,734.2,ucr,2407.69,/colmajor/uint16-as-uint32/ucr/Coffee.dat,1,10,16,f,65164,None,53.28
Simple8B,39056,534.49,ucr,1353.97,/colmajor/uint16-as-uint32/ucr/Coffee.dat,1,10,16,f,65164,None,59.93
SIMDBP128,122252,2590.97,ucr,3650.05,/colmajor/uint16-as-uint32/ucr/ToeSegmentation2.dat,1,10,16,f,231052,None,52.91
FastPFOR,122220,772.59,ucr,2057.98,/colmajor/uint16-as-uint32/ucr/ToeSegmentation2.dat,1,10,16,f,231052,None,52.9
Simple8B,124176,449.1,ucr,1858.08,/colmajor/uint16-as-uint32/ucr/ToeSegmentation2.dat,1,10,16,f,231052,None,53.74
SIMDBP128,1079320,3114.55,ucr,4111.23,/colmajor/uint16-as-uint32/ucr/Haptics.dat,1,10,16,f,2031624,None,53.13
FastPFOR,1079304,607.16,ucr,3095.35,/colmajor/uint16-as-uint32/ucr/Haptics.dat,1,10,16,f,2031624,None,53.13
