Algorithm,Compressed size,Compression speed,Dataset,Decompression speed,Filename,Memlimit,MinIters,Nbits,Order,Original size,Preprocs,Ratio
Memcpy,450780,7181.8,ucr,10622.33,/colmajor/uint8-as-uint32/ucr/DiatomSizeReduction.dat,10,0,8,f,450780,None,100.0
SIMDBP128,114856,7254.5,ucr,8200.17,/colmajor/uint8-as-uint32/ucr/DiatomSizeReduction.dat,10,0,8,f,450780,None,25.48
FastPFOR,114840,1379.25,ucr,5056.65,/colmajor/uint8-as-uint32/ucr/DiatomSizeReduction.dat,10,0,8,f,450780,None,25.48
Simple8B,115180,1785.36,ucr,3729.55,/colmajor/uint8-as-uint32/ucr/DiatomSizeReduction.dat,10,0,8,f,450780,None,25.55
SIMDBP128,115372,6378.62,ucr,6980.84,/colmajor/uint8-as-uint32/ucr/MoteStrain.dat,10,0,8,f,452812,None,25.48
FastPFOR,115368,1539.35,ucr,5084.12,/colmajor/uint8-as-uint32/ucr/MoteStrain.dat,10,0,8,f,452812,None,25.48
Simple8B,123972,1681.63,ucr,3337.6,/colmajor/uint8-as-uint32/ucr/MoteStrain.dat,10,0,8,f,452812,None,27.38
SIMDBP128,1015928,9712.05,ucr,10516.48,/colmajor/uint8-as-uint32/ucr/wafer.dat,10,0,8,f,4498972,None,22.58
FastPFOR,1000920,1516.5,ucr,6853.36,/colmajor/uint8-as-uint32/ucr/wafer.dat,10,0,8,f,4498972,None,22.25
Simple8B,986472,2333.38,ucr,4566.6,/colmajor/uint8-as-uint32/ucr/wafer.dat,10,0,8,f,4498972,None,21.93
SIMDBP128,234544,6657.78,ucr,7158.82,/colmajor/uint8-as-uint32/ucr/Worms.dat,10,0,8,f,933940,None,25.11
FastPFOR,235948,1301.66,ucr,5290.07,/colmajor/uint8-as-uint32/ucr/Worms.dat,10,0,8,f,933940,None,25.26
Simple8B,252432,2007.24,ucr,4134.95,/colmajor/uint8-as-uint32/ucr/Worms.dat,10,0,8,f,933940,None,27.03
SIMDBP128,77188,5866.45,ucr,6884.55,/colmajor/uint8-as-uint32/ucr/ProximalPhalanxOutlineCorrect.dat,10,0,8,f,302920,None,25.48
