Algorithm,Compressed size,Compression speed,Dataset,Decompression speed,Filename,Memlimit,MinIters,Nbits,Order,Original size,Preprocs,Ratio
Memcpy,225390,13287.94,ucr,12427.77,/colmajor/uint16/ucr/DiatomSizeReduction.dat,1,10,16,f,225390,None,100.0
Zstd -1,227506,58.63,ucr,13085.81,/colmajor/uint16/ucr/DiatomSizeReduction.dat,1,10,16,f,225390,None,100.94
Zstd -9,227505,33.65,ucr,13114.74,/colmajor/uint16/ucr/DiatomSizeReduction.dat,1,10,16,f,225390,None,100.94
Snappy,226493,426.59,ucr,13123.91,/colmajor/uint16/ucr/DiatomSizeReduction.dat,1,10,16,f,225390,None,100.49
LZO -1,227154,323.06,ucr,15088.37,/colmajor/uint16/ucr/DiatomSizeReduction.dat,1,10,16,f,225390,None,100.78
LZO -9,227154,1150.4,ucr,15133.96,/colmajor/uint16/ucr/DiatomSizeReduction.dat,1,10,16,f,225390,None,100.78
LZ4,226401,277.16,ucr,16396.77,/colmajor/uint16/ucr/DiatomSizeReduction.dat,1,10,16,f,225390,None,100.45
Zlib -1,225333,21.4,ucr,11494.21,/colmajor/uint16/ucr/DiatomSizeReduction.dat,1,10,16,f,225390,None,99.97
Zlib -9,225333,21.55,ucr,11017.21,/colmajor/uint16/ucr/DiatomSizeReduction.dat,1,10,16,f,225390,None,99.97
Huffman,227158,81.5,ucr,16753.88,/colmajor/uint16/ucr/DiatomSizeReduction.dat,1,10,16,f,225390,None,100.78
Zstd -1,225329,61.61,ucr,1387.36,/colmajor/uint16/ucr/MoteStrain.dat,1,10,16,f,226406,None,99.52
Zstd -9,225149,30.99,ucr,1422.65,/colmajor/uint16/ucr/MoteStrain.dat,1,10,16,f,226406,None,99.44
Snappy,225991,2370.64,ucr,10965.03,/colmajor/uint16/ucr/MoteStrain.dat,1,10,16,f,226406,None,99.82
LZO -1,226631,1289.95,ucr,10602.01,/colmajor/uint16/ucr/MoteStrain.dat,1,10,16,f,226406,None,100.1
LZO -9,226631,1284.91,ucr,11465.92,/colmajor/uint16/ucr/MoteStrain.dat,1,10,16,f,226406,None,100.1
LZ4,224910,1169.29,ucr,0.0,/colmajor/uint16/ucr/MoteStrain.dat,1,10,16,f,226406,None,99.34
Zlib -1,223486,20.4,ucr,0.0,/colmajor/uint16/ucr/MoteStrain.dat,1,10,16,f,226406,None,98.71
Zlib -9,223379,19.74,ucr,0.0,/colmajor/uint16/ucr/MoteStrain.dat,1,10,16,f,226406,None,98.66
