Algorithm,Compressed size,Compression speed,Dataset,Decompression speed,Filename,Memlimit,MinIters,Nbits,Order,Original size,Preprocs,Ratio
Memcpy,6307220,5842.5,ampd_water,8558.16,/colmajor/uint8/ampd_water/ampd_water.dat,-1,20,8,f,6307220,None,100.0
Zstd -1,266988,1234.91,ampd_water,1930.81,/colmajor/uint8/ampd_water/ampd_water.dat,-1,20,8,f,6307220,None,4.23
Zstd -9,245104,203.42,ampd_water,1899.94,/colmajor/uint8/ampd_water/ampd_water.dat,-1,20,8,f,6307220,None,3.89
Snappy,632884,1356.73,ampd_water,1854.75,/colmajor/uint8/ampd_water/ampd_water.dat,-1,20,8,f,6307220,None,10.03
LZO -1,455644,1613.46,ampd_water,840.05,/colmajor/uint8/ampd_water/ampd_water.dat,-1,20,8,f,6307220,None,7.22
LZO -9,455644,1901.1,ampd_water,841.29,/colmajor/uint8/ampd_water/ampd_water.dat,-1,20,8,f,6307220,None,7.22
LZ4,439552,1890.81,ampd_water,3024.83,/colmajor/uint8/ampd_water/ampd_water.dat,-1,20,8,f,6307220,None,6.97
Zlib -1,339491,307.09,ampd_water,816.36,/colmajor/uint8/ampd_water/ampd_water.dat,-1,20,8,f,6307220,None,5.38
Zlib -9,245936,11.59,ampd_water,545.4,/colmajor/uint8/ampd_water/ampd_water.dat,-1,20,8,f,6307220,None,3.9
Huffman,1691375,823.95,ampd_water,1189.78,/colmajor/uint8/ampd_water/ampd_water.dat,-1,20,8,f,6307220,None,26.82
