Algorithm,Compressed size,Compression speed,Dataset,Decompression speed,Filename,Memlimit,MinIters,Nbits,Order,Original size,Preprocs,Ratio
Memcpy,225390,671.22,ucr,749.71,/colmajor/uint16/ucr/DiatomSizeReduction.dat,-1,10,16,f,225390,FIRE,100.0
Zstd -1,146111,122.99,ucr,238.17,/colmajor/uint16/ucr/DiatomSizeReduction.dat,-1,10,16,f,225390,FIRE,64.83
Zstd -9,140876,18.63,ucr,244.53,/colmajor/uint16/ucr/DiatomSizeReduction.dat,-1,10,16,f,225390,FIRE,62.5
Snappy,198694,97.66,ucr,212.78,/colmajor/uint16/ucr/DiatomSizeReduction.dat,-1,10,16,f,225390,FIRE,88.16
LZO -1,200201,106.92,ucr,169.98,/colmajor/uint16/ucr/DiatomSizeReduction.dat,-1,10,16,f,225390,FIRE,88.82
LZO -9,200201,110.34,ucr,169.75,/colmajor/uint16/ucr/DiatomSizeReduction.dat,-1,10,16,f,225390,FIRE,88.82
LZ4,202833,125.55,ucr,263.04,/colmajor/uint16/ucr/DiatomSizeReduction.dat,-1,10,16,f,225390,FIRE,89.99
Zlib -1,152088,28.92,ucr,109.57,/colmajor/uint16/ucr/DiatomSizeReduction.dat,-1,10,16,f,225390,FIRE,67.48
Zlib -9,145892,9.04,ucr,143.2,/colmajor/uint16/ucr/DiatomSizeReduction.dat,-1,10,16,f,225390,FIRE,64.73
Huffman,151233,299.34,ucr,354.46,/colmajor/uint16/ucr/DiatomSizeReduction.dat,-1,10,16,f,225390,FIRE,67.1
Zstd -1,178166,127.18,ucr,261.17,/colmajor/uint16/ucr/MoteStrain.dat,-1,10,16,f,226406,FIRE,78.69
Zstd -9,175770,29.62,ucr,204.56,/colmajor/uint16/ucr/MoteStrain.dat,-1,10,16,f,226406,FIRE,77.63
Snappy,225948,395.04,ucr,466.64,/colmajor/uint16/ucr/MoteStrain.dat,-1,10,16,f,226406,FIRE,99.8
LZO -1,226937,395.0,ucr,476.34,/colmajor/uint16/ucr/MoteStrain.dat,-1,10,16,f,226406,FIRE,100.23
LZO -9,226937,388.85,ucr,496.6,/colmajor/uint16/ucr/MoteStrain.dat,-1,10,16,f,226406,FIRE,100.23
LZ4,224730,294.25,ucr,468.84,/colmajor/uint16/ucr/MoteStrain.dat,-1,10,16,f,226406,FIRE,99.26
Zlib -1,182146,29.73,ucr,117.06,/colmajor/uint16/ucr/MoteStrain.dat,-1,10,16,f,226406,FIRE,80.45
