Algorithm,Compressed size,Compression speed,Dataset,Decompression speed,Filename,Memlimit,MinIters,Nbits,Order,Original size,Preprocs,Ratio
Memcpy,450780,5899.95,ucr,6406.86,/colmajor/uint16-as-uint32/ucr/DiatomSizeReduction.dat,-1,0,16,f,450780,None,100.0
SIMDBP128,226344,4790.44,ucr,5982.32,/colmajor/uint16-as-uint32/ucr/DiatomSizeReduction.dat,-1,0,16,f,450780,None,50.21
FastPFOR,226368,1439.12,ucr,7046.52,/colmajor/uint16-as-uint32/ucr/DiatomSizeReduction.dat,-1,0,16,f,450780,None,50.22
Simple8B,258180,1263.5,ucr,2793.94,/colmajor/uint16-as-uint32/ucr/DiatomSizeReduction.dat,-1,0,16,f,450780,None,57.27
SIMDBP128,227372,6437.38,ucr,4830.92,/colmajor/uint16-as-uint32/ucr/MoteStrain.dat,-1,0,16,f,452812,None,50.21
FastPFOR,227384,1072.02,ucr,5133.46,/colmajor/uint16-as-uint32/ucr/MoteStrain.dat,-1,0,16,f,452812,None,50.22
Simple8B,269892,764.19,ucr,2605.09,/colmajor/uint16-as-uint32/ucr/MoteStrain.dat,-1,0,16,f,452812,None,59.6
SIMDBP128,2128752,6504.52,ucr,6110.82,/colmajor/uint16-as-uint32/ucr/wafer.dat,-1,0,16,f,4498972,None,47.32
FastPFOR,2115448,1824.8,ucr,10892.71,/colmajor/uint16-as-uint32/ucr/wafer.dat,-1,0,16,f,4498972,None,47.02
Simple8B,2252020,1685.61,ucr,4367.4,/colmajor/uint16-as-uint32/ucr/wafer.dat,-1,0,16,f,4498972,None,50.06
SIMDBP128,465528,12882.82,ucr,13238.93,/colmajor/uint16-as-uint32/ucr/Worms.dat,-1,0,16,f,933940,None,49.85
FastPFOR,467180,1552.88,ucr,13216.82,/colmajor/uint16-as-uint32/ucr/Worms.dat,-1,0,16,f,933940,None,50.02
Simple8B,548948,1419.38,ucr,3502.06,/colmajor/uint16-as-uint32/ucr/Worms.dat,-1,0,16,f,933940,None,58.78
SIMDBP128,152120,4795.54,ucr,5323.63,/colmajor/uint16-as-uint32/ucr/ProximalPhalanxOutlineCorrect.dat,-1,0,16,f,302920,None,50.22
FastPFOR,152204,1092.04,ucr,5159.77,/colmajor/uint16-as-uint32/ucr/ProximalPhalanxOutlineCorrect.dat,-1,0,16,f,302920,None,50.25
Simple8B,172372,792.65,ucr,1899.4,/colmajor/uint16-as-uint32/ucr/ProximalPhalanxOutlineCorrect.dat,-1,0,16,f,302920,None,56.9
SIMDBP128,62880,3734.18,ucr,4585.56,/colmajor/uint16-as-uint32/ucr/Plane.dat,-1,0,16,f,125140,None,50.25
FastPFOR,62876,929.46,ucr,4530.94,/colmajor/uint16-as-uint32/ucr/Plane.dat,-1,0,16,f,125140,None,50.24
Simple8B,71100,675.95,ucr,1442.0,/colmajor/uint16-as-uint32/ucr/Plane.dat,-1,0,16,f,125140,None,56.82
SIMDBP128,149576,4574.04,ucr,5390.41,/colmajor/uint16-as-uint32/ucr/DistalPhalanxOutlineCorrect.dat,-1,0,16,f,297820,None,50.22
