Algorithm,Compressed size,Compression speed,Dataset,Decompression speed,Filename,Memlimit,MinIters,Nbits,Order,Original size,Preprocs,Ratio
Memcpy,112695,3612.95,ucr,4991.58,/colmajor/uint8/ucr/DiatomSizeReduction.dat,-1,0,8,f,112695,None,100.0
Huffman,107491,443.8,ucr,400.88,/colmajor/uint8/ucr/DiatomSizeReduction.dat,-1,0,8,f,112695,None,95.38
Snappy,76591,171.61,ucr,582.19,/colmajor/uint8/ucr/DiatomSizeReduction.dat,-1,0,8,f,112695,None,67.96
LZ4,73875,223.8,ucr,1176.66,/colmajor/uint8/ucr/DiatomSizeReduction.dat,-1,0,8,f,112695,None,65.55
Huffman,83559,500.96,ucr,563.39,/colmajor/uint8/ucr/MoteStrain.dat,-1,0,8,f,113203,None,73.81
Snappy,87485,165.58,ucr,575.82,/colmajor/uint8/ucr/MoteStrain.dat,-1,0,8,f,113203,None,77.28
LZ4,91314,165.75,ucr,819.37,/colmajor/uint8/ucr/MoteStrain.dat,-1,0,8,f,113203,None,80.66
Huffman,754867,557.78,ucr,723.56,/colmajor/uint8/ucr/wafer.dat,-1,0,8,f,1124743,None,67.11
Snappy,348520,327.91,ucr,834.47,/colmajor/uint8/ucr/wafer.dat,-1,0,8,f,1124743,None,30.99
LZ4,353495,377.4,ucr,1237.44,/colmajor/uint8/ucr/wafer.dat,-1,0,8,f,1124743,None,31.43
Huffman,199213,517.86,ucr,462.53,/colmajor/uint8/ucr/Worms.dat,-1,0,8,f,233485,None,85.32
Snappy,196499,194.47,ucr,618.79,/colmajor/uint8/ucr/Worms.dat,-1,0,8,f,233485,None,84.16
LZ4,200818,342.08,ucr,1606.7,/colmajor/uint8/ucr/Worms.dat,-1,0,8,f,233485,None,86.01
Huffman,69349,455.11,ucr,418.54,/colmajor/uint8/ucr/ProximalPhalanxOutlineCorrect.dat,-1,0,8,f,75730,None,91.57
Snappy,65619,771.31,ucr,2219.45,/colmajor/uint8/ucr/ProximalPhalanxOutlineCorrect.dat,-1,0,8,f,75730,None,86.65
LZ4,62398,586.47,ucr,2596.52,/colmajor/uint8/ucr/ProximalPhalanxOutlineCorrect.dat,-1,0,8,f,75730,None,82.4
Huffman,30089,373.21,ucr,386.65,/colmajor/uint8/ucr/Plane.dat,-1,0,8,f,31285,None,96.18
Snappy,31291,1740.18,ucr,617.17,/colmajor/uint8/ucr/Plane.dat,-1,0,8,f,31285,None,100.02
LZ4,29607,218.75,ucr,929.61,/colmajor/uint8/ucr/Plane.dat,-1,0,8,f,31285,None,94.64
Huffman,67835,315.54,ucr,282.96,/colmajor/uint8/ucr/DistalPhalanxOutlineCorrect.dat,-1,0,8,f,74455,None,91.11
Snappy,71440,684.54,ucr,2934.53,/colmajor/uint8/ucr/DistalPhalanxOutlineCorrect.dat,-1,0,8,f,74455,None,95.95
LZ4,64048,457.16,ucr,2134.42,/colmajor/uint8/ucr/DistalPhalanxOutlineCorrect.dat,-1,0,8,f,74455,None,86.02
Huffman,60647,341.86,ucr,347.66,/colmajor/uint8/ucr/ToeSegmentation1.dat,-1,0,8,f,75571,None,80.25
Snappy,69017,307.73,ucr,1045.17,/colmajor/uint8/ucr/ToeSegmentation1.dat,-1,0,8,f,75571,None,91.33
LZ4,69563,494.74,ucr,3277.15,/colmajor/uint8/ucr/ToeSegmentation1.dat,-1,0,8,f,75571,None,92.05
Huffman,209294,704.79,ucr,675.65,/colmajor/uint8/ucr/WordsSynonyms.dat,-1,0,8,f,248870,None,84.1
Snappy,171869,275.92,ucr,778.09,/colmajor/uint8/ucr/WordsSynonyms.dat,-1,0,8,f,248870,None,69.06
LZ4,180277,254.72,ucr,1285.37,/colmajor/uint8/ucr/WordsSynonyms.dat,-1,0,8,f,248870,None,72.44
Huffman,984008,675.02,ucr,819.66,/colmajor/uint8/ucr/ElectricDevices.dat,-1,0,8,f,1680332,None,58.56
Snappy,683455,447.85,ucr,1114.91,/colmajor/uint8/ucr/ElectricDevices.dat,-1,0,8,f,1680332,None,40.67
LZ4,696117,534.15,ucr,1799.94,/colmajor/uint8/ucr/ElectricDevices.dat,-1,0,8,f,1680332,None,41.43
Huffman,15586,289.55,ucr,338.85,/colmajor/uint8/ucr/Coffee.dat,-1,0,8,f,16291,None,95.67
Snappy,16196,312.33,ucr,2345.04,/colmajor/uint8/ucr/Coffee.dat,-1,0,8,f,16291,None,99.42
LZ4,15190,202.1,ucr,839.87,/colmajor/uint8/ucr/Coffee.dat,-1,0,8,f,16291,None,93.24
Huffman,48396,312.71,ucr,301.37,/colmajor/uint8/ucr/ToeSegmentation2.dat,-1,0,8,f,57763,None,83.78
Snappy,53977,240.86,ucr,772.42,/colmajor/uint8/ucr/ToeSegmentation2.dat,-1,0,8,f,57763,None,93.45
LZ4,49366,157.99,ucr,706.37,/colmajor/uint8/ucr/ToeSegmentation2.dat,-1,0,8,f,57763,None,85.46
