Algorithm,Compressed size,Compression speed,Dataset,Decompression speed,Filename,Memlimit,MinIters,Nbits,Order,Original size,Preprocs,Ratio
Memcpy,112695,284.52,ucr,160.81,/colmajor/uint8/ucr/DiatomSizeReduction.dat,-1,0,8,f,112695,FIRE,100.0
Huffman,34484,194.47,ucr,134.69,/colmajor/uint8/ucr/DiatomSizeReduction.dat,-1,0,8,f,112695,FIRE,30.6
Snappy,56363,116.26,ucr,146.27,/colmajor/uint8/ucr/DiatomSizeReduction.dat,-1,0,8,f,112695,FIRE,50.01
LZ4,60725,140.08,ucr,167.5,/colmajor/uint8/ucr/DiatomSizeReduction.dat,-1,0,8,f,112695,FIRE,53.88
Huffman,50615,199.08,ucr,137.53,/colmajor/uint8/ucr/MoteStrain.dat,-1,0,8,f,113203,FIRE,44.71
Snappy,78464,109.85,ucr,130.24,/colmajor/uint8/ucr/MoteStrain.dat,-1,0,8,f,113203,FIRE,69.31
LZ4,82540,145.06,ucr,198.63,/colmajor/uint8/ucr/MoteStrain.dat,-1,0,8,f,113203,FIRE,72.91
Huffman,274579,203.35,ucr,158.22,/colmajor/uint8/ucr/wafer.dat,-1,0,8,f,1124743,FIRE,24.41
Snappy,348684,143.79,ucr,163.2,/colmajor/uint8/ucr/wafer.dat,-1,0,8,f,1124743,FIRE,31.0
LZ4,357475,154.23,ucr,195.0,/colmajor/uint8/ucr/wafer.dat,-1,0,8,f,1124743,FIRE,31.78
Huffman,90590,179.16,ucr,147.05,/colmajor/uint8/ucr/Worms.dat,-1,0,8,f,233485,FIRE,38.8
Snappy,154646,102.92,ucr,135.76,/colmajor/uint8/ucr/Worms.dat,-1,0,8,f,233485,FIRE,66.23
LZ4,158698,116.55,ucr,175.49,/colmajor/uint8/ucr/Worms.dat,-1,0,8,f,233485,FIRE,67.97
Huffman,43635,194.62,ucr,147.84,/colmajor/uint8/ucr/ProximalPhalanxOutlineCorrect.dat,-1,0,8,f,75730,FIRE,57.62
Snappy,63966,190.76,ucr,174.67,/colmajor/uint8/ucr/ProximalPhalanxOutlineCorrect.dat,-1,0,8,f,75730,FIRE,84.47
LZ4,63045,194.01,ucr,184.27,/colmajor/uint8/ucr/ProximalPhalanxOutlineCorrect.dat,-1,0,8,f,75730,FIRE,83.25
Huffman,16246,182.59,ucr,141.93,/colmajor/uint8/ucr/Plane.dat,-1,0,8,f,31285,FIRE,51.93
Snappy,26538,118.85,ucr,147.47,/colmajor/uint8/ucr/Plane.dat,-1,0,8,f,31285,FIRE,84.83
LZ4,26424,130.17,ucr,164.87,/colmajor/uint8/ucr/Plane.dat,-1,0,8,f,31285,FIRE,84.46
Huffman,45122,181.75,ucr,130.5,/colmajor/uint8/ucr/DistalPhalanxOutlineCorrect.dat,-1,0,8,f,74455,FIRE,60.6
Snappy,71515,255.04,ucr,190.85,/colmajor/uint8/ucr/DistalPhalanxOutlineCorrect.dat,-1,0,8,f,74455,FIRE,96.05
LZ4,64819,201.56,ucr,184.94,/colmajor/uint8/ucr/DistalPhalanxOutlineCorrect.dat,-1,0,8,f,74455,FIRE,87.06
Huffman,38379,195.39,ucr,134.05,/colmajor/uint8/ucr/ToeSegmentation1.dat,-1,0,8,f,75571,FIRE,50.79
Snappy,64012,118.77,ucr,150.86,/colmajor/uint8/ucr/ToeSegmentation1.dat,-1,0,8,f,75571,FIRE,84.7
LZ4,67208,153.32,ucr,175.02,/colmajor/uint8/ucr/ToeSegmentation1.dat,-1,0,8,f,75571,FIRE,88.93
Huffman,77573,180.15,ucr,156.59,/colmajor/uint8/ucr/WordsSynonyms.dat,-1,0,8,f,248870,FIRE,31.17
Snappy,127853,108.82,ucr,150.34,/colmajor/uint8/ucr/WordsSynonyms.dat,-1,0,8,f,248870,FIRE,51.37
LZ4,141258,124.87,ucr,172.81,/colmajor/uint8/ucr/WordsSynonyms.dat,-1,0,8,f,248870,FIRE,56.76
Huffman,697248,213.85,ucr,173.65,/colmajor/uint8/ucr/ElectricDevices.dat,-1,0,8,f,1680332,FIRE,41.49
Snappy,723788,133.49,ucr,172.95,/colmajor/uint8/ucr/ElectricDevices.dat,-1,0,8,f,1680332,FIRE,43.07
LZ4,743178,198.85,ucr,243.19,/colmajor/uint8/ucr/ElectricDevices.dat,-1,0,8,f,1680332,FIRE,44.23
Huffman,8077,199.3,ucr,128.82,/colmajor/uint8/ucr/Coffee.dat,-1,0,8,f,16291,FIRE,49.58
Snappy,14025,118.01,ucr,143.72,/colmajor/uint8/ucr/Coffee.dat,-1,0,8,f,16291,FIRE,86.09
LZ4,13875,128.04,ucr,100.25,/colmajor/uint8/ucr/Coffee.dat,-1,0,8,f,16291,FIRE,85.17
Huffman,25753,125.26,ucr,100.03,/colmajor/uint8/ucr/ToeSegmentation2.dat,-1,0,8,f,57763,FIRE,44.58
Snappy,43390,67.71,ucr,92.95,/colmajor/uint8/ucr/ToeSegmentation2.dat,-1,0,8,f,57763,FIRE,75.12
LZ4,44859,83.74,ucr,109.49,/colmajor/uint8/ucr/ToeSegmentation2.dat,-1,0,8,f,57763,FIRE,77.66
Huffman,100337,137.35,ucr,159.14,/colmajor/uint8/ucr/Haptics.dat,-1,0,8,f,507906,FIRE,19.76
Snappy,163695,132.14,ucr,141.54,/colmajor/uint8/ucr/Haptics.dat,-1,0,8,f,507906,FIRE,32.23
LZ4,198886,102.83,ucr,168.76,/colmajor/uint8/ucr/Haptics.dat,-1,0,8,f,507906,FIRE,39.16
Huffman,1697749,249.56,ucr,207.33,/colmajor/uint8/ucr/StarLightCurves.dat,-1,0,8,f,9503839,FIRE,17.86
Snappy,2849192,169.34,ucr,177.07,/colmajor/uint8/ucr/StarLightCurves.dat,-1,0,8,f,9503839,FIRE,29.98
LZ4,3538962,192.05,ucr,202.35,/colmajor/uint8/ucr/StarLightCurves.dat,-1,0,8,f,9503839,FIRE,37.24
Huffman,124776,237.71,ucr,169.43,/colmajor/uint8/ucr/ScreenType.dat,-1,0,8,f,543745,FIRE,22.95
Snappy,109486,160.27,ucr,157.42,/colmajor/uint8/ucr/ScreenType.dat,-1,0,8,f,543745,FIRE,20.14
LZ4,109142,168.1,ucr,182.28,/colmajor/uint8/ucr/ScreenType.dat,-1,0,8,f,543745,FIRE,20.07
Huffman,748284,228.46,ucr,205.99,/colmajor/uint8/ucr/MALLAT.dat,-1,0,8,f,2469595,FIRE,30.3
Snappy,1169409,114.19,ucr,167.21,/colmajor/uint8/ucr/MALLAT.dat,-1,0,8,f,2469595,FIRE,47.35
LZ4,1304112,178.35,ucr,235.59,/colmajor/uint8/ucr/MALLAT.dat,-1,0,8,f,2469595,FIRE,52.81
Huffman,27756,234.52,ucr,134.89,/colmajor/uint8/ucr/Lighting2.dat,-1,0,8,f,77677,FIRE,35.73
Snappy,41461,69.0,ucr,102.41,/colmajor/uint8/ucr/Lighting2.dat,-1,0,8,f,77677,FIRE,53.38
LZ4,44315,106.18,ucr,114.66,/colmajor/uint8/ucr/Lighting2.dat,-1,0,8,f,77677,FIRE,57.05
Huffman,82263,107.37,ucr,88.77,/colmajor/uint8/ucr/SwedishLeaf.dat,-1,0,8,f,149620,FIRE,54.98
Snappy,132496,72.17,ucr,88.64,/colmajor/uint8/ucr/SwedishLeaf.dat,-1,0,8,f,149620,FIRE,88.56
LZ4,137726,137.2,ucr,163.57,/colmajor/uint8/ucr/SwedishLeaf.dat,-1,0,8,f,149620,FIRE,92.05
Huffman,1172230,225.93,ucr,217.08,/colmajor/uint8/ucr/FordB.dat,-1,0,8,f,2245225,FIRE,52.21
Snappy,1794956,134.1,ucr,191.48,/colmajor/uint8/ucr/FordB.dat,-1,0,8,f,2245225,FIRE,79.95
LZ4,1867913,175.83,ucr,231.17,/colmajor/uint8/ucr/FordB.dat,-1,0,8,f,2245225,FIRE,83.19
Huffman,94014,233.12,ucr,109.45,/colmajor/uint8/ucr/LargeKitchenAppliances.dat,-1,0,8,f,543745,FIRE,17.29
Snappy,63913,199.14,ucr,183.89,/colmajor/uint8/ucr/LargeKitchenAppliances.dat,-1,0,8,f,543745,FIRE,11.75
LZ4,46514,194.13,ucr,195.7,/colmajor/uint8/ucr/LargeKitchenAppliances.dat,-1,0,8,f,543745,FIRE,8.55
Huffman,24626,197.21,ucr,133.75,/colmajor/uint8/ucr/ItalyPowerDemand.dat,-1,0,8,f,31779,FIRE,77.49
Snappy,31009,165.25,ucr,172.95,/colmajor/uint8/ucr/ItalyPowerDemand.dat,-1,0,8,f,31779,FIRE,97.58
LZ4,31280,166.14,ucr,176.09,/colmajor/uint8/ucr/ItalyPowerDemand.dat,-1,0,8,f,31779,FIRE,98.43
Huffman,9681,180.41,ucr,143.46,/colmajor/uint8/ucr/Beef.dat,-1,0,8,f,28495,FIRE,33.97
Snappy,16204,115.02,ucr,139.92,/colmajor/uint8/ucr/Beef.dat,-1,0,8,f,28495,FIRE,56.87
LZ4,19313,108.63,ucr,155.99,/colmajor/uint8/ucr/Beef.dat,-1,0,8,f,28495,FIRE,67.78
Huffman,10208,177.29,ucr,141.36,/colmajor/uint8/ucr/Wine.dat,-1,0,8,f,26524,FIRE,38.49
Snappy,12349,106.58,ucr,148.29,/colmajor/uint8/ucr/Wine.dat,-1,0,8,f,26524,FIRE,46.56
LZ4,14633,142.63,ucr,160.83,/colmajor/uint8/ucr/Wine.dat,-1,0,8,f,26524,FIRE,55.17
Huffman,92616,188.26,ucr,168.43,/colmajor/uint8/ucr/SmallKitchenAppliances.dat,-1,0,8,f,543745,FIRE,17.03
Snappy,59779,186.17,ucr,183.96,/colmajor/uint8/ucr/SmallKitchenAppliances.dat,-1,0,8,f,543745,FIRE,10.99
LZ4,50018,193.91,ucr,187.71,/colmajor/uint8/ucr/SmallKitchenAppliances.dat,-1,0,8,f,543745,FIRE,9.2
Huffman,198928,183.5,ucr,151.74,/colmajor/uint8/ucr/FaceAll.dat,-1,0,8,f,305995,FIRE,65.01
Snappy,300516,179.1,ucr,161.87,/colmajor/uint8/ucr/FaceAll.dat,-1,0,8,f,305995,FIRE,98.21
LZ4,301404,170.22,ucr,125.1,/colmajor/uint8/ucr/FaceAll.dat,-1,0,8,f,305995,FIRE,98.5
Huffman,15850,192.36,ucr,151.3,/colmajor/uint8/ucr/Meat.dat,-1,0,8,f,54355,FIRE,29.16
Snappy,25235,122.71,ucr,144.56,/colmajor/uint8/ucr/Meat.dat,-1,0,8,f,54355,FIRE,46.43
LZ4,33066,149.22,ucr,157.11,/colmajor/uint8/ucr/Meat.dat,-1,0,8,f,54355,FIRE,60.83
Huffman,1301700,224.2,ucr,187.32,/colmajor/uint8/ucr/FordA.dat,-1,0,8,f,2485100,FIRE,52.38
Snappy,1966282,123.94,ucr,204.37,/colmajor/uint8/ucr/FordA.dat,-1,0,8,f,2485100,FIRE,79.12
LZ4,2050221,168.68,ucr,224.71,/colmajor/uint8/ucr/FordA.dat,-1,0,8,f,2485100,FIRE,82.5
Huffman,222459,239.26,ucr,164.31,/colmajor/uint8/ucr/RefrigerationDevices.dat,-1,0,8,f,543745,FIRE,40.91
Snappy,230283,127.09,ucr,162.12,/colmajor/uint8/ucr/RefrigerationDevices.dat,-1,0,8,f,543745,FIRE,42.35
LZ4,239175,142.52,ucr,186.5,/colmajor/uint8/ucr/RefrigerationDevices.dat,-1,0,8,f,543745,FIRE,43.99
Huffman,57048,197.79,ucr,137.02,/colmajor/uint8/ucr/TwoLeadECG.dat,-1,0,8,f,101089,FIRE,56.43
Snappy,89401,119.91,ucr,151.96,/colmajor/uint8/ucr/TwoLeadECG.dat,-1,0,8,f,101089,FIRE,88.44
LZ4,94656,157.96,ucr,178.24,/colmajor/uint8/ucr/TwoLeadECG.dat,-1,0,8,f,101089,FIRE,93.64
Huffman,10982,93.96,ucr,96.87,/colmajor/uint8/ucr/OliveOil.dat,-1,0,8,f,34495,FIRE,31.84
Snappy,15051,72.05,ucr,99.79,/colmajor/uint8/ucr/OliveOil.dat,-1,0,8,f,34495,FIRE,43.63
LZ4,18720,74.73,ucr,105.71,/colmajor/uint8/ucr/OliveOil.dat,-1,0,8,f,34495,FIRE,54.27
Huffman,13620,114.49,ucr,90.59,/colmajor/uint8/ucr/ECG200.dat,-1,0,8,f,20195,FIRE,67.44
Snappy,20201,123.9,ucr,126.08,/colmajor/uint8/ucr/ECG200.dat,-1,0,8,f,20195,FIRE,100.03
LZ4,19875,121.03,ucr,115.25,/colmajor/uint8/ucr/ECG200.dat,-1,0,8,f,20195,FIRE,98.42
Huffman,36452,120.37,ucr,76.14,/colmajor/uint8/ucr/synthetic_control.dat,-1,0,8,f,38995,FIRE,93.48
Snappy,39001,129.82,ucr,126.05,/colmajor/uint8/ucr/synthetic_control.dat,-1,0,8,f,38995,FIRE,100.02
LZ4,39063,152.83,ucr,123.81,/colmajor/uint8/ucr/synthetic_control.dat,-1,0,8,f,38995,FIRE,100.17
Huffman,113746,126.7,ucr,158.92,/colmajor/uint8/ucr/Symbols.dat,-1,0,8,f,411055,FIRE,27.67
Snappy,194358,92.41,ucr,153.99,/colmajor/uint8/ucr/Symbols.dat,-1,0,8,f,411055,FIRE,47.28
LZ4,219111,129.14,ucr,170.72,/colmajor/uint8/ucr/Symbols.dat,-1,0,8,f,411055,FIRE,53.3
Huffman,51781,191.24,ucr,121.6,/colmajor/uint8/ucr/SonyAIBORobotSurfaceII.dat,-1,0,8,f,68595,FIRE,75.49
Snappy,64347,145.68,ucr,106.76,/colmajor/uint8/ucr/SonyAIBORobotSurfaceII.dat,-1,0,8,f,68595,FIRE,93.81
LZ4,66014,86.9,ucr,120.44,/colmajor/uint8/ucr/SonyAIBORobotSurfaceII.dat,-1,0,8,f,68595,FIRE,96.24
Huffman,214754,188.37,ucr,162.3,/colmajor/uint8/ucr/ShapesAll.dat,-1,0,8,f,620395,FIRE,34.62
Snappy,360915,108.45,ucr,141.63,/colmajor/uint8/ucr/ShapesAll.dat,-1,0,8,f,620395,FIRE,58.18
LZ4,387781,119.83,ucr,178.91,/colmajor/uint8/ucr/ShapesAll.dat,-1,0,8,f,620395,FIRE,62.51
Huffman,284641,210.45,ucr,178.57,/colmajor/uint8/ucr/InlineSkate.dat,-1,0,8,f,1226545,FIRE,23.21
Snappy,545405,126.69,ucr,155.99,/colmajor/uint8/ucr/InlineSkate.dat,-1,0,8,f,1226545,FIRE,44.47
LZ4,635500,119.62,ucr,185.54,/colmajor/uint8/ucr/InlineSkate.dat,-1,0,8,f,1226545,FIRE,51.81
Huffman,481127,194.22,ucr,147.16,/colmajor/uint8/ucr/Two_Patterns.dat,-1,0,8,f,664995,FIRE,72.35
Snappy,523580,146.22,ucr,192.28,/colmajor/uint8/ucr/Two_Patterns.dat,-1,0,8,f,664995,FIRE,78.73
LZ4,535655,173.88,ucr,185.34,/colmajor/uint8/ucr/Two_Patterns.dat,-1,0,8,f,664995,FIRE,80.55
Huffman,415806,213.97,ucr,166.12,/colmajor/uint8/ucr/ChlorineConcentration.dat,-1,0,8,f,736492,FIRE,56.46
Snappy,632073,117.26,ucr,151.62,/colmajor/uint8/ucr/ChlorineConcentration.dat,-1,0,8,f,736492,FIRE,85.82
LZ4,652906,141.41,ucr,185.65,/colmajor/uint8/ucr/ChlorineConcentration.dat,-1,0,8,f,736492,FIRE,88.65
Huffman,21316,186.36,ucr,142.03,/colmajor/uint8/ucr/Lighting7.dat,-1,0,8,f,46327,FIRE,46.01
Snappy,29706,135.66,ucr,131.4,/colmajor/uint8/ucr/Lighting7.dat,-1,0,8,f,46327,FIRE,64.12
LZ4,31536,149.6,ucr,166.63,/colmajor/uint8/ucr/Lighting7.dat,-1,0,8,f,46327,FIRE,68.07
Huffman,45061,196.04,ucr,132.98,/colmajor/uint8/ucr/MiddlePhalanxOutlineCorrect.dat,-1,0,8,f,75730,FIRE,59.5
Snappy,72476,189.74,ucr,188.63,/colmajor/uint8/ucr/MiddlePhalanxOutlineCorrect.dat,-1,0,8,f,75730,FIRE,95.7
LZ4,67576,155.91,ucr,185.59,/colmajor/uint8/ucr/MiddlePhalanxOutlineCorrect.dat,-1,0,8,f,75730,FIRE,89.23
Huffman,7805,172.15,ucr,137.49,/colmajor/uint8/ucr/BirdChicken.dat,-1,0,8,f,20675,FIRE,37.75
Snappy,13275,79.87,ucr,91.47,/colmajor/uint8/ucr/BirdChicken.dat,-1,0,8,f,20675,FIRE,64.21
LZ4,14899,81.91,ucr,103.67,/colmajor/uint8/ucr/BirdChicken.dat,-1,0,8,f,20675,FIRE,72.06
Huffman,101719,100.69,ucr,94.67,/colmajor/uint8/ucr/CBF.dat,-1,0,8,f,123685,FIRE,82.24
Snappy,123694,138.8,ucr,129.3,/colmajor/uint8/ucr/CBF.dat,-1,0,8,f,123685,FIRE,100.01
LZ4,124149,128.53,ucr,129.43,/colmajor/uint8/ucr/CBF.dat,-1,0,8,f,123685,FIRE,100.38
Huffman,28220,125.49,ucr,93.94,/colmajor/uint8/ucr/DistalPhalanxOutlineAgeGroup.dat,-1,0,8,f,45810,FIRE,61.6
Snappy,38474,127.41,ucr,116.01,/colmajor/uint8/ucr/DistalPhalanxOutlineAgeGroup.dat,-1,0,8,f,45810,FIRE,83.99
LZ4,38215,114.06,ucr,115.57,/colmajor/uint8/ucr/DistalPhalanxOutlineAgeGroup.dat,-1,0,8,f,45810,FIRE,83.42
Huffman,28189,124.38,ucr,94.85,/colmajor/uint8/ucr/DistalPhalanxTW.dat,-1,0,8,f,45810,FIRE,61.53
Snappy,38608,115.2,ucr,99.23,/colmajor/uint8/ucr/DistalPhalanxTW.dat,-1,0,8,f,45810,FIRE,84.28
LZ4,38463,112.49,ucr,115.2,/colmajor/uint8/ucr/DistalPhalanxTW.dat,-1,0,8,f,45810,FIRE,83.96
Huffman,420709,229.5,ucr,181.7,/colmajor/uint8/ucr/CinC_ECG_torso.dat,-1,0,8,f,2334475,FIRE,18.02
Snappy,724245,159.83,ucr,170.72,/colmajor/uint8/ucr/CinC_ECG_torso.dat,-1,0,8,f,2334475,FIRE,31.02
LZ4,856534,182.49,ucr,227.91,/colmajor/uint8/ucr/CinC_ECG_torso.dat,-1,0,8,f,2334475,FIRE,36.69
Huffman,341139,158.55,ucr,166.29,/colmajor/uint8/ucr/ECG5000.dat,-1,0,8,f,724995,FIRE,47.05
Snappy,540645,109.62,ucr,159.33,/colmajor/uint8/ucr/ECG5000.dat,-1,0,8,f,724995,FIRE,74.57
LZ4,575411,128.23,ucr,187.99,/colmajor/uint8/ucr/ECG5000.dat,-1,0,8,f,724995,FIRE,79.37
Huffman,30285,188.23,ucr,145.26,/colmajor/uint8/ucr/ProximalPhalanxOutlineAgeGroup.dat,-1,0,8,f,51420,FIRE,58.9
Snappy,46588,204.71,ucr,174.05,/colmajor/uint8/ucr/ProximalPhalanxOutlineAgeGroup.dat,-1,0,8,f,51420,FIRE,90.6
LZ4,42261,160.32,ucr,170.3,/colmajor/uint8/ucr/ProximalPhalanxOutlineAgeGroup.dat,-1,0,8,f,51420,FIRE,82.19
Huffman,23351,192.95,ucr,128.99,/colmajor/uint8/ucr/ArrowHead.dat,-1,0,8,f,54011,FIRE,43.23
Snappy,41249,105.88,ucr,141.85,/colmajor/uint8/ucr/ArrowHead.dat,-1,0,8,f,54011,FIRE,76.37
LZ4,42156,121.33,ucr,165.57,/colmajor/uint8/ucr/ArrowHead.dat,-1,0,8,f,54011,FIRE,78.05
Huffman,20812,194.76,ucr,137.41,/colmajor/uint8/ucr/Car.dat,-1,0,8,f,69835,FIRE,29.8
Snappy,36366,102.84,ucr,146.05,/colmajor/uint8/ucr/Car.dat,-1,0,8,f,69835,FIRE,52.07
LZ4,39098,85.45,ucr,111.59,/colmajor/uint8/ucr/Car.dat,-1,0,8,f,69835,FIRE,55.99
Huffman,1205523,253.36,ucr,215.0,/colmajor/uint8/ucr/UWaveGestureLibraryAll.dat,-1,0,8,f,4254095,FIRE,28.34
Snappy,1927980,153.1,ucr,158.5,/colmajor/uint8/ucr/UWaveGestureLibraryAll.dat,-1,0,8,f,4254095,FIRE,45.32
LZ4,2115748,181.34,ucr,202.69,/colmajor/uint8/ucr/UWaveGestureLibraryAll.dat,-1,0,8,f,4254095,FIRE,49.73
Huffman,201241,188.06,ucr,154.88,/colmajor/uint8/ucr/FacesUCR.dat,-1,0,8,f,305995,FIRE,65.77
Snappy,302680,168.65,ucr,163.66,/colmajor/uint8/ucr/FacesUCR.dat,-1,0,8,f,305995,FIRE,98.92
LZ4,303003,165.78,ucr,191.62,/colmajor/uint8/ucr/FacesUCR.dat,-1,0,8,f,305995,FIRE,99.02
Huffman,717724,247.26,ucr,216.35,/colmajor/uint8/ucr/HandOutlines.dat,-1,0,8,f,3718175,FIRE,19.3
Snappy,1088772,180.91,ucr,207.81,/colmajor/uint8/ucr/HandOutlines.dat,-1,0,8,f,3718175,FIRE,29.28
LZ4,1406619,207.91,ucr,188.74,/colmajor/uint8/ucr/HandOutlines.dat,-1,0,8,f,3718175,FIRE,37.83
Huffman,9121,133.68,ucr,145.5,/colmajor/uint8/ucr/BeetleFly.dat,-1,0,8,f,20675,FIRE,44.12
Snappy,15845,103.28,ucr,136.22,/colmajor/uint8/ucr/BeetleFly.dat,-1,0,8,f,20675,FIRE,76.64
LZ4,16446,116.41,ucr,163.71,/colmajor/uint8/ucr/BeetleFly.dat,-1,0,8,f,20675,FIRE,79.55
Huffman,20482,185.15,ucr,144.01,/colmajor/uint8/ucr/FaceFour.dat,-1,0,8,f,39755,FIRE,51.52
Snappy,32308,111.35,ucr,143.95,/colmajor/uint8/ucr/FaceFour.dat,-1,0,8,f,39755,FIRE,81.27
LZ4,32134,124.56,ucr,164.09,/colmajor/uint8/ucr/FaceFour.dat,-1,0,8,f,39755,FIRE,80.83
Huffman,95189,187.52,ucr,153.88,/colmajor/uint8/ucr/Computers.dat,-1,0,8,f,362495,FIRE,26.26
Snappy,84572,148.14,ucr,153.39,/colmajor/uint8/ucr/Computers.dat,-1,0,8,f,362495,FIRE,23.33
LZ4,87233,160.52,ucr,177.36,/colmajor/uint8/ucr/Computers.dat,-1,0,8,f,362495,FIRE,24.06
Huffman,23917,192.41,ucr,146.4,/colmajor/uint8/ucr/Trace.dat,-1,0,8,f,55995,FIRE,42.71
Snappy,40336,107.48,ucr,146.52,/colmajor/uint8/ucr/Trace.dat,-1,0,8,f,55995,FIRE,72.04
LZ4,42620,100.95,ucr,165.34,/colmajor/uint8/ucr/Trace.dat,-1,0,8,f,55995,FIRE,76.11
Huffman,51400,153.14,ucr,133.68,/colmajor/uint8/ucr/MedicalImages.dat,-1,0,8,f,118659,FIRE,43.32
Snappy,72751,104.92,ucr,149.35,/colmajor/uint8/ucr/MedicalImages.dat,-1,0,8,f,118659,FIRE,61.31
LZ4,78502,121.22,ucr,171.93,/colmajor/uint8/ucr/MedicalImages.dat,-1,0,8,f,118659,FIRE,66.16
Huffman,128721,176.44,ucr,152.45,/colmajor/uint8/ucr/PhalangesOutlinesCorrect.dat,-1,0,8,f,225925,FIRE,56.98
Snappy,190173,138.13,ucr,153.7,/colmajor/uint8/ucr/PhalangesOutlinesCorrect.dat,-1,0,8,f,225925,FIRE,84.18
LZ4,192701,152.66,ucr,188.58,/colmajor/uint8/ucr/PhalangesOutlinesCorrect.dat,-1,0,8,f,225925,FIRE,85.29
Huffman,48087,159.28,ucr,154.91,/colmajor/uint8/ucr/Adiac.dat,-1,0,8,f,141356,FIRE,34.02
Snappy,77574,104.91,ucr,133.26,/colmajor/uint8/ucr/Adiac.dat,-1,0,8,f,141356,FIRE,54.88
LZ4,84086,118.07,ucr,170.51,/colmajor/uint8/ucr/Adiac.dat,-1,0,8,f,141356,FIRE,59.49
Huffman,213698,194.83,ucr,160.22,/colmajor/uint8/ucr/InsectWingbeatSound.dat,-1,0,8,f,574195,FIRE,37.22
Snappy,324074,115.95,ucr,143.37,/colmajor/uint8/ucr/InsectWingbeatSound.dat,-1,0,8,f,574195,FIRE,56.44
