Algorithm,Compressed size,Compression speed,Dataset,Decompression speed,Filename,Memlimit,MinIters,Nbits,Order,Original size,Preprocs,Ratio
Memcpy,225390,4129.69,ucr,9331.76,/colmajor/uint16/ucr/DiatomSizeReduction.dat,-1,0,16,f,225390,None,100.0
Huffman,225406,1110.6,ucr,7250.06,/colmajor/uint16/ucr/DiatomSizeReduction.dat,-1,0,16,f,225390,None,100.01
Snappy,225405,1820.1,ucr,4372.94,/colmajor/uint16/ucr/DiatomSizeReduction.dat,-1,0,16,f,225390,None,100.01
LZ4,226275,2341.03,ucr,5357.75,/colmajor/uint16/ucr/DiatomSizeReduction.dat,-1,0,16,f,225390,None,100.39
Huffman,211551,489.15,ucr,428.1,/colmajor/uint16/ucr/MoteStrain.dat,-1,0,16,f,226406,None,93.44
Snappy,226399,1902.25,ucr,10432.98,/colmajor/uint16/ucr/MoteStrain.dat,-1,0,16,f,226406,None,100.0
LZ4,225752,1503.61,ucr,4280.45,/colmajor/uint16/ucr/MoteStrain.dat,-1,0,16,f,226406,None,99.71
Huffman,2040774,609.75,ucr,593.96,/colmajor/uint16/ucr/wafer.dat,-1,0,16,f,2249486,None,90.72
Snappy,1334843,439.94,ucr,1068.84,/colmajor/uint16/ucr/wafer.dat,-1,0,16,f,2249486,None,59.34
LZ4,1325125,389.55,ucr,1326.58,/colmajor/uint16/ucr/wafer.dat,-1,0,16,f,2249486,None,58.91
Huffman,451545,565.7,ucr,484.58,/colmajor/uint16/ucr/Worms.dat,-1,0,16,f,466970,None,96.7
Snappy,466900,7025.59,ucr,6332.91,/colmajor/uint16/ucr/Worms.dat,-1,0,16,f,466970,None,99.99
LZ4,468790,2652.15,ucr,5012.29,/colmajor/uint16/ucr/Worms.dat,-1,0,16,f,466970,None,100.39
Huffman,147798,320.2,ucr,290.65,/colmajor/uint16/ucr/ProximalPhalanxOutlineCorrect.dat,-1,0,16,f,151460,None,97.58
Snappy,134304,1016.57,ucr,3492.28,/colmajor/uint16/ucr/ProximalPhalanxOutlineCorrect.dat,-1,0,16,f,151460,None,88.67
LZ4,127005,606.81,ucr,2931.18,/colmajor/uint16/ucr/ProximalPhalanxOutlineCorrect.dat,-1,0,16,f,151460,None,83.85
Huffman,62578,743.26,ucr,4946.25,/colmajor/uint16/ucr/Plane.dat,-1,0,16,f,62570,None,100.01
Snappy,62576,2080.33,ucr,4453.06,/colmajor/uint16/ucr/Plane.dat,-1,0,16,f,62570,None,100.01
LZ4,62817,2085.39,ucr,4679.18,/colmajor/uint16/ucr/Plane.dat,-1,0,16,f,62570,None,100.39
Huffman,145421,315.94,ucr,288.3,/colmajor/uint16/ucr/DistalPhalanxOutlineCorrect.dat,-1,0,16,f,148910,None,97.66
Snappy,143547,1554.29,ucr,6266.2,/colmajor/uint16/ucr/DistalPhalanxOutlineCorrect.dat,-1,0,16,f,148910,None,96.4
LZ4,129578,657.46,ucr,3141.16,/colmajor/uint16/ucr/DistalPhalanxOutlineCorrect.dat,-1,0,16,f,148910,None,87.02
Huffman,144114,318.67,ucr,290.88,/colmajor/uint16/ucr/ToeSegmentation1.dat,-1,0,16,f,151142,None,95.35
Snappy,151154,2282.04,ucr,5377.19,/colmajor/uint16/ucr/ToeSegmentation1.dat,-1,0,16,f,151142,None,100.01
LZ4,146166,1684.2,ucr,7216.83,/colmajor/uint16/ucr/ToeSegmentation1.dat,-1,0,16,f,151142,None,96.71
Huffman,478292,575.07,ucr,508.69,/colmajor/uint16/ucr/WordsSynonyms.dat,-1,0,16,f,497740,None,96.09
Snappy,497767,5787.07,ucr,15100.42,/colmajor/uint16/ucr/WordsSynonyms.dat,-1,0,16,f,497740,None,100.01
LZ4,499693,6116.47,ucr,14562.74,/colmajor/uint16/ucr/WordsSynonyms.dat,-1,0,16,f,497740,None,100.39
Huffman,2833541,396.85,ucr,396.45,/colmajor/uint16/ucr/ElectricDevices.dat,-1,0,16,f,3360664,None,84.31
Snappy,1391864,521.8,ucr,1293.41,/colmajor/uint16/ucr/ElectricDevices.dat,-1,0,16,f,3360664,None,41.42
LZ4,1352701,570.01,ucr,1845.6,/colmajor/uint16/ucr/ElectricDevices.dat,-1,0,16,f,3360664,None,40.25
Huffman,32348,312.82,ucr,386.96,/colmajor/uint16/ucr/Coffee.dat,-1,0,16,f,32582,None,99.28
Snappy,32588,3248.45,ucr,2241.32,/colmajor/uint16/ucr/Coffee.dat,-1,0,16,f,32582,None,100.02
LZ4,32711,1503.07,ucr,2313.73,/colmajor/uint16/ucr/Coffee.dat,-1,0,16,f,32582,None,100.4
Huffman,111213,514.74,ucr,479.94,/colmajor/uint16/ucr/ToeSegmentation2.dat,-1,0,16,f,115526,None,96.27
Snappy,115190,1627.68,ucr,7469.19,/colmajor/uint16/ucr/ToeSegmentation2.dat,-1,0,16,f,115526,None,99.71
LZ4,114683,1497.6,ucr,4398.64,/colmajor/uint16/ucr/ToeSegmentation2.dat,-1,0,16,f,115526,None,99.27
