Algorithm,Compressed size,Compression speed,Dataset,Decompression speed,Filename,Memlimit,MinIters,Nbits,Order,Original size,Preprocs,Ratio
Memcpy,113613280,7800.53,msrc,7819.04,/colmajor/uint16/msrc/msrc.dat,-1,0,16,f,113613280,None,100.0
Zstd -1,79439350,825.6,msrc,782.82,/colmajor/uint16/msrc/msrc.dat,-1,0,16,f,113613280,None,69.92
Zstd -9,73800383,20.25,msrc,558.74,/colmajor/uint16/msrc/msrc.dat,-1,0,16,f,113613280,None,64.96
Snappy,86564250,5095.9,msrc,4832.59,/colmajor/uint16/msrc/msrc.dat,-1,0,16,f,113613280,None,76.19
LZO -1,85681043,4043.14,msrc,1769.16,/colmajor/uint16/msrc/msrc.dat,-1,0,16,f,113613280,None,75.41
LZO -9,85681043,4381.11,msrc,2009.29,/colmajor/uint16/msrc/msrc.dat,-1,0,16,f,113613280,None,75.41
LZ4,85623962,4509.73,msrc,6497.95,/colmajor/uint16/msrc/msrc.dat,-1,0,16,f,113613280,None,75.36
Zlib -1,71904022,49.36,msrc,267.88,/colmajor/uint16/msrc/msrc.dat,-1,0,16,f,113613280,None,63.29
Zlib -9,72240069,40.42,msrc,270.99,/colmajor/uint16/msrc/msrc.dat,-1,0,16,f,113613280,None,63.58
Huffman,79968926,931.52,msrc,876.11,/colmajor/uint16/msrc/msrc.dat,-1,0,16,f,113613280,None,70.39
