Algorithm,Compressed size,Compression speed,Dataset,Decompression speed,Filename,Memlimit,MinIters,Nbits,Order,Original size,Preprocs,Ratio
Memcpy,112695,704.63,ucr,534.57,/colmajor/uint8/ucr/DiatomSizeReduction.dat,-1,0,8,f,112695,DoubleDelta,100.0
Zstd -1,32863,108.39,ucr,225.39,/colmajor/uint8/ucr/DiatomSizeReduction.dat,-1,0,8,f,112695,DoubleDelta,29.16
Zstd -9,29506,12.25,ucr,280.65,/colmajor/uint8/ucr/DiatomSizeReduction.dat,-1,0,8,f,112695,DoubleDelta,26.18
Zlib -1,37179,47.69,ucr,121.56,/colmajor/uint8/ucr/DiatomSizeReduction.dat,-1,0,8,f,112695,DoubleDelta,32.99
Zlib -9,28350,1.05,ucr,106.03,/colmajor/uint8/ucr/DiatomSizeReduction.dat,-1,0,8,f,112695,DoubleDelta,25.16
Zstd -1,52095,73.23,ucr,149.52,/colmajor/uint8/ucr/MoteStrain.dat,-1,0,8,f,113203,DoubleDelta,46.02
Zstd -9,52128,11.32,ucr,231.25,/colmajor/uint8/ucr/MoteStrain.dat,-1,0,8,f,113203,DoubleDelta,46.05
Zlib -1,58744,36.16,ucr,121.36,/colmajor/uint8/ucr/MoteStrain.dat,-1,0,8,f,113203,DoubleDelta,51.89
Zlib -9,52342,1.91,ucr,153.4,/colmajor/uint8/ucr/MoteStrain.dat,-1,0,8,f,113203,DoubleDelta,46.24
Zstd -1,236568,165.56,ucr,283.52,/colmajor/uint8/ucr/wafer.dat,-1,0,8,f,1124743,DoubleDelta,21.03
Zstd -9,206945,42.64,ucr,417.19,/colmajor/uint8/ucr/wafer.dat,-1,0,8,f,1124743,DoubleDelta,18.4
Zlib -1,284639,70.78,ucr,234.91,/colmajor/uint8/ucr/wafer.dat,-1,0,8,f,1124743,DoubleDelta,25.31
Zlib -9,218157,3.48,ucr,268.11,/colmajor/uint8/ucr/wafer.dat,-1,0,8,f,1124743,DoubleDelta,19.4
Zstd -1,87546,123.2,ucr,228.14,/colmajor/uint8/ucr/Worms.dat,-1,0,8,f,233485,DoubleDelta,37.5
