Algorithm,Compressed size,Compression speed,Dataset,Decompression speed,Filename,Memlimit,MinIters,Nbits,Order,Original size,Preprocs,Ratio
Memcpy,450780,9049.08,ucr,15027.5,/colmajor/uint16-as-uint32/ucr/DiatomSizeReduction.dat,10,0,16,f,450780,None,100.0
SIMDBP128,227576,10140.14,ucr,6687.24,/colmajor/uint16-as-uint32/ucr/DiatomSizeReduction.dat,10,0,16,f,450780,None,50.48
FastPFOR,227560,1323.29,ucr,5183.29,/colmajor/uint16-as-uint32/ucr/DiatomSizeReduction.dat,10,0,16,f,450780,None,50.48
Simple8B,258452,1146.64,ucr,2462.01,/colmajor/uint16-as-uint32/ucr/DiatomSizeReduction.dat,10,0,16,f,450780,None,57.33
SIMDBP128,228604,5603.35,ucr,5881.52,/colmajor/uint16-as-uint32/ucr/MoteStrain.dat,10,0,16,f,452812,None,50.49
FastPFOR,228600,1460.82,ucr,5217.63,/colmajor/uint16-as-uint32/ucr/MoteStrain.dat,10,0,16,f,452812,None,50.48
Simple8B,270156,1022.74,ucr,2357.59,/colmajor/uint16-as-uint32/ucr/MoteStrain.dat,10,0,16,f,452812,None,59.66
SIMDBP128,2141040,9109.85,ucr,8713.92,/colmajor/uint16-as-uint32/ucr/wafer.dat,10,0,16,f,4498972,None,47.59
FastPFOR,2126380,1232.16,ucr,6392.86,/colmajor/uint16-as-uint32/ucr/wafer.dat,10,0,16,f,4498972,None,47.26
Simple8B,2255152,1976.48,ucr,5411.14,/colmajor/uint16-as-uint32/ucr/wafer.dat,10,0,16,f,4498972,None,50.13
SIMDBP128,468088,11754.18,ucr,10157.04,/colmajor/uint16-as-uint32/ucr/Worms.dat,10,0,16,f,933940,None,50.12
FastPFOR,469476,1433.86,ucr,9064.65,/colmajor/uint16-as-uint32/ucr/Worms.dat,10,0,16,f,933940,None,50.27
Simple8B,549544,1265.11,ucr,3226.48,/colmajor/uint16-as-uint32/ucr/Worms.dat,10,0,16,f,933940,None,58.84
SIMDBP128,152936,2155.19,ucr,5128.15,/colmajor/uint16-as-uint32/ucr/ProximalPhalanxOutlineCorrect.dat,10,0,16,f,302920,None,50.49
FastPFOR,153000,1179.55,ucr,5692.17,/colmajor/uint16-as-uint32/ucr/ProximalPhalanxOutlineCorrect.dat,10,0,16,f,302920,None,50.51
Simple8B,172592,778.46,ucr,1988.33,/colmajor/uint16-as-uint32/ucr/ProximalPhalanxOutlineCorrect.dat,10,0,16,f,302920,None,56.98
SIMDBP128,63216,3262.17,ucr,1682.12,/colmajor/uint16-as-uint32/ucr/Plane.dat,10,0,16,f,125140,None,50.52
FastPFOR,63212,871.07,ucr,3468.88,/colmajor/uint16-as-uint32/ucr/Plane.dat,10,0,16,f,125140,None,50.51
Simple8B,71172,621.31,ucr,1294.47,/colmajor/uint16-as-uint32/ucr/Plane.dat,10,0,16,f,125140,None,56.87
SIMDBP128,150392,4083.47,ucr,4701.11,/colmajor/uint16-as-uint32/ucr/DistalPhalanxOutlineCorrect.dat,10,0,16,f,297820,None,50.5
FastPFOR,150428,1035.22,ucr,3958.0,/colmajor/uint16-as-uint32/ucr/DistalPhalanxOutlineCorrect.dat,10,0,16,f,297820,None,50.51
Simple8B,172056,699.82,ucr,1641.75,/colmajor/uint16-as-uint32/ucr/DistalPhalanxOutlineCorrect.dat,10,0,16,f,297820,None,57.77
SIMDBP128,152620,4058.21,ucr,4726.51,/colmajor/uint16-as-uint32/ucr/ToeSegmentation1.dat,10,0,16,f,302284,None,50.49
FastPFOR,152624,891.15,ucr,3953.44,/colmajor/uint16-as-uint32/ucr/ToeSegmentation1.dat,10,0,16,f,302284,None,50.49
Simple8B,196792,670.4,ucr,1721.1,/colmajor/uint16-as-uint32/ucr/ToeSegmentation1.dat,10,0,16,f,302284,None,65.1
SIMDBP128,493692,5945.61,ucr,6411.57,/colmajor/uint16-as-uint32/ucr/WordsSynonyms.dat,10,0,16,f,995480,None,49.59
FastPFOR,495852,1025.5,ucr,5139.1,/colmajor/uint16-as-uint32/ucr/WordsSynonyms.dat,10,0,16,f,995480,None,49.81
Simple8B,519288,1313.63,ucr,3050.16,/colmajor/uint16-as-uint32/ucr/WordsSynonyms.dat,10,0,16,f,995480,None,52.16
SIMDBP128,3391700,9244.68,ucr,8510.51,/colmajor/uint16-as-uint32/ucr/ElectricDevices.dat,10,0,16,f,6721328,None,50.46
FastPFOR,3350336,1305.34,ucr,7006.05,/colmajor/uint16-as-uint32/ucr/ElectricDevices.dat,10,0,16,f,6721328,None,49.85
Simple8B,3855380,1205.35,ucr,2845.47,/colmajor/uint16-as-uint32/ucr/ElectricDevices.dat,10,0,16,f,6721328,None,57.36
SIMDBP128,32904,5831.23,ucr,7751.16,/colmajor/uint16-as-uint32/ucr/Coffee.dat,10,0,16,f,65164,None,50.49
FastPFOR,33024,1424.1,ucr,6717.94,/colmajor/uint16-as-uint32/ucr/Coffee.dat,10,0,16,f,65164,None,50.68
Simple8B,38684,1110.44,ucr,2689.39,/colmajor/uint16-as-uint32/ucr/Coffee.dat,10,0,16,f,65164,None,59.36
SIMDBP128,116108,6378.78,ucr,7090.09,/colmajor/uint16-as-uint32/ucr/ToeSegmentation2.dat,10,0,16,f,231052,None,50.25
FastPFOR,116220,1229.22,ucr,7968.68,/colmajor/uint16-as-uint32/ucr/ToeSegmentation2.dat,10,0,16,f,231052,None,50.3
Simple8B,122804,1331.62,ucr,3082.71,/colmajor/uint16-as-uint32/ucr/ToeSegmentation2.dat,10,0,16,f,231052,None,53.15
SIMDBP128,1025352,6144.32,ucr,5100.52,/colmajor/uint16-as-uint32/ucr/Haptics.dat,10,0,16,f,2031624,None,50.47
FastPFOR,1025352,914.92,ucr,4195.36,/colmajor/uint16-as-uint32/ucr/Haptics.dat,10,0,16,f,2031624,None,50.47
Simple8B,1355956,1163.31,ucr,3112.81,/colmajor/uint16-as-uint32/ucr/Haptics.dat,10,0,16,f,2031624,None,66.74
SIMDBP128,18079276,7547.63,ucr,7396.0,/colmajor/uint16-as-uint32/ucr/StarLightCurves.dat,10,0,16,f,38015356,None,47.56
FastPFOR,18260876,1742.87,ucr,5965.82,/colmajor/uint16-as-uint32/ucr/StarLightCurves.dat,10,0,16,f,38015356,None,48.04
Simple8B,19510300,2050.66,ucr,4813.07,/colmajor/uint16-as-uint32/ucr/StarLightCurves.dat,10,0,16,f,38015356,None,51.32
SIMDBP128,997892,9010.16,ucr,8608.7,/colmajor/uint16-as-uint32/ucr/ScreenType.dat,10,0,16,f,2174980,None,45.88
FastPFOR,1002468,1176.98,ucr,7037.22,/colmajor/uint16-as-uint32/ucr/ScreenType.dat,10,0,16,f,2174980,None,46.09
Simple8B,1088564,1581.12,ucr,4110.6,/colmajor/uint16-as-uint32/ucr/ScreenType.dat,10,0,16,f,2174980,None,50.05
SIMDBP128,4909496,8421.98,ucr,9169.05,/colmajor/uint16-as-uint32/ucr/MALLAT.dat,10,0,16,f,9878380,None,49.7
FastPFOR,4949468,1595.78,ucr,7898.7,/colmajor/uint16-as-uint32/ucr/MALLAT.dat,10,0,16,f,9878380,None,50.1
Simple8B,5484180,1748.43,ucr,4290.44,/colmajor/uint16-as-uint32/ucr/MALLAT.dat,10,0,16,f,9878380,None,55.52
SIMDBP128,129964,6713.95,ucr,7363.62,/colmajor/uint16-as-uint32/ucr/Lighting2.dat,10,0,16,f,310708,None,41.83
FastPFOR,128880,780.45,ucr,5177.26,/colmajor/uint16-as-uint32/ucr/Lighting2.dat,10,0,16,f,310708,None,41.48
Simple8B,133852,1315.22,ucr,3354.62,/colmajor/uint16-as-uint32/ucr/Lighting2.dat,10,0,16,f,310708,None,43.08
SIMDBP128,302172,10146.48,ucr,9695.28,/colmajor/uint16-as-uint32/ucr/SwedishLeaf.dat,10,0,16,f,598480,None,50.49
FastPFOR,302172,1733.1,ucr,8464.46,/colmajor/uint16-as-uint32/ucr/SwedishLeaf.dat,10,0,16,f,598480,None,50.49
Simple8B,356212,1085.96,ucr,2557.29,/colmajor/uint16-as-uint32/ucr/SwedishLeaf.dat,10,0,16,f,598480,None,59.52
SIMDBP128,4532668,8666.81,ucr,8410.48,/colmajor/uint16-as-uint32/ucr/FordB.dat,10,0,16,f,8980900,None,50.47
FastPFOR,4532652,1959.81,ucr,7186.02,/colmajor/uint16-as-uint32/ucr/FordB.dat,10,0,16,f,8980900,None,50.47
Simple8B,5570464,1069.92,ucr,2162.71,/colmajor/uint16-as-uint32/ucr/FordB.dat,10,0,16,f,8980900,None,62.03
SIMDBP128,877076,9290.74,ucr,8858.63,/colmajor/uint16-as-uint32/ucr/LargeKitchenAppliances.dat,10,0,16,f,2174980,None,40.33
FastPFOR,860708,844.91,ucr,5221.18,/colmajor/uint16-as-uint32/ucr/LargeKitchenAppliances.dat,10,0,16,f,2174980,None,39.57
Simple8B,886868,1540.24,ucr,4914.92,/colmajor/uint16-as-uint32/ucr/LargeKitchenAppliances.dat,10,0,16,f,2174980,None,40.78
SIMDBP128,64196,2332.4,ucr,5851.14,/colmajor/uint16-as-uint32/ucr/ItalyPowerDemand.dat,10,0,16,f,127116,None,50.5
FastPFOR,64196,1109.3,ucr,7122.94,/colmajor/uint16-as-uint32/ucr/ItalyPowerDemand.dat,10,0,16,f,127116,None,50.5
Simple8B,74420,618.32,ucr,2111.98,/colmajor/uint16-as-uint32/ucr/ItalyPowerDemand.dat,10,0,16,f,127116,None,58.54
