Algorithm,Compressed size,Compression speed,Dataset,Decompression speed,Filename,Memlimit,MinIters,Nbits,Order,Original size,Preprocs,Ratio
Memcpy,450780,8688.4,ucr,9927.54,/colmajor/uint16-as-uint32/ucr/DiatomSizeReduction.dat,1,0,16,f,450780,None,100.0
SIMDBP128,239544,2411.85,ucr,4567.87,/colmajor/uint16-as-uint32/ucr/DiatomSizeReduction.dat,1,0,16,f,450780,None,53.14
FastPFOR,239528,990.83,ucr,2672.68,/colmajor/uint16-as-uint32/ucr/DiatomSizeReduction.dat,1,0,16,f,450780,None,53.14
Simple8B,261124,703.12,ucr,1809.85,/colmajor/uint16-as-uint32/ucr/DiatomSizeReduction.dat,1,0,16,f,450780,None,57.93
SIMDBP128,240620,2734.36,ucr,3898.71,/colmajor/uint16-as-uint32/ucr/MoteStrain.dat,1,0,16,f,452812,None,53.14
FastPFOR,240604,961.52,ucr,2011.87,/colmajor/uint16-as-uint32/ucr/MoteStrain.dat,1,0,16,f,452812,None,53.14
Simple8B,272860,590.2,ucr,1612.42,/colmajor/uint16-as-uint32/ucr/MoteStrain.dat,1,0,16,f,452812,None,60.26
SIMDBP128,2260544,3290.35,ucr,3862.88,/colmajor/uint16-as-uint32/ucr/wafer.dat,1,0,16,f,4498972,None,50.25
FastPFOR,2243532,848.38,ucr,1461.02,/colmajor/uint16-as-uint32/ucr/wafer.dat,1,0,16,f,4498972,None,49.87
Simple8B,2273672,972.24,ucr,2896.1,/colmajor/uint16-as-uint32/ucr/wafer.dat,1,0,16,f,4498972,None,50.54
SIMDBP128,492888,3699.49,ucr,4030.21,/colmajor/uint16-as-uint32/ucr/Worms.dat,1,0,16,f,933940,None,52.78
FastPFOR,494216,914.25,ucr,2878.49,/colmajor/uint16-as-uint32/ucr/Worms.dat,1,0,16,f,933940,None,52.92
Simple8B,555092,678.85,ucr,1750.67,/colmajor/uint16-as-uint32/ucr/Worms.dat,1,0,16,f,933940,None,59.44
SIMDBP128,160984,2705.01,ucr,3185.45,/colmajor/uint16-as-uint32/ucr/ProximalPhalanxOutlineCorrect.dat,1,0,16,f,302920,None,53.14
FastPFOR,161012,991.12,ucr,2127.9,/colmajor/uint16-as-uint32/ucr/ProximalPhalanxOutlineCorrect.dat,1,0,16,f,302920,None,53.15
Simple8B,174784,593.53,ucr,1615.66,/colmajor/uint16-as-uint32/ucr/ProximalPhalanxOutlineCorrect.dat,1,0,16,f,302920,None,57.7
SIMDBP128,66528,2350.36,ucr,2798.3,/colmajor/uint16-as-uint32/ucr/Plane.dat,1,0,16,f,125140,None,53.16
FastPFOR,66512,869.02,ucr,2367.92,/colmajor/uint16-as-uint32/ucr/Plane.dat,1,0,16,f,125140,None,53.15
Simple8B,71892,644.86,ucr,1552.07,/colmajor/uint16-as-uint32/ucr/Plane.dat,1,0,16,f,125140,None,57.45
SIMDBP128,158280,4054.73,ucr,5060.15,/colmajor/uint16-as-uint32/ucr/DistalPhalanxOutlineCorrect.dat,1,0,16,f,297820,None,53.15
FastPFOR,158316,1409.33,ucr,3117.46,/colmajor/uint16-as-uint32/ucr/DistalPhalanxOutlineCorrect.dat,1,0,16,f,297820,None,53.16
Simple8B,174116,902.82,ucr,1700.56,/colmajor/uint16-as-uint32/ucr/DistalPhalanxOutlineCorrect.dat,1,0,16,f,297820,None,58.46
SIMDBP128,160652,5150.61,ucr,4956.04,/colmajor/uint16-as-uint32/ucr/ToeSegmentation1.dat,1,0,16,f,302284,None,53.15
FastPFOR,160636,892.31,ucr,1963.0,/colmajor/uint16-as-uint32/ucr/ToeSegmentation1.dat,1,0,16,f,302284,None,53.14
Simple8B,198632,612.57,ucr,1566.77,/colmajor/uint16-as-uint32/ucr/ToeSegmentation1.dat,1,0,16,f,302284,None,65.71
SIMDBP128,520124,1925.96,ucr,2262.19,/colmajor/uint16-as-uint32/ucr/WordsSynonyms.dat,1,0,16,f,995480,None,52.25
FastPFOR,519808,415.97,ucr,2102.0,/colmajor/uint16-as-uint32/ucr/WordsSynonyms.dat,1,0,16,f,995480,None,52.22
Simple8B,525284,743.94,ucr,1867.36,/colmajor/uint16-as-uint32/ucr/WordsSynonyms.dat,1,0,16,f,995480,None,52.77
SIMDBP128,3570228,3439.59,ucr,3953.59,/colmajor/uint16-as-uint32/ucr/ElectricDevices.dat,1,0,16,f,6721328,None,53.12
FastPFOR,3513040,748.45,ucr,3189.69,/colmajor/uint16-as-uint32/ucr/ElectricDevices.dat,1,0,16,f,6721328,None,52.27
Simple8B,3895896,729.51,ucr,2235.26,/colmajor/uint16-as-uint32/ucr/ElectricDevices.dat,1,0,16,f,6721328,None,57.96
SIMDBP128,34632,3907.42,ucr,3515.92,/colmajor/uint16-as-uint32/ucr/Coffee.dat,1,0,16,f,65164,None,53.15
FastPFOR,34720,941.2,ucr,2189.14,/colmajor/uint16-as-uint32/ucr/Coffee.dat,1,0,16,f,65164,None,53.28
Simple8B,39056,599.47,ucr,1717.78,/colmajor/uint16-as-uint32/ucr/Coffee.dat,1,0,16,f,65164,None,59.93
SIMDBP128,122252,3531.99,ucr,4032.46,/colmajor/uint16-as-uint32/ucr/ToeSegmentation2.dat,1,0,16,f,231052,None,52.91
FastPFOR,122220,792.5,ucr,2359.07,/colmajor/uint16-as-uint32/ucr/ToeSegmentation2.dat,1,0,16,f,231052,None,52.9
Simple8B,124176,675.11,ucr,1582.98,/colmajor/uint16-as-uint32/ucr/ToeSegmentation2.dat,1,0,16,f,231052,None,53.74
SIMDBP128,1079320,3363.83,ucr,3962.71,/colmajor/uint16-as-uint32/ucr/Haptics.dat,1,0,16,f,2031624,None,53.13
FastPFOR,1079304,948.52,ucr,2312.17,/colmajor/uint16-as-uint32/ucr/Haptics.dat,1,0,16,f,2031624,None,53.13
Simple8B,1372612,629.02,ucr,2124.37,/colmajor/uint16-as-uint32/ucr/Haptics.dat,1,0,16,f,2031624,None,67.56
SIMDBP128,19089052,3391.08,ucr,3905.49,/colmajor/uint16-as-uint32/ucr/StarLightCurves.dat,1,0,16,f,38015356,None,50.21
FastPFOR,19255852,1053.66,ucr,2639.18,/colmajor/uint16-as-uint32/ucr/StarLightCurves.dat,1,0,16,f,38015356,None,50.65
Simple8B,19670460,1045.04,ucr,2344.42,/colmajor/uint16-as-uint32/ucr/StarLightCurves.dat,1,0,16,f,38015356,None,51.74
SIMDBP128,1055668,3252.51,ucr,3761.52,/colmajor/uint16-as-uint32/ucr/ScreenType.dat,1,0,16,f,2174980,None,48.54
FastPFOR,1058180,743.11,ucr,2175.46,/colmajor/uint16-as-uint32/ucr/ScreenType.dat,1,0,16,f,2174980,None,48.65
Simple8B,1096228,815.14,ucr,2116.65,/colmajor/uint16-as-uint32/ucr/ScreenType.dat,1,0,16,f,2174980,None,50.4
SIMDBP128,5171896,3571.01,ucr,3758.97,/colmajor/uint16-as-uint32/ucr/MALLAT.dat,1,0,16,f,9878380,None,52.36
FastPFOR,5199912,1061.42,ucr,3041.68,/colmajor/uint16-as-uint32/ucr/MALLAT.dat,1,0,16,f,9878380,None,52.64
Simple8B,5544084,995.17,ucr,2516.94,/colmajor/uint16-as-uint32/ucr/MALLAT.dat,1,0,16,f,9878380,None,56.12
SIMDBP128,138204,2568.98,ucr,3134.44,/colmajor/uint16-as-uint32/ucr/Lighting2.dat,1,0,16,f,310708,None,44.48
FastPFOR,136252,484.89,ucr,1586.38,/colmajor/uint16-as-uint32/ucr/Lighting2.dat,1,0,16,f,310708,None,43.85
