Algorithm,Compressed size,Compression speed,Dataset,Decompression speed,Filename,Memlimit,MinIters,Nbits,Order,Original size,Preprocs,Ratio
Memcpy,225390,583.85,ucr,600.04,/colmajor/uint16/ucr/DiatomSizeReduction.dat,-1,0,16,f,225390,DoubleDelta,100.0
Snappy,192503,173.81,ucr,448.49,/colmajor/uint16/ucr/DiatomSizeReduction.dat,-1,0,16,f,225390,DoubleDelta,85.41
Snappy,221121,342.85,ucr,811.17,/colmajor/uint16/ucr/MoteStrain.dat,-1,0,16,f,226406,DoubleDelta,97.67
Snappy,1247937,217.45,ucr,468.91,/colmajor/uint16/ucr/wafer.dat,-1,0,16,f,2249486,DoubleDelta,55.48
Snappy,438481,371.07,ucr,508.93,/colmajor/uint16/ucr/Worms.dat,-1,0,16,f,466970,DoubleDelta,93.9
Snappy,125401,385.36,ucr,568.11,/colmajor/uint16/ucr/ProximalPhalanxOutlineCorrect.dat,-1,0,16,f,151460,DoubleDelta,82.79
Snappy,62568,797.96,ucr,529.77,/colmajor/uint16/ucr/Plane.dat,-1,0,16,f,62570,DoubleDelta,100.0
Snappy,128653,441.69,ucr,971.86,/colmajor/uint16/ucr/DistalPhalanxOutlineCorrect.dat,-1,0,16,f,148910,DoubleDelta,86.4
Snappy,151152,568.21,ucr,932.7,/colmajor/uint16/ucr/ToeSegmentation1.dat,-1,0,16,f,151142,DoubleDelta,100.01
Snappy,477613,292.6,ucr,463.18,/colmajor/uint16/ucr/WordsSynonyms.dat,-1,0,16,f,497740,DoubleDelta,95.96
Snappy,1518182,263.4,ucr,468.67,/colmajor/uint16/ucr/ElectricDevices.dat,-1,0,16,f,3360664,DoubleDelta,45.18
Snappy,32588,1171.8,ucr,620.54,/colmajor/uint16/ucr/Coffee.dat,-1,0,16,f,32582,DoubleDelta,100.02
Snappy,110971,399.7,ucr,287.69,/colmajor/uint16/ucr/ToeSegmentation2.dat,-1,0,16,f,115526,DoubleDelta,96.06
Snappy,943558,181.14,ucr,288.75,/colmajor/uint16/ucr/Haptics.dat,-1,0,16,f,1015812,DoubleDelta,92.89
Snappy,9006426,205.36,ucr,430.99,/colmajor/uint16/ucr/StarLightCurves.dat,-1,0,16,f,19007678,DoubleDelta,47.38
Snappy,174416,446.23,ucr,355.79,/colmajor/uint16/ucr/ScreenType.dat,-1,0,16,f,1087490,DoubleDelta,16.04
Snappy,3835140,222.07,ucr,399.19,/colmajor/uint16/ucr/MALLAT.dat,-1,0,16,f,4939190,DoubleDelta,77.65
Snappy,132902,647.93,ucr,606.4,/colmajor/uint16/ucr/Lighting2.dat,-1,0,16,f,155354,DoubleDelta,85.55
Snappy,299482,506.74,ucr,142.39,/colmajor/uint16/ucr/SwedishLeaf.dat,-1,0,16,f,299240,DoubleDelta,100.08
Snappy,4490656,825.11,ucr,1138.73,/colmajor/uint16/ucr/FordB.dat,-1,0,16,f,4490450,DoubleDelta,100.0
Snappy,153328,382.95,ucr,544.1,/colmajor/uint16/ucr/LargeKitchenAppliances.dat,-1,0,16,f,1087490,DoubleDelta,14.1
Snappy,58304,266.06,ucr,734.55,/colmajor/uint16/ucr/ItalyPowerDemand.dat,-1,0,16,f,63558,DoubleDelta,91.73
Snappy,56996,641.5,ucr,952.53,/colmajor/uint16/ucr/Beef.dat,-1,0,16,f,56990,DoubleDelta,100.01
Snappy,49672,240.91,ucr,507.36,/colmajor/uint16/ucr/Wine.dat,-1,0,16,f,53048,DoubleDelta,93.64
Snappy,119464,284.81,ucr,506.0,/colmajor/uint16/ucr/SmallKitchenAppliances.dat,-1,0,16,f,1087490,DoubleDelta,10.99
Snappy,611937,613.13,ucr,616.38,/colmajor/uint16/ucr/FaceAll.dat,-1,0,16,f,611990,DoubleDelta,99.99
Snappy,108719,649.84,ucr,680.52,/colmajor/uint16/ucr/Meat.dat,-1,0,16,f,108710,DoubleDelta,100.01
Snappy,4970416,714.15,ucr,636.98,/colmajor/uint16/ucr/FordA.dat,-1,0,16,f,4970200,DoubleDelta,100.0
Snappy,370554,307.44,ucr,581.38,/colmajor/uint16/ucr/RefrigerationDevices.dat,-1,0,16,f,1087490,DoubleDelta,34.07
Snappy,194079,264.48,ucr,435.65,/colmajor/uint16/ucr/TwoLeadECG.dat,-1,0,16,f,202178,DoubleDelta,95.99
Snappy,66341,308.39,ucr,413.72,/colmajor/uint16/ucr/OliveOil.dat,-1,0,16,f,68990,DoubleDelta,96.16
Snappy,40037,320.62,ucr,308.93,/colmajor/uint16/ucr/ECG200.dat,-1,0,16,f,40390,DoubleDelta,99.13
Snappy,76618,294.28,ucr,536.57,/colmajor/uint16/ucr/synthetic_control.dat,-1,0,16,f,77990,DoubleDelta,98.24
Snappy,647470,155.76,ucr,325.66,/colmajor/uint16/ucr/Symbols.dat,-1,0,16,f,822110,DoubleDelta,78.76
Snappy,125066,210.36,ucr,382.81,/colmajor/uint16/ucr/SonyAIBORobotSurfaceII.dat,-1,0,16,f,137190,DoubleDelta,91.16
Snappy,1203431,374.39,ucr,546.11,/colmajor/uint16/ucr/ShapesAll.dat,-1,0,16,f,1240790,DoubleDelta,96.99
Snappy,2453205,693.44,ucr,691.74,/colmajor/uint16/ucr/InlineSkate.dat,-1,0,16,f,2453090,DoubleDelta,100.0
Snappy,1004634,363.06,ucr,704.62,/colmajor/uint16/ucr/Two_Patterns.dat,-1,0,16,f,1329990,DoubleDelta,75.54
Snappy,1468889,609.39,ucr,641.29,/colmajor/uint16/ucr/ChlorineConcentration.dat,-1,0,16,f,1472984,DoubleDelta,99.72
Snappy,79820,210.49,ucr,647.49,/colmajor/uint16/ucr/Lighting7.dat,-1,0,16,f,92654,DoubleDelta,86.15
Snappy,133300,254.2,ucr,352.04,/colmajor/uint16/ucr/MiddlePhalanxOutlineCorrect.dat,-1,0,16,f,151460,DoubleDelta,88.01
Snappy,41356,553.24,ucr,350.79,/colmajor/uint16/ucr/BirdChicken.dat,-1,0,16,f,41350,DoubleDelta,100.01
Snappy,247756,350.55,ucr,376.27,/colmajor/uint16/ucr/CBF.dat,-1,0,16,f,247370,DoubleDelta,100.16
Snappy,78205,312.34,ucr,545.41,/colmajor/uint16/ucr/DistalPhalanxOutlineAgeGroup.dat,-1,0,16,f,91620,DoubleDelta,85.36
Snappy,77013,298.1,ucr,529.69,/colmajor/uint16/ucr/DistalPhalanxTW.dat,-1,0,16,f,91620,DoubleDelta,84.06
Snappy,4130349,285.58,ucr,439.25,/colmajor/uint16/ucr/CinC_ECG_torso.dat,-1,0,16,f,4668950,DoubleDelta,88.46
Snappy,1449729,636.97,ucr,666.28,/colmajor/uint16/ucr/ECG5000.dat,-1,0,16,f,1449990,DoubleDelta,99.98
Snappy,87864,409.75,ucr,568.71,/colmajor/uint16/ucr/ProximalPhalanxOutlineAgeGroup.dat,-1,0,16,f,102840,DoubleDelta,85.44
Snappy,108033,1046.89,ucr,974.16,/colmajor/uint16/ucr/ArrowHead.dat,-1,0,16,f,108022,DoubleDelta,100.01
Snappy,114793,173.01,ucr,402.88,/colmajor/uint16/ucr/Car.dat,-1,0,16,f,139670,DoubleDelta,82.19
Snappy,5678167,286.07,ucr,427.94,/colmajor/uint16/ucr/UWaveGestureLibraryAll.dat,-1,0,16,f,8508190,DoubleDelta,66.74
Snappy,611931,667.26,ucr,669.64,/colmajor/uint16/ucr/FacesUCR.dat,-1,0,16,f,611990,DoubleDelta,99.99
Snappy,5540072,186.38,ucr,501.43,/colmajor/uint16/ucr/HandOutlines.dat,-1,0,16,f,7436350,DoubleDelta,74.5
Snappy,41356,1244.21,ucr,1038.92,/colmajor/uint16/ucr/BeetleFly.dat,-1,0,16,f,41350,DoubleDelta,100.01
Snappy,76769,384.71,ucr,790.26,/colmajor/uint16/ucr/FaceFour.dat,-1,0,16,f,79510,DoubleDelta,96.55
Snappy,120888,353.2,ucr,475.76,/colmajor/uint16/ucr/Computers.dat,-1,0,16,f,724990,DoubleDelta,16.67
Snappy,111999,406.18,ucr,658.66,/colmajor/uint16/ucr/Trace.dat,-1,0,16,f,111990,DoubleDelta,100.01
Snappy,225561,175.34,ucr,429.86,/colmajor/uint16/ucr/MedicalImages.dat,-1,0,16,f,237318,DoubleDelta,95.05
Snappy,385995,256.12,ucr,366.37,/colmajor/uint16/ucr/PhalangesOutlinesCorrect.dat,-1,0,16,f,451850,DoubleDelta,85.43
Snappy,280776,307.92,ucr,358.05,/colmajor/uint16/ucr/Adiac.dat,-1,0,16,f,282712,DoubleDelta,99.32
Snappy,1088904,295.39,ucr,469.66,/colmajor/uint16/ucr/InsectWingbeatSound.dat,-1,0,16,f,1148390,DoubleDelta,94.82
Snappy,252936,216.93,ucr,398.04,/colmajor/uint16/ucr/Earthquakes.dat,-1,0,16,f,476664,DoubleDelta,53.06
Snappy,1810069,227.53,ucr,431.47,/colmajor/uint16/ucr/uWaveGestureLibrary_Y.dat,-1,0,16,f,2865910,DoubleDelta,63.16
Snappy,5683993,808.89,ucr,759.5,/colmajor/uint16/ucr/NonInvasiveFatalECG_Thorax1.dat,-1,0,16,f,5685140,DoubleDelta,99.98
Snappy,249265,774.29,ucr,667.73,/colmajor/uint16/ucr/ECGFiveDays.dat,-1,0,16,f,249278,DoubleDelta,99.99
Snappy,1882180,236.5,ucr,614.66,/colmajor/uint16/ucr/uWaveGestureLibrary_X.dat,-1,0,16,f,2865910,DoubleDelta,65.67
Snappy,2554377,280.34,ucr,466.41,/colmajor/uint16/ucr/yoga.dat,-1,0,16,f,2844590,DoubleDelta,89.8
Snappy,381903,656.75,ucr,634.79,/colmajor/uint16/ucr/OSULeaf.dat,-1,0,16,f,381878,DoubleDelta,100.01
Snappy,61997,1147.9,ucr,910.21,/colmajor/uint16/ucr/Gun_Point.dat,-1,0,16,f,61990,DoubleDelta,100.01
Snappy,82467,231.06,ucr,475.11,/colmajor/uint16/ucr/SonyAIBORobotSurface.dat,-1,0,16,f,93140,DoubleDelta,88.54
Snappy,438481,304.24,ucr,682.31,/colmajor/uint16/ucr/WormsTwoClass.dat,-1,0,16,f,466970,DoubleDelta,93.9
Snappy,244959,144.86,ucr,308.81,/colmajor/uint16/ucr/FISH.dat,-1,0,16,f,327590,DoubleDelta,74.78
Snappy,1930744,239.93,ucr,610.18,/colmajor/uint16/ucr/uWaveGestureLibrary_Z.dat,-1,0,16,f,2865910,DoubleDelta,67.37
Snappy,5681815,739.02,ucr,732.67,/colmajor/uint16/ucr/NonInvasiveFatalECG_Thorax2.dat,-1,0,16,f,5685140,DoubleDelta,99.94
Snappy,186552,789.98,ucr,406.05,/colmajor/uint16/ucr/Ham.dat,-1,0,16,f,186598,DoubleDelta,99.98
Snappy,4338583,711.36,ucr,669.34,/colmajor/uint16/ucr/Phoneme.dat,-1,0,16,f,4342370,DoubleDelta,99.91
Snappy,81824,391.43,ucr,765.41,/colmajor/uint16/ucr/MiddlePhalanxOutlineAgeGroup.dat,-1,0,16,f,94170,DoubleDelta,86.89
Snappy,475819,639.84,ucr,936.84,/colmajor/uint16/ucr/Cricket_Y.dat,-1,0,16,f,475790,DoubleDelta,100.01
Snappy,132355,644.98,ucr,573.36,/colmajor/uint16/ucr/Herring.dat,-1,0,16,f,132342,DoubleDelta,100.01
Snappy,81530,489.19,ucr,811.46,/colmajor/uint16/ucr/MiddlePhalanxTW.dat,-1,0,16,f,94000,DoubleDelta,86.73
Snappy,475818,608.49,ucr,969.6,/colmajor/uint16/ucr/Cricket_X.dat,-1,0,16,f,475790,DoubleDelta,100.01
Snappy,475823,590.57,ucr,973.34,/colmajor/uint16/ucr/Cricket_Z.dat,-1,0,16,f,475790,DoubleDelta,100.01
Snappy,199886,530.45,ucr,530.64,/colmajor/uint16/ucr/ShapeletSim.dat,-1,0,16,f,201990,DoubleDelta,98.96
Snappy,481419,341.86,ucr,506.7,/colmajor/uint16/ucr/50words.dat,-1,0,16,f,497740,DoubleDelta,96.72
Snappy,87606,332.0,ucr,784.03,/colmajor/uint16/ucr/ProximalPhalanxTW.dat,-1,0,16,f,102840,DoubleDelta,85.19
Snappy,471880,645.73,ucr,949.19,/colmajor/uint16/ucr/Strawberry.dat,-1,0,16,f,471830,DoubleDelta,100.01
