Algorithm,Compressed size,Compression speed,Dataset,Decompression speed,Filename,Memlimit,MinIters,Nbits,Order,Original size,Preprocs,Ratio
Memcpy,450780,6705.34,ucr,6193.05,/colmajor/uint8-as-uint32/ucr/DiatomSizeReduction.dat,-1,0,8,f,450780,None,100.0
SIMDBP128,113624,5294.45,ucr,6198.08,/colmajor/uint8-as-uint32/ucr/DiatomSizeReduction.dat,-1,0,8,f,450780,None,25.21
FastPFOR,113648,1459.96,ucr,8124.06,/colmajor/uint8-as-uint32/ucr/DiatomSizeReduction.dat,-1,0,8,f,450780,None,25.21
Simple8B,114876,2009.92,ucr,4357.97,/colmajor/uint8-as-uint32/ucr/DiatomSizeReduction.dat,-1,0,8,f,450780,None,25.48
SIMDBP128,114140,13092.35,ucr,12593.85,/colmajor/uint8-as-uint32/ucr/MoteStrain.dat,-1,0,8,f,452812,None,25.21
FastPFOR,114152,2075.13,ucr,16274.15,/colmajor/uint8-as-uint32/ucr/MoteStrain.dat,-1,0,8,f,452812,None,25.21
Simple8B,123668,2071.77,ucr,2913.64,/colmajor/uint8-as-uint32/ucr/MoteStrain.dat,-1,0,8,f,452812,None,27.31
SIMDBP128,1003640,9617.98,ucr,10760.7,/colmajor/uint8-as-uint32/ucr/wafer.dat,-1,0,8,f,4498972,None,22.31
FastPFOR,989988,1544.35,ucr,7297.14,/colmajor/uint8-as-uint32/ucr/wafer.dat,-1,0,8,f,4498972,None,22.0
Simple8B,983132,2507.06,ucr,4985.19,/colmajor/uint8-as-uint32/ucr/wafer.dat,-1,0,8,f,4498972,None,21.85
SIMDBP128,231984,5951.35,ucr,6526.53,/colmajor/uint8-as-uint32/ucr/Worms.dat,-1,0,8,f,933940,None,24.84
FastPFOR,233616,993.47,ucr,6509.02,/colmajor/uint8-as-uint32/ucr/Worms.dat,-1,0,8,f,933940,None,25.01
Simple8B,251780,1877.52,ucr,5194.56,/colmajor/uint8-as-uint32/ucr/Worms.dat,-1,0,8,f,933940,None,26.96
SIMDBP128,76372,11143.32,ucr,11990.66,/colmajor/uint8-as-uint32/ucr/ProximalPhalanxOutlineCorrect.dat,-1,0,8,f,302920,None,25.21
FastPFOR,76436,1748.59,ucr,14609.82,/colmajor/uint8-as-uint32/ucr/ProximalPhalanxOutlineCorrect.dat,-1,0,8,f,302920,None,25.23
Simple8B,78036,2623.05,ucr,6676.22,/colmajor/uint8-as-uint32/ucr/ProximalPhalanxOutlineCorrect.dat,-1,0,8,f,302920,None,25.76
SIMDBP128,31572,6997.71,ucr,5057.39,/colmajor/uint8-as-uint32/ucr/Plane.dat,-1,0,8,f,125140,None,25.23
FastPFOR,31568,1855.36,ucr,12499.0,/colmajor/uint8-as-uint32/ucr/Plane.dat,-1,0,8,f,125140,None,25.23
Simple8B,33108,1655.88,ucr,3884.89,/colmajor/uint8-as-uint32/ucr/Plane.dat,-1,0,8,f,125140,None,26.46
SIMDBP128,75100,12446.51,ucr,7662.54,/colmajor/uint8-as-uint32/ucr/DistalPhalanxOutlineCorrect.dat,-1,0,8,f,297820,None,25.22
FastPFOR,75160,1593.7,ucr,7579.66,/colmajor/uint8-as-uint32/ucr/DistalPhalanxOutlineCorrect.dat,-1,0,8,f,297820,None,25.24
Simple8B,78892,1717.49,ucr,4720.11,/colmajor/uint8-as-uint32/ucr/DistalPhalanxOutlineCorrect.dat,-1,0,8,f,297820,None,26.49
