Algorithm,Compressed size,Compression speed,Dataset,Decompression speed,Filename,Memlimit,MinIters,Nbits,Order,Original size,Preprocs,Ratio
Memcpy,112695,2390.24,ucr,1924.27,/colmajor/uint8/ucr/DiatomSizeReduction.dat,-1,0,8,f,112695,None,100.0
Zstd -1,64204,75.09,ucr,199.18,/colmajor/uint8/ucr/DiatomSizeReduction.dat,-1,0,8,f,112695,None,56.97
Zstd -9,44693,13.34,ucr,372.85,/colmajor/uint8/ucr/DiatomSizeReduction.dat,-1,0,8,f,112695,None,39.66
Zlib -1,54400,44.55,ucr,160.43,/colmajor/uint8/ucr/DiatomSizeReduction.dat,-1,0,8,f,112695,None,48.27
Zlib -9,45857,17.78,ucr,213.83,/colmajor/uint8/ucr/DiatomSizeReduction.dat,-1,0,8,f,112695,None,40.69
Zstd -1,69377,142.27,ucr,361.17,/colmajor/uint8/ucr/MoteStrain.dat,-1,0,8,f,113203,None,61.29
Zstd -9,57618,15.84,ucr,316.67,/colmajor/uint8/ucr/MoteStrain.dat,-1,0,8,f,113203,None,50.9
Zlib -1,64055,41.88,ucr,147.15,/colmajor/uint8/ucr/MoteStrain.dat,-1,0,8,f,113203,None,56.58
Zlib -9,58087,12.83,ucr,145.06,/colmajor/uint8/ucr/MoteStrain.dat,-1,0,8,f,113203,None,51.31
Zstd -1,236102,226.4,ucr,513.16,/colmajor/uint8/ucr/wafer.dat,-1,0,8,f,1124743,None,20.99
Zstd -9,191631,40.4,ucr,675.04,/colmajor/uint8/ucr/wafer.dat,-1,0,8,f,1124743,None,17.04
Zlib -1,273328,97.12,ucr,333.35,/colmajor/uint8/ucr/wafer.dat,-1,0,8,f,1124743,None,24.3
Zlib -9,205605,8.09,ucr,367.77,/colmajor/uint8/ucr/wafer.dat,-1,0,8,f,1124743,None,18.28
Zstd -1,154309,139.44,ucr,370.72,/colmajor/uint8/ucr/Worms.dat,-1,0,8,f,233485,None,66.09
Zstd -9,114382,18.34,ucr,401.7,/colmajor/uint8/ucr/Worms.dat,-1,0,8,f,233485,None,48.99
Zlib -1,142248,43.98,ucr,139.26,/colmajor/uint8/ucr/Worms.dat,-1,0,8,f,233485,None,60.92
Zlib -9,134536,16.32,ucr,178.58,/colmajor/uint8/ucr/Worms.dat,-1,0,8,f,233485,None,57.62
Zstd -1,59297,210.85,ucr,422.04,/colmajor/uint8/ucr/ProximalPhalanxOutlineCorrect.dat,-1,0,8,f,75730,None,78.3
Zstd -9,54110,39.29,ucr,331.64,/colmajor/uint8/ucr/ProximalPhalanxOutlineCorrect.dat,-1,0,8,f,75730,None,71.45
Zlib -1,51949,36.23,ucr,97.65,/colmajor/uint8/ucr/ProximalPhalanxOutlineCorrect.dat,-1,0,8,f,75730,None,68.6
Zlib -9,52959,17.21,ucr,107.22,/colmajor/uint8/ucr/ProximalPhalanxOutlineCorrect.dat,-1,0,8,f,75730,None,69.93
Zstd -1,29405,87.44,ucr,229.95,/colmajor/uint8/ucr/Plane.dat,-1,0,8,f,31285,None,93.99
Zstd -9,25730,23.5,ucr,175.23,/colmajor/uint8/ucr/Plane.dat,-1,0,8,f,31285,None,82.24
Zlib -1,24808,19.14,ucr,78.19,/colmajor/uint8/ucr/Plane.dat,-1,0,8,f,31285,None,79.3
Zlib -9,25119,16.33,ucr,79.15,/colmajor/uint8/ucr/Plane.dat,-1,0,8,f,31285,None,80.29
Zstd -1,59563,152.08,ucr,280.85,/colmajor/uint8/ucr/DistalPhalanxOutlineCorrect.dat,-1,0,8,f,74455,None,80.0
Zstd -9,56815,27.59,ucr,235.27,/colmajor/uint8/ucr/DistalPhalanxOutlineCorrect.dat,-1,0,8,f,74455,None,76.31
