Algorithm,Compressed size,Compression speed,Dataset,Decompression speed,Filename,Memlimit,MinIters,Nbits,Order,Original size,Preprocs,Ratio
Memcpy,225390,396.23,ucr,353.9,/colmajor/uint16/ucr/DiatomSizeReduction.dat,-1,0,16,f,225390,FIRE,100.0
Huffman,153686,253.99,ucr,239.64,/colmajor/uint16/ucr/DiatomSizeReduction.dat,-1,0,16,f,225390,FIRE,68.19
Snappy,205390,188.97,ucr,347.76,/colmajor/uint16/ucr/DiatomSizeReduction.dat,-1,0,16,f,225390,FIRE,91.13
LZ4,203392,187.25,ucr,387.93,/colmajor/uint16/ucr/DiatomSizeReduction.dat,-1,0,16,f,225390,FIRE,90.24
Huffman,181479,243.86,ucr,255.24,/colmajor/uint16/ucr/MoteStrain.dat,-1,0,16,f,226406,FIRE,80.16
Snappy,226075,387.55,ucr,463.86,/colmajor/uint16/ucr/MoteStrain.dat,-1,0,16,f,226406,FIRE,99.85
LZ4,224450,341.07,ucr,495.98,/colmajor/uint16/ucr/MoteStrain.dat,-1,0,16,f,226406,FIRE,99.14
Huffman,1071674,332.91,ucr,322.42,/colmajor/uint16/ucr/wafer.dat,-1,0,16,f,2249486,FIRE,47.64
Snappy,1213506,197.33,ucr,340.16,/colmajor/uint16/ucr/wafer.dat,-1,0,16,f,2249486,FIRE,53.95
LZ4,1255269,264.77,ucr,482.91,/colmajor/uint16/ucr/wafer.dat,-1,0,16,f,2249486,FIRE,55.8
Huffman,363710,357.07,ucr,298.91,/colmajor/uint16/ucr/Worms.dat,-1,0,16,f,466970,FIRE,77.89
Snappy,457131,338.78,ucr,222.12,/colmajor/uint16/ucr/Worms.dat,-1,0,16,f,466970,FIRE,97.89
LZ4,450332,202.67,ucr,304.34,/colmajor/uint16/ucr/Worms.dat,-1,0,16,f,466970,FIRE,96.44
Huffman,118460,160.37,ucr,127.4,/colmajor/uint16/ucr/ProximalPhalanxOutlineCorrect.dat,-1,0,16,f,151460,FIRE,78.21
Snappy,130602,191.48,ucr,220.94,/colmajor/uint16/ucr/ProximalPhalanxOutlineCorrect.dat,-1,0,16,f,151460,FIRE,86.23
LZ4,126269,158.26,ucr,286.46,/colmajor/uint16/ucr/ProximalPhalanxOutlineCorrect.dat,-1,0,16,f,151460,FIRE,83.37
Huffman,51854,183.11,ucr,128.18,/colmajor/uint16/ucr/Plane.dat,-1,0,16,f,62570,FIRE,82.87
Snappy,62576,356.24,ucr,231.52,/colmajor/uint16/ucr/Plane.dat,-1,0,16,f,62570,FIRE,100.01
