Algorithm,Compressed size,Compression speed,Dataset,Decompression speed,Filename,Memlimit,MinIters,Nbits,Order,Original size,Preprocs,Ratio
Memcpy,225390,2737.84,ucr,5324.34,/rowmajor/uint16/ucr/DiatomSizeReduction.dat,2,0,16,c,225390,None,100.0
SprintzDelta_16b -1,160740,380.28,ucr,0.0,/rowmajor/uint16/ucr/DiatomSizeReduction.dat,2,0,16,c,225390,None,71.32
SprintzXff_16b -1,158206,195.65,ucr,0.0,/rowmajor/uint16/ucr/DiatomSizeReduction.dat,2,0,16,c,225390,None,70.19
SprintzDelta_Huf_16b -1,161739,58.75,ucr,528.76,/rowmajor/uint16/ucr/DiatomSizeReduction.dat,2,0,16,c,225390,None,71.76
SprintzXff_Huf_16b -1,159205,80.76,ucr,347.41,/rowmajor/uint16/ucr/DiatomSizeReduction.dat,2,0,16,c,225390,None,70.64
SprintzDelta_16b -1,169152,375.04,ucr,0.0,/rowmajor/uint16/ucr/MoteStrain.dat,2,0,16,c,226406,None,74.71
SprintzXff_16b -1,169004,326.24,ucr,0.0,/rowmajor/uint16/ucr/MoteStrain.dat,2,0,16,c,226406,None,74.65
SprintzDelta_Huf_16b -1,170032,83.35,ucr,486.85,/rowmajor/uint16/ucr/MoteStrain.dat,2,0,16,c,226406,None,75.1
SprintzXff_Huf_16b -1,169980,77.95,ucr,347.42,/rowmajor/uint16/ucr/MoteStrain.dat,2,0,16,c,226406,None,75.08
SprintzDelta_16b -1,1218888,421.39,ucr,0.0,/rowmajor/uint16/ucr/wafer.dat,2,0,16,c,2249486,None,54.19
SprintzXff_16b -1,1225990,325.22,ucr,0.0,/rowmajor/uint16/ucr/wafer.dat,2,0,16,c,2249486,None,54.5
SprintzDelta_Huf_16b -1,954713,131.19,ucr,254.44,/rowmajor/uint16/ucr/wafer.dat,2,0,16,c,2249486,None,42.44
SprintzXff_Huf_16b -1,994884,129.01,ucr,224.99,/rowmajor/uint16/ucr/wafer.dat,2,0,16,c,2249486,None,44.23
SprintzDelta_16b -1,332274,539.22,ucr,0.0,/rowmajor/uint16/ucr/Worms.dat,2,0,16,c,466970,None,71.16
SprintzXff_16b -1,331528,377.56,ucr,0.0,/rowmajor/uint16/ucr/Worms.dat,2,0,16,c,466970,None,71.0
SprintzDelta_Huf_16b -1,328411,99.09,ucr,241.16,/rowmajor/uint16/ucr/Worms.dat,2,0,16,c,466970,None,70.33
SprintzXff_Huf_16b -1,331794,88.57,ucr,296.15,/rowmajor/uint16/ucr/Worms.dat,2,0,16,c,466970,None,71.05
SprintzDelta_16b -1,118370,247.32,ucr,0.0,/rowmajor/uint16/ucr/ProximalPhalanxOutlineCorrect.dat,2,0,16,c,151460,None,78.15
SprintzXff_16b -1,114864,200.63,ucr,0.0,/rowmajor/uint16/ucr/ProximalPhalanxOutlineCorrect.dat,2,0,16,c,151460,None,75.84
SprintzDelta_Huf_16b -1,117422,56.26,ucr,184.08,/rowmajor/uint16/ucr/ProximalPhalanxOutlineCorrect.dat,2,0,16,c,151460,None,77.53
SprintzXff_Huf_16b -1,113930,53.53,ucr,142.73,/rowmajor/uint16/ucr/ProximalPhalanxOutlineCorrect.dat,2,0,16,c,151460,None,75.22
SprintzDelta_16b -1,52782,248.47,ucr,0.0,/rowmajor/uint16/ucr/Plane.dat,2,0,16,c,62570,None,84.36
SprintzXff_16b -1,50956,187.63,ucr,0.0,/rowmajor/uint16/ucr/Plane.dat,2,0,16,c,62570,None,81.44
SprintzDelta_Huf_16b -1,53061,51.54,ucr,360.36,/rowmajor/uint16/ucr/Plane.dat,2,0,16,c,62570,None,84.8
SprintzXff_Huf_16b -1,51235,49.54,ucr,218.2,/rowmajor/uint16/ucr/Plane.dat,2,0,16,c,62570,None,81.88
SprintzDelta_16b -1,118074,273.33,ucr,0.0,/rowmajor/uint16/ucr/DistalPhalanxOutlineCorrect.dat,2,0,16,c,148910,None,79.29
SprintzXff_16b -1,115904,202.57,ucr,0.0,/rowmajor/uint16/ucr/DistalPhalanxOutlineCorrect.dat,2,0,16,c,148910,None,77.83
SprintzDelta_Huf_16b -1,117484,55.52,ucr,196.05,/rowmajor/uint16/ucr/DistalPhalanxOutlineCorrect.dat,2,0,16,c,148910,None,78.9
SprintzXff_Huf_16b -1,115432,55.29,ucr,235.99,/rowmajor/uint16/ucr/DistalPhalanxOutlineCorrect.dat,2,0,16,c,148910,None,77.52
SprintzDelta_16b -1,117566,379.83,ucr,0.0,/rowmajor/uint16/ucr/ToeSegmentation1.dat,2,0,16,c,151142,None,77.79
SprintzXff_16b -1,117128,282.7,ucr,0.0,/rowmajor/uint16/ucr/ToeSegmentation1.dat,2,0,16,c,151142,None,77.5
SprintzDelta_Huf_16b -1,118232,86.13,ucr,543.05,/rowmajor/uint16/ucr/ToeSegmentation1.dat,2,0,16,c,151142,None,78.23
SprintzXff_Huf_16b -1,117794,77.73,ucr,345.32,/rowmajor/uint16/ucr/ToeSegmentation1.dat,2,0,16,c,151142,None,77.94
SprintzDelta_16b -1,340206,393.2,ucr,0.0,/rowmajor/uint16/ucr/WordsSynonyms.dat,2,0,16,c,497740,None,68.35
SprintzXff_16b -1,329398,213.45,ucr,0.0,/rowmajor/uint16/ucr/WordsSynonyms.dat,2,0,16,c,497740,None,66.18
SprintzDelta_Huf_16b -1,342402,89.73,ucr,576.64,/rowmajor/uint16/ucr/WordsSynonyms.dat,2,0,16,c,497740,None,68.79
SprintzXff_Huf_16b -1,331594,88.26,ucr,355.9,/rowmajor/uint16/ucr/WordsSynonyms.dat,2,0,16,c,497740,None,66.62
SprintzDelta_16b -1,2025284,638.51,ucr,0.0,/rowmajor/uint16/ucr/ElectricDevices.dat,2,0,16,c,3360664,None,60.26
SprintzXff_16b -1,1992186,467.76,ucr,0.0,/rowmajor/uint16/ucr/ElectricDevices.dat,2,0,16,c,3360664,None,59.28
SprintzDelta_Huf_16b -1,1583350,129.58,ucr,282.34,/rowmajor/uint16/ucr/ElectricDevices.dat,2,0,16,c,3360664,None,47.11
SprintzXff_Huf_16b -1,1671645,139.5,ucr,258.75,/rowmajor/uint16/ucr/ElectricDevices.dat,2,0,16,c,3360664,None,49.74
SprintzDelta_16b -1,25444,396.52,ucr,0.0,/rowmajor/uint16/ucr/Coffee.dat,2,0,16,c,32582,None,78.09
SprintzXff_16b -1,24884,264.97,ucr,0.0,/rowmajor/uint16/ucr/Coffee.dat,2,0,16,c,32582,None,76.37
