Algorithm,Compressed size,Compression speed,Dataset,Decompression speed,Filename,Memlimit,MinIters,Nbits,Order,Original size,Preprocs,Ratio
Memcpy,225390,376.61,ucr,595.92,/colmajor/uint16/ucr/DiatomSizeReduction.dat,-1,0,16,f,225390,DoubleDelta,100.0
Huffman,144476,315.86,ucr,336.79,/colmajor/uint16/ucr/DiatomSizeReduction.dat,-1,0,16,f,225390,DoubleDelta,64.1
Snappy,192503,170.8,ucr,253.69,/colmajor/uint16/ucr/DiatomSizeReduction.dat,-1,0,16,f,225390,DoubleDelta,85.41
LZ4,196037,141.55,ucr,422.34,/colmajor/uint16/ucr/DiatomSizeReduction.dat,-1,0,16,f,225390,DoubleDelta,86.98
Huffman,174399,221.57,ucr,226.22,/colmajor/uint16/ucr/MoteStrain.dat,-1,0,16,f,226406,DoubleDelta,77.03
Snappy,221121,214.25,ucr,573.35,/colmajor/uint16/ucr/MoteStrain.dat,-1,0,16,f,226406,DoubleDelta,97.67
LZ4,219870,306.75,ucr,1028.72,/colmajor/uint16/ucr/MoteStrain.dat,-1,0,16,f,226406,DoubleDelta,97.11
Huffman,1103004,515.39,ucr,557.05,/colmajor/uint16/ucr/wafer.dat,-1,0,16,f,2249486,DoubleDelta,49.03
Snappy,1247937,247.38,ucr,462.14,/colmajor/uint16/ucr/wafer.dat,-1,0,16,f,2249486,DoubleDelta,55.48
LZ4,1283933,205.46,ucr,683.06,/colmajor/uint16/ucr/wafer.dat,-1,0,16,f,2249486,DoubleDelta,57.08
Huffman,357071,423.82,ucr,337.07,/colmajor/uint16/ucr/Worms.dat,-1,0,16,f,466970,DoubleDelta,76.47
Snappy,438481,309.28,ucr,486.65,/colmajor/uint16/ucr/Worms.dat,-1,0,16,f,466970,DoubleDelta,93.9
LZ4,442645,310.17,ucr,880.82,/colmajor/uint16/ucr/Worms.dat,-1,0,16,f,466970,DoubleDelta,94.79
Huffman,115285,294.6,ucr,253.66,/colmajor/uint16/ucr/ProximalPhalanxOutlineCorrect.dat,-1,0,16,f,151460,DoubleDelta,76.12
Snappy,125401,347.31,ucr,483.33,/colmajor/uint16/ucr/ProximalPhalanxOutlineCorrect.dat,-1,0,16,f,151460,DoubleDelta,82.79
LZ4,125044,299.14,ucr,826.12,/colmajor/uint16/ucr/ProximalPhalanxOutlineCorrect.dat,-1,0,16,f,151460,DoubleDelta,82.56
Huffman,50425,338.2,ucr,250.12,/colmajor/uint16/ucr/Plane.dat,-1,0,16,f,62570,DoubleDelta,80.59
Snappy,62568,534.61,ucr,945.31,/colmajor/uint16/ucr/Plane.dat,-1,0,16,f,62570,DoubleDelta,100.0
LZ4,61667,366.3,ucr,803.32,/colmajor/uint16/ucr/Plane.dat,-1,0,16,f,62570,DoubleDelta,98.56
Huffman,117824,301.26,ucr,297.21,/colmajor/uint16/ucr/DistalPhalanxOutlineCorrect.dat,-1,0,16,f,148910,DoubleDelta,79.12
Snappy,128653,420.28,ucr,846.9,/colmajor/uint16/ucr/DistalPhalanxOutlineCorrect.dat,-1,0,16,f,148910,DoubleDelta,86.4
LZ4,127188,299.29,ucr,852.34,/colmajor/uint16/ucr/DistalPhalanxOutlineCorrect.dat,-1,0,16,f,148910,DoubleDelta,85.41
Huffman,127070,300.28,ucr,298.09,/colmajor/uint16/ucr/ToeSegmentation1.dat,-1,0,16,f,151142,DoubleDelta,84.07
Snappy,151152,583.49,ucr,947.93,/colmajor/uint16/ucr/ToeSegmentation1.dat,-1,0,16,f,151142,DoubleDelta,100.01
LZ4,144404,385.39,ucr,913.37,/colmajor/uint16/ucr/ToeSegmentation1.dat,-1,0,16,f,151142,DoubleDelta,95.54
Huffman,347211,369.57,ucr,416.77,/colmajor/uint16/ucr/WordsSynonyms.dat,-1,0,16,f,497740,DoubleDelta,69.76
Snappy,477613,290.89,ucr,496.07,/colmajor/uint16/ucr/WordsSynonyms.dat,-1,0,16,f,497740,DoubleDelta,95.96
