Algorithm,Compressed size,Compression speed,Dataset,Decompression speed,Filename,Memlimit,MinIters,Nbits,Order,Original size,Preprocs,Ratio
Memcpy,112695,333.36,ucr,163.51,/colmajor/uint8/ucr/DiatomSizeReduction.dat,-1,0,8,f,112695,FIRE,100.0
Zstd -1,33863,88.32,ucr,121.24,/colmajor/uint8/ucr/DiatomSizeReduction.dat,-1,0,8,f,112695,FIRE,30.05
Zstd -9,30757,12.02,ucr,124.95,/colmajor/uint8/ucr/DiatomSizeReduction.dat,-1,0,8,f,112695,FIRE,27.29
Zlib -1,38314,42.87,ucr,92.65,/colmajor/uint8/ucr/DiatomSizeReduction.dat,-1,0,8,f,112695,FIRE,34.0
Zlib -9,29700,1.1,ucr,68.73,/colmajor/uint8/ucr/DiatomSizeReduction.dat,-1,0,8,f,112695,FIRE,26.35
Zstd -1,52002,92.73,ucr,111.18,/colmajor/uint8/ucr/MoteStrain.dat,-1,0,8,f,113203,FIRE,45.94
Zstd -9,52544,12.86,ucr,124.54,/colmajor/uint8/ucr/MoteStrain.dat,-1,0,8,f,113203,FIRE,46.42
Zlib -1,58799,36.85,ucr,84.14,/colmajor/uint8/ucr/MoteStrain.dat,-1,0,8,f,113203,FIRE,51.94
Zlib -9,52902,2.21,ucr,103.07,/colmajor/uint8/ucr/MoteStrain.dat,-1,0,8,f,113203,FIRE,46.73
Zstd -1,230026,124.81,ucr,113.83,/colmajor/uint8/ucr/wafer.dat,-1,0,8,f,1124743,FIRE,20.45
Zstd -9,200940,35.68,ucr,187.73,/colmajor/uint8/ucr/wafer.dat,-1,0,8,f,1124743,FIRE,17.87
Zlib -1,271699,66.46,ucr,137.77,/colmajor/uint8/ucr/wafer.dat,-1,0,8,f,1124743,FIRE,24.16
Zlib -9,206724,2.4,ucr,159.38,/colmajor/uint8/ucr/wafer.dat,-1,0,8,f,1124743,FIRE,18.38
Zstd -1,86528,99.28,ucr,124.05,/colmajor/uint8/ucr/Worms.dat,-1,0,8,f,233485,FIRE,37.06
Zstd -9,87714,12.54,ucr,158.82,/colmajor/uint8/ucr/Worms.dat,-1,0,8,f,233485,FIRE,37.57
