Algorithm,Compressed size,Compression speed,Dataset,Decompression speed,Filename,Memlimit,MinIters,Nbits,Order,Original size,Preprocs,Ratio
Memcpy,225390,3156.68,ucr,2099.66,/colmajor/uint16/ucr/DiatomSizeReduction.dat,-1,0,16,f,225390,Delta,100.0
Snappy,225403,1824.03,ucr,2030.16,/colmajor/uint16/ucr/DiatomSizeReduction.dat,-1,0,16,f,225390,Delta,100.01
LZ4,218546,486.61,ucr,1520.59,/colmajor/uint16/ucr/DiatomSizeReduction.dat,-1,0,16,f,225390,Delta,96.96
Snappy,225938,2338.76,ucr,2422.08,/colmajor/uint16/ucr/MoteStrain.dat,-1,0,16,f,226406,Delta,99.79
LZ4,223503,888.32,ucr,2381.77,/colmajor/uint16/ucr/MoteStrain.dat,-1,0,16,f,226406,Delta,98.72
Snappy,1137463,287.54,ucr,768.52,/colmajor/uint16/ucr/wafer.dat,-1,0,16,f,2249486,Delta,50.57
LZ4,1177453,381.82,ucr,1285.59,/colmajor/uint16/ucr/wafer.dat,-1,0,16,f,2249486,Delta,52.34
Snappy,434764,508.34,ucr,1218.55,/colmajor/uint16/ucr/Worms.dat,-1,0,16,f,466970,Delta,93.1
LZ4,440550,540.39,ucr,1793.73,/colmajor/uint16/ucr/Worms.dat,-1,0,16,f,466970,Delta,94.34
Snappy,128957,1108.91,ucr,1843.05,/colmajor/uint16/ucr/ProximalPhalanxOutlineCorrect.dat,-1,0,16,f,151460,Delta,85.14
LZ4,125011,730.61,ucr,1890.32,/colmajor/uint16/ucr/ProximalPhalanxOutlineCorrect.dat,-1,0,16,f,151460,Delta,82.54
Snappy,62576,2120.01,ucr,2302.4,/colmajor/uint16/ucr/Plane.dat,-1,0,16,f,62570,Delta,100.01
LZ4,62759,1479.06,ucr,2112.35,/colmajor/uint16/ucr/Plane.dat,-1,0,16,f,62570,Delta,100.3
Snappy,131122,1211.63,ucr,1549.5,/colmajor/uint16/ucr/DistalPhalanxOutlineCorrect.dat,-1,0,16,f,148910,Delta,88.05
LZ4,127945,795.99,ucr,1946.82,/colmajor/uint16/ucr/DistalPhalanxOutlineCorrect.dat,-1,0,16,f,148910,Delta,85.92
Snappy,151154,2500.45,ucr,2405.26,/colmajor/uint16/ucr/ToeSegmentation1.dat,-1,0,16,f,151142,Delta,100.01
LZ4,146162,1137.13,ucr,2278.26,/colmajor/uint16/ucr/ToeSegmentation1.dat,-1,0,16,f,151142,Delta,96.71
Snappy,497750,2203.89,ucr,2278.01,/colmajor/uint16/ucr/WordsSynonyms.dat,-1,0,16,f,497740,Delta,100.0
LZ4,499111,1327.67,ucr,2162.97,/colmajor/uint16/ucr/WordsSynonyms.dat,-1,0,16,f,497740,Delta,100.28
Snappy,1385679,468.04,ucr,925.3,/colmajor/uint16/ucr/ElectricDevices.dat,-1,0,16,f,3360664,Delta,41.23
LZ4,1395509,503.97,ucr,1645.35,/colmajor/uint16/ucr/ElectricDevices.dat,-1,0,16,f,3360664,Delta,41.52
Snappy,32587,2954.48,ucr,2636.72,/colmajor/uint16/ucr/Coffee.dat,-1,0,16,f,32582,Delta,100.02
LZ4,32406,837.48,ucr,2303.75,/colmajor/uint16/ucr/Coffee.dat,-1,0,16,f,32582,Delta,99.46
Snappy,109882,801.32,ucr,1426.88,/colmajor/uint16/ucr/ToeSegmentation2.dat,-1,0,16,f,115526,Delta,95.11
LZ4,111904,931.47,ucr,1865.97,/colmajor/uint16/ucr/ToeSegmentation2.dat,-1,0,16,f,115526,Delta,96.86
Snappy,1013064,2147.91,ucr,2237.14,/colmajor/uint16/ucr/Haptics.dat,-1,0,16,f,1015812,Delta,99.73
LZ4,1006757,652.01,ucr,1914.74,/colmajor/uint16/ucr/Haptics.dat,-1,0,16,f,1015812,Delta,99.11
Snappy,14118161,282.93,ucr,811.51,/colmajor/uint16/ucr/StarLightCurves.dat,-1,0,16,f,19007678,Delta,74.28
LZ4,13685309,368.39,ucr,1113.83,/colmajor/uint16/ucr/StarLightCurves.dat,-1,0,16,f,19007678,Delta,72.0
Snappy,157331,858.66,ucr,1045.9,/colmajor/uint16/ucr/ScreenType.dat,-1,0,16,f,1087490,Delta,14.47
LZ4,147517,813.07,ucr,1401.13,/colmajor/uint16/ucr/ScreenType.dat,-1,0,16,f,1087490,Delta,13.56
Snappy,4938470,4351.24,ucr,2666.67,/colmajor/uint16/ucr/MALLAT.dat,-1,0,16,f,4939190,Delta,99.99
LZ4,4895410,867.05,ucr,2302.86,/colmajor/uint16/ucr/MALLAT.dat,-1,0,16,f,4939190,Delta,99.11
Snappy,132539,1583.87,ucr,2301.06,/colmajor/uint16/ucr/Lighting2.dat,-1,0,16,f,155354,Delta,85.31
LZ4,130422,971.78,ucr,2451.89,/colmajor/uint16/ucr/Lighting2.dat,-1,0,16,f,155354,Delta,83.95
Snappy,299256,2610.94,ucr,2417.77,/colmajor/uint16/ucr/SwedishLeaf.dat,-1,0,16,f,299240,Delta,100.01
LZ4,300363,1896.46,ucr,2339.91,/colmajor/uint16/ucr/SwedishLeaf.dat,-1,0,16,f,299240,Delta,100.38
Snappy,4490643,3504.43,ucr,2836.24,/colmajor/uint16/ucr/FordB.dat,-1,0,16,f,4490450,Delta,100.0
LZ4,4508061,3268.8,ucr,2695.89,/colmajor/uint16/ucr/FordB.dat,-1,0,16,f,4490450,Delta,100.39
Snappy,143672,1158.31,ucr,1261.56,/colmajor/uint16/ucr/LargeKitchenAppliances.dat,-1,0,16,f,1087490,Delta,13.21
LZ4,119049,641.76,ucr,1139.42,/colmajor/uint16/ucr/LargeKitchenAppliances.dat,-1,0,16,f,1087490,Delta,10.95
Snappy,59990,274.49,ucr,1041.0,/colmajor/uint16/ucr/ItalyPowerDemand.dat,-1,0,16,f,63558,Delta,94.39
LZ4,60168,406.61,ucr,1175.48,/colmajor/uint16/ucr/ItalyPowerDemand.dat,-1,0,16,f,63558,Delta,94.67
Snappy,56996,1402.73,ucr,2211.31,/colmajor/uint16/ucr/Beef.dat,-1,0,16,f,56990,Delta,100.01
LZ4,56863,504.01,ucr,1258.25,/colmajor/uint16/ucr/Beef.dat,-1,0,16,f,56990,Delta,99.78
Snappy,53032,650.39,ucr,1455.84,/colmajor/uint16/ucr/Wine.dat,-1,0,16,f,53048,Delta,99.97
LZ4,49802,245.45,ucr,784.54,/colmajor/uint16/ucr/Wine.dat,-1,0,16,f,53048,Delta,93.88
Snappy,111946,672.76,ucr,749.55,/colmajor/uint16/ucr/SmallKitchenAppliances.dat,-1,0,16,f,1087490,Delta,10.29
LZ4,90851,756.58,ucr,1050.79,/colmajor/uint16/ucr/SmallKitchenAppliances.dat,-1,0,16,f,1087490,Delta,8.35
Snappy,612003,2869.55,ucr,2386.26,/colmajor/uint16/ucr/FaceAll.dat,-1,0,16,f,611990,Delta,100.0
LZ4,613602,1485.78,ucr,2237.26,/colmajor/uint16/ucr/FaceAll.dat,-1,0,16,f,611990,Delta,100.26
Snappy,108719,2421.21,ucr,2445.61,/colmajor/uint16/ucr/Meat.dat,-1,0,16,f,108710,Delta,100.01
LZ4,108724,968.86,ucr,2092.87,/colmajor/uint16/ucr/Meat.dat,-1,0,16,f,108710,Delta,100.01
Snappy,4970407,3750.48,ucr,2727.93,/colmajor/uint16/ucr/FordA.dat,-1,0,16,f,4970200,Delta,100.0
LZ4,4989692,3390.1,ucr,2680.03,/colmajor/uint16/ucr/FordA.dat,-1,0,16,f,4970200,Delta,100.39
Snappy,318753,361.13,ucr,793.18,/colmajor/uint16/ucr/RefrigerationDevices.dat,-1,0,16,f,1087490,Delta,29.31
LZ4,333228,414.51,ucr,1173.98,/colmajor/uint16/ucr/RefrigerationDevices.dat,-1,0,16,f,1087490,Delta,30.64
