Algorithm,Compressed size,Compression speed,Dataset,Decompression speed,Filename,Memlimit,MinIters,Nbits,Order,Original size,Preprocs,Ratio
Memcpy,112695,26220.34,ucr,28068.49,/colmajor/uint8/ucr/DiatomSizeReduction.dat,-1,10,8,f,112695,None,100.0
Zstd -1,64204,109.78,ucr,355.16,/colmajor/uint8/ucr/DiatomSizeReduction.dat,-1,10,8,f,112695,None,56.97
Zstd -9,44693,12.91,ucr,376.38,/colmajor/uint8/ucr/DiatomSizeReduction.dat,-1,10,8,f,112695,None,39.66
Snappy,76591,168.33,ucr,629.5,/colmajor/uint8/ucr/DiatomSizeReduction.dat,-1,10,8,f,112695,None,67.96
LZO -1,81294,214.66,ucr,305.79,/colmajor/uint8/ucr/DiatomSizeReduction.dat,-1,10,8,f,112695,None,72.14
LZO -9,81294,227.37,ucr,302.66,/colmajor/uint8/ucr/DiatomSizeReduction.dat,-1,10,8,f,112695,None,72.14
LZ4,73875,230.65,ucr,1376.51,/colmajor/uint8/ucr/DiatomSizeReduction.dat,-1,10,8,f,112695,None,65.55
Zlib -1,54400,44.03,ucr,173.33,/colmajor/uint8/ucr/DiatomSizeReduction.dat,-1,10,8,f,112695,None,48.27
Zlib -9,45857,18.54,ucr,179.95,/colmajor/uint8/ucr/DiatomSizeReduction.dat,-1,10,8,f,112695,None,40.69
Huffman,107491,468.92,ucr,443.36,/colmajor/uint8/ucr/DiatomSizeReduction.dat,-1,10,8,f,112695,None,95.38
Zstd -1,69377,136.1,ucr,379.06,/colmajor/uint8/ucr/MoteStrain.dat,-1,10,8,f,113203,None,61.29
Zstd -9,57618,13.39,ucr,325.05,/colmajor/uint8/ucr/MoteStrain.dat,-1,10,8,f,113203,None,50.9
Snappy,87485,178.69,ucr,575.36,/colmajor/uint8/ucr/MoteStrain.dat,-1,10,8,f,113203,None,77.28
LZO -1,89040,216.89,ucr,320.92,/colmajor/uint8/ucr/MoteStrain.dat,-1,10,8,f,113203,None,78.66
