Algorithm,Compressed size,Compression speed,Dataset,Decompression speed,Filename,Memlimit,MinIters,Nbits,Order,Original size,Preprocs,Ratio
Memcpy,112695,1271.11,ucr,1177.0,/colmajor/uint8/ucr/DiatomSizeReduction.dat,-1,10,8,f,112695,DoubleDelta,100.0
Zstd -1,32863,130.26,ucr,254.64,/colmajor/uint8/ucr/DiatomSizeReduction.dat,-1,10,8,f,112695,DoubleDelta,29.16
Zstd -9,29506,11.73,ucr,384.74,/colmajor/uint8/ucr/DiatomSizeReduction.dat,-1,10,8,f,112695,DoubleDelta,26.18
Snappy,51550,165.61,ucr,337.69,/colmajor/uint8/ucr/DiatomSizeReduction.dat,-1,10,8,f,112695,DoubleDelta,45.74
LZO -1,53268,137.22,ucr,157.34,/colmajor/uint8/ucr/DiatomSizeReduction.dat,-1,10,8,f,112695,DoubleDelta,47.27
LZO -9,53268,148.07,ucr,157.62,/colmajor/uint8/ucr/DiatomSizeReduction.dat,-1,10,8,f,112695,DoubleDelta,47.27
LZ4,57998,135.53,ucr,299.89,/colmajor/uint8/ucr/DiatomSizeReduction.dat,-1,10,8,f,112695,DoubleDelta,51.46
Zlib -1,37179,31.84,ucr,146.4,/colmajor/uint8/ucr/DiatomSizeReduction.dat,-1,10,8,f,112695,DoubleDelta,32.99
Zlib -9,28350,1.05,ucr,215.95,/colmajor/uint8/ucr/DiatomSizeReduction.dat,-1,10,8,f,112695,DoubleDelta,25.16
Huffman,30285,316.9,ucr,446.96,/colmajor/uint8/ucr/DiatomSizeReduction.dat,-1,10,8,f,112695,DoubleDelta,26.87
Zstd -1,52095,73.03,ucr,259.1,/colmajor/uint8/ucr/MoteStrain.dat,-1,10,8,f,113203,DoubleDelta,46.02
Zstd -9,52128,13.13,ucr,241.63,/colmajor/uint8/ucr/MoteStrain.dat,-1,10,8,f,113203,DoubleDelta,46.05
Snappy,77666,140.55,ucr,331.6,/colmajor/uint8/ucr/MoteStrain.dat,-1,10,8,f,113203,DoubleDelta,68.61
LZO -1,76525,171.54,ucr,233.83,/colmajor/uint8/ucr/MoteStrain.dat,-1,10,8,f,113203,DoubleDelta,67.6
LZO -9,76525,170.45,ucr,154.73,/colmajor/uint8/ucr/MoteStrain.dat,-1,10,8,f,113203,DoubleDelta,67.6
LZ4,82553,120.23,ucr,331.63,/colmajor/uint8/ucr/MoteStrain.dat,-1,10,8,f,113203,DoubleDelta,72.92
Zlib -1,58744,28.2,ucr,120.06,/colmajor/uint8/ucr/MoteStrain.dat,-1,10,8,f,113203,DoubleDelta,51.89
Zlib -9,52342,1.6,ucr,153.58,/colmajor/uint8/ucr/MoteStrain.dat,-1,10,8,f,113203,DoubleDelta,46.24
Huffman,51324,297.84,ucr,348.41,/colmajor/uint8/ucr/MoteStrain.dat,-1,10,8,f,113203,DoubleDelta,45.34
Zstd -1,236568,158.42,ucr,386.97,/colmajor/uint8/ucr/wafer.dat,-1,10,8,f,1124743,DoubleDelta,21.03
Zstd -9,206945,36.62,ucr,356.28,/colmajor/uint8/ucr/wafer.dat,-1,10,8,f,1124743,DoubleDelta,18.4
Snappy,349127,191.2,ucr,428.4,/colmajor/uint8/ucr/wafer.dat,-1,10,8,f,1124743,DoubleDelta,31.04
LZO -1,368603,225.84,ucr,392.76,/colmajor/uint8/ucr/wafer.dat,-1,10,8,f,1124743,DoubleDelta,32.77
LZO -9,368603,261.23,ucr,356.54,/colmajor/uint8/ucr/wafer.dat,-1,10,8,f,1124743,DoubleDelta,32.77
LZ4,357702,215.3,ucr,612.09,/colmajor/uint8/ucr/wafer.dat,-1,10,8,f,1124743,DoubleDelta,31.8
Zlib -1,284639,81.79,ucr,232.7,/colmajor/uint8/ucr/wafer.dat,-1,10,8,f,1124743,DoubleDelta,25.31
Zlib -9,218157,3.41,ucr,229.47,/colmajor/uint8/ucr/wafer.dat,-1,10,8,f,1124743,DoubleDelta,19.4
Huffman,300043,293.42,ucr,391.85,/colmajor/uint8/ucr/wafer.dat,-1,10,8,f,1124743,DoubleDelta,26.68
Zstd -1,87546,63.93,ucr,184.37,/colmajor/uint8/ucr/Worms.dat,-1,10,8,f,233485,DoubleDelta,37.5
Zstd -9,86932,12.14,ucr,307.72,/colmajor/uint8/ucr/Worms.dat,-1,10,8,f,233485,DoubleDelta,37.23
Snappy,153554,129.34,ucr,347.8,/colmajor/uint8/ucr/Worms.dat,-1,10,8,f,233485,DoubleDelta,65.77
LZO -1,152542,149.51,ucr,242.61,/colmajor/uint8/ucr/Worms.dat,-1,10,8,f,233485,DoubleDelta,65.33
LZO -9,152542,151.63,ucr,244.73,/colmajor/uint8/ucr/Worms.dat,-1,10,8,f,233485,DoubleDelta,65.33
LZ4,157132,145.49,ucr,503.07,/colmajor/uint8/ucr/Worms.dat,-1,10,8,f,233485,DoubleDelta,67.3
Zlib -1,109444,47.62,ucr,135.27,/colmajor/uint8/ucr/Worms.dat,-1,10,8,f,233485,DoubleDelta,46.87
Zlib -9,99398,2.71,ucr,141.26,/colmajor/uint8/ucr/Worms.dat,-1,10,8,f,233485,DoubleDelta,42.57
Huffman,97542,263.51,ucr,365.65,/colmajor/uint8/ucr/Worms.dat,-1,10,8,f,233485,DoubleDelta,41.78
Zstd -1,36984,158.42,ucr,327.26,/colmajor/uint8/ucr/ProximalPhalanxOutlineCorrect.dat,-1,10,8,f,75730,DoubleDelta,48.84
