Algorithm,Compressed size,Compression speed,Dataset,Decompression speed,Filename,Memlimit,MinIters,Nbits,Order,Original size,Preprocs,Ratio
Memcpy,112695,3213.52,ucr,4662.6,/colmajor/uint8/ucr/DiatomSizeReduction.dat,1,0,8,f,112695,None,100.0
Zstd -1,105616,45.27,ucr,855.08,/colmajor/uint8/ucr/DiatomSizeReduction.dat,1,0,8,f,112695,None,93.72
Zstd -9,100378,24.99,ucr,632.63,/colmajor/uint8/ucr/DiatomSizeReduction.dat,1,0,8,f,112695,None,89.07
Snappy,108692,554.39,ucr,0.0,/colmajor/uint8/ucr/DiatomSizeReduction.dat,1,0,8,f,112695,None,96.45
LZO -1,108812,404.71,ucr,0.0,/colmajor/uint8/ucr/DiatomSizeReduction.dat,1,0,8,f,112695,None,96.55
LZO -9,108812,446.42,ucr,0.0,/colmajor/uint8/ucr/DiatomSizeReduction.dat,1,0,8,f,112695,None,96.55
LZ4,103543,373.6,ucr,1664.84,/colmajor/uint8/ucr/DiatomSizeReduction.dat,1,0,8,f,112695,None,91.88
Zlib -1,95006,20.66,ucr,88.5,/colmajor/uint8/ucr/DiatomSizeReduction.dat,1,0,8,f,112695,None,84.3
Zlib -9,94410,20.0,ucr,97.48,/colmajor/uint8/ucr/DiatomSizeReduction.dat,1,0,8,f,112695,None,83.77
Huffman,113007,76.1,ucr,0.0,/colmajor/uint8/ucr/DiatomSizeReduction.dat,1,0,8,f,112695,None,100.28
Zstd -1,84378,63.6,ucr,191.43,/colmajor/uint8/ucr/MoteStrain.dat,1,0,8,f,113203,None,74.54
Zstd -9,81815,27.48,ucr,187.03,/colmajor/uint8/ucr/MoteStrain.dat,1,0,8,f,113203,None,72.27
Snappy,104962,383.94,ucr,1003.09,/colmajor/uint8/ucr/MoteStrain.dat,1,0,8,f,113203,None,92.72
LZO -1,106108,317.86,ucr,801.64,/colmajor/uint8/ucr/MoteStrain.dat,1,0,8,f,113203,None,93.73
LZO -9,106108,320.95,ucr,798.36,/colmajor/uint8/ucr/MoteStrain.dat,1,0,8,f,113203,None,93.73
LZ4,103500,200.27,ucr,769.0,/colmajor/uint8/ucr/MoteStrain.dat,1,0,8,f,113203,None,91.43
Zlib -1,75731,19.52,ucr,82.25,/colmajor/uint8/ucr/MoteStrain.dat,1,0,8,f,113203,None,66.9
Zlib -9,74834,23.84,ucr,82.99,/colmajor/uint8/ucr/MoteStrain.dat,1,0,8,f,113203,None,66.11
Huffman,86804,137.79,ucr,205.89,/colmajor/uint8/ucr/MoteStrain.dat,1,0,8,f,113203,None,76.68
Zstd -1,338725,109.08,ucr,247.92,/colmajor/uint8/ucr/wafer.dat,1,0,8,f,1124743,None,30.12
Zstd -9,322257,33.79,ucr,256.98,/colmajor/uint8/ucr/wafer.dat,1,0,8,f,1124743,None,28.65
Snappy,418879,388.84,ucr,719.23,/colmajor/uint8/ucr/wafer.dat,1,0,8,f,1124743,None,37.24
LZO -1,427785,348.18,ucr,480.04,/colmajor/uint8/ucr/wafer.dat,1,0,8,f,1124743,None,38.03
LZO -9,427785,409.98,ucr,476.43,/colmajor/uint8/ucr/wafer.dat,1,0,8,f,1124743,None,38.03
LZ4,426818,377.41,ucr,1105.09,/colmajor/uint8/ucr/wafer.dat,1,0,8,f,1124743,None,37.95
Zlib -1,314711,44.86,ucr,151.96,/colmajor/uint8/ucr/wafer.dat,1,0,8,f,1124743,None,27.98
Zlib -9,287365,28.97,ucr,157.33,/colmajor/uint8/ucr/wafer.dat,1,0,8,f,1124743,None,25.55
Huffman,677611,190.01,ucr,271.81,/colmajor/uint8/ucr/wafer.dat,1,0,8,f,1124743,None,60.25
Zstd -1,195936,65.82,ucr,182.82,/colmajor/uint8/ucr/Worms.dat,1,0,8,f,233485,None,83.92
Zstd -9,190619,30.34,ucr,209.76,/colmajor/uint8/ucr/Worms.dat,1,0,8,f,233485,None,81.64
Snappy,225150,776.84,ucr,0.0,/colmajor/uint8/ucr/Worms.dat,1,0,8,f,233485,None,96.43
LZO -1,224588,517.88,ucr,0.0,/colmajor/uint8/ucr/Worms.dat,1,0,8,f,233485,None,96.19
LZO -9,224588,522.74,ucr,0.0,/colmajor/uint8/ucr/Worms.dat,1,0,8,f,233485,None,96.19
LZ4,220406,401.28,ucr,0.0,/colmajor/uint8/ucr/Worms.dat,1,0,8,f,233485,None,94.4
Zlib -1,175340,24.06,ucr,101.65,/colmajor/uint8/ucr/Worms.dat,1,0,8,f,233485,None,75.1
Zlib -9,174232,22.55,ucr,102.05,/colmajor/uint8/ucr/Worms.dat,1,0,8,f,233485,None,74.62
Huffman,202068,111.12,ucr,196.0,/colmajor/uint8/ucr/Worms.dat,1,0,8,f,233485,None,86.54
Zstd -1,63907,53.23,ucr,1527.62,/colmajor/uint8/ucr/ProximalPhalanxOutlineCorrect.dat,1,0,8,f,75730,None,84.39
Zstd -9,63346,26.81,ucr,1422.29,/colmajor/uint8/ucr/ProximalPhalanxOutlineCorrect.dat,1,0,8,f,75730,None,83.65
Snappy,64190,686.08,ucr,1990.38,/colmajor/uint8/ucr/ProximalPhalanxOutlineCorrect.dat,1,0,8,f,75730,None,84.76
LZO -1,65002,502.82,ucr,1743.77,/colmajor/uint8/ucr/ProximalPhalanxOutlineCorrect.dat,1,0,8,f,75730,None,85.83
LZO -9,65002,497.38,ucr,1820.87,/colmajor/uint8/ucr/ProximalPhalanxOutlineCorrect.dat,1,0,8,f,75730,None,85.83
LZ4,64026,564.14,ucr,2430.05,/colmajor/uint8/ucr/ProximalPhalanxOutlineCorrect.dat,1,0,8,f,75730,None,84.55
Zlib -1,63222,18.24,ucr,163.19,/colmajor/uint8/ucr/ProximalPhalanxOutlineCorrect.dat,1,0,8,f,75730,None,83.48
Zlib -9,62938,17.08,ucr,164.31,/colmajor/uint8/ucr/ProximalPhalanxOutlineCorrect.dat,1,0,8,f,75730,None,83.11
