Algorithm,Compressed size,Compression speed,Dataset,Decompression speed,Filename,Memlimit,MinIters,Nbits,Order,Original size,Preprocs,Ratio
Memcpy,112695,3953.93,ucr,5442.1,/colmajor/uint8/ucr/DiatomSizeReduction.dat,-1,0,8,f,112695,None,100.0
Zstd -1,64204,112.45,ucr,305.88,/colmajor/uint8/ucr/DiatomSizeReduction.dat,-1,0,8,f,112695,None,56.97
Zstd -9,44693,15.42,ucr,265.09,/colmajor/uint8/ucr/DiatomSizeReduction.dat,-1,0,8,f,112695,None,39.66
Snappy,76591,231.98,ucr,835.45,/colmajor/uint8/ucr/DiatomSizeReduction.dat,-1,0,8,f,112695,None,67.96
LZ4,73875,312.47,ucr,1620.02,/colmajor/uint8/ucr/DiatomSizeReduction.dat,-1,0,8,f,112695,None,65.55
Zlib -1,54400,54.53,ucr,166.49,/colmajor/uint8/ucr/DiatomSizeReduction.dat,-1,0,8,f,112695,None,48.27
Zlib -9,45857,14.89,ucr,177.43,/colmajor/uint8/ucr/DiatomSizeReduction.dat,-1,0,8,f,112695,None,40.69
Huffman,107491,429.54,ucr,438.67,/colmajor/uint8/ucr/DiatomSizeReduction.dat,-1,0,8,f,112695,None,95.38
Zstd -1,69377,135.03,ucr,353.76,/colmajor/uint8/ucr/MoteStrain.dat,-1,0,8,f,113203,None,61.29
Zstd -9,57618,15.95,ucr,325.07,/colmajor/uint8/ucr/MoteStrain.dat,-1,0,8,f,113203,None,50.9
Snappy,87485,180.21,ucr,569.76,/colmajor/uint8/ucr/MoteStrain.dat,-1,0,8,f,113203,None,77.28
LZ4,91314,258.32,ucr,1413.17,/colmajor/uint8/ucr/MoteStrain.dat,-1,0,8,f,113203,None,80.66
Zlib -1,64055,41.48,ucr,143.76,/colmajor/uint8/ucr/MoteStrain.dat,-1,0,8,f,113203,None,56.58
Zlib -9,58087,12.51,ucr,144.2,/colmajor/uint8/ucr/MoteStrain.dat,-1,0,8,f,113203,None,51.31
Huffman,83559,441.71,ucr,563.21,/colmajor/uint8/ucr/MoteStrain.dat,-1,0,8,f,113203,None,73.81
Zstd -1,236102,233.61,ucr,525.38,/colmajor/uint8/ucr/wafer.dat,-1,0,8,f,1124743,None,20.99
Zstd -9,191631,45.86,ucr,728.21,/colmajor/uint8/ucr/wafer.dat,-1,0,8,f,1124743,None,17.04
Snappy,348520,327.81,ucr,803.5,/colmajor/uint8/ucr/wafer.dat,-1,0,8,f,1124743,None,30.99
LZ4,353495,375.35,ucr,1278.98,/colmajor/uint8/ucr/wafer.dat,-1,0,8,f,1124743,None,31.43
Zlib -1,273328,99.98,ucr,297.33,/colmajor/uint8/ucr/wafer.dat,-1,0,8,f,1124743,None,24.3
Zlib -9,205605,6.97,ucr,306.82,/colmajor/uint8/ucr/wafer.dat,-1,0,8,f,1124743,None,18.28
Huffman,754867,480.7,ucr,652.57,/colmajor/uint8/ucr/wafer.dat,-1,0,8,f,1124743,None,67.11
Zstd -1,154309,141.84,ucr,379.3,/colmajor/uint8/ucr/Worms.dat,-1,0,8,f,233485,None,66.09
Zstd -9,114382,17.37,ucr,341.49,/colmajor/uint8/ucr/Worms.dat,-1,0,8,f,233485,None,48.99
Snappy,196499,196.24,ucr,613.71,/colmajor/uint8/ucr/Worms.dat,-1,0,8,f,233485,None,84.16
LZ4,200818,332.75,ucr,1588.12,/colmajor/uint8/ucr/Worms.dat,-1,0,8,f,233485,None,86.01
Zlib -1,142248,43.04,ucr,142.37,/colmajor/uint8/ucr/Worms.dat,-1,0,8,f,233485,None,60.92
Zlib -9,134536,16.45,ucr,154.51,/colmajor/uint8/ucr/Worms.dat,-1,0,8,f,233485,None,57.62
Huffman,199213,468.34,ucr,464.6,/colmajor/uint8/ucr/Worms.dat,-1,0,8,f,233485,None,85.32
Zstd -1,59297,188.87,ucr,421.98,/colmajor/uint8/ucr/ProximalPhalanxOutlineCorrect.dat,-1,0,8,f,75730,None,78.3
Zstd -9,54110,39.17,ucr,346.87,/colmajor/uint8/ucr/ProximalPhalanxOutlineCorrect.dat,-1,0,8,f,75730,None,71.45
Snappy,65619,605.79,ucr,2112.59,/colmajor/uint8/ucr/ProximalPhalanxOutlineCorrect.dat,-1,0,8,f,75730,None,86.65
LZ4,62398,591.55,ucr,2640.79,/colmajor/uint8/ucr/ProximalPhalanxOutlineCorrect.dat,-1,0,8,f,75730,None,82.4
Zlib -1,51949,36.56,ucr,145.92,/colmajor/uint8/ucr/ProximalPhalanxOutlineCorrect.dat,-1,0,8,f,75730,None,68.6
Zlib -9,52959,21.34,ucr,147.78,/colmajor/uint8/ucr/ProximalPhalanxOutlineCorrect.dat,-1,0,8,f,75730,None,69.93
Huffman,69349,423.35,ucr,419.99,/colmajor/uint8/ucr/ProximalPhalanxOutlineCorrect.dat,-1,0,8,f,75730,None,91.57
Zstd -1,29405,128.95,ucr,339.34,/colmajor/uint8/ucr/Plane.dat,-1,0,8,f,31285,None,93.99
Zstd -9,25730,36.15,ucr,266.35,/colmajor/uint8/ucr/Plane.dat,-1,0,8,f,31285,None,82.24
Snappy,31291,1593.17,ucr,4375.52,/colmajor/uint8/ucr/Plane.dat,-1,0,8,f,31285,None,100.02
LZ4,29607,316.09,ucr,1338.97,/colmajor/uint8/ucr/Plane.dat,-1,0,8,f,31285,None,94.64
Zlib -1,24808,34.19,ucr,111.7,/colmajor/uint8/ucr/Plane.dat,-1,0,8,f,31285,None,79.3
Zlib -9,25119,16.49,ucr,82.18,/colmajor/uint8/ucr/Plane.dat,-1,0,8,f,31285,None,80.29
Huffman,30089,219.73,ucr,282.77,/colmajor/uint8/ucr/Plane.dat,-1,0,8,f,31285,None,96.18
Zstd -1,59563,229.87,ucr,463.55,/colmajor/uint8/ucr/DistalPhalanxOutlineCorrect.dat,-1,0,8,f,74455,None,80.0
Zstd -9,56815,50.53,ucr,410.56,/colmajor/uint8/ucr/DistalPhalanxOutlineCorrect.dat,-1,0,8,f,74455,None,76.31
Snappy,71440,2329.27,ucr,5898.83,/colmajor/uint8/ucr/DistalPhalanxOutlineCorrect.dat,-1,0,8,f,74455,None,95.95
LZ4,64048,576.79,ucr,5536.51,/colmajor/uint8/ucr/DistalPhalanxOutlineCorrect.dat,-1,0,8,f,74455,None,86.02
Zlib -1,54429,37.03,ucr,155.38,/colmajor/uint8/ucr/DistalPhalanxOutlineCorrect.dat,-1,0,8,f,74455,None,73.1
Zlib -9,55801,23.77,ucr,168.63,/colmajor/uint8/ucr/DistalPhalanxOutlineCorrect.dat,-1,0,8,f,74455,None,74.95
Huffman,67835,421.8,ucr,411.61,/colmajor/uint8/ucr/DistalPhalanxOutlineCorrect.dat,-1,0,8,f,74455,None,91.11
Zstd -1,56355,154.13,ucr,404.7,/colmajor/uint8/ucr/ToeSegmentation1.dat,-1,0,8,f,75571,None,74.57
Zstd -9,48898,25.1,ucr,289.9,/colmajor/uint8/ucr/ToeSegmentation1.dat,-1,0,8,f,75571,None,64.7
Snappy,69017,272.69,ucr,839.7,/colmajor/uint8/ucr/ToeSegmentation1.dat,-1,0,8,f,75571,None,91.33
LZ4,69563,389.07,ucr,2134.89,/colmajor/uint8/ucr/ToeSegmentation1.dat,-1,0,8,f,75571,None,92.05
Zlib -1,49989,37.31,ucr,139.84,/colmajor/uint8/ucr/ToeSegmentation1.dat,-1,0,8,f,75571,None,66.15
Zlib -9,49522,16.81,ucr,138.6,/colmajor/uint8/ucr/ToeSegmentation1.dat,-1,0,8,f,75571,None,65.53
