Algorithm,Compressed size,Compression speed,Dataset,Decompression speed,Filename,Memlimit,MinIters,Nbits,Order,Original size,Preprocs,Ratio
Memcpy,112695,476.4,ucr,296.91,/colmajor/uint8/ucr/DiatomSizeReduction.dat,-1,10,8,f,112695,FIRE,100.0
Zstd -1,37219,102.51,ucr,113.28,/colmajor/uint8/ucr/DiatomSizeReduction.dat,-1,10,8,f,112695,FIRE,33.03
Zstd -9,32603,11.74,ucr,136.46,/colmajor/uint8/ucr/DiatomSizeReduction.dat,-1,10,8,f,112695,FIRE,28.93
Snappy,55271,120.5,ucr,98.43,/colmajor/uint8/ucr/DiatomSizeReduction.dat,-1,10,8,f,112695,FIRE,49.04
LZO -1,57268,95.42,ucr,122.96,/colmajor/uint8/ucr/DiatomSizeReduction.dat,-1,10,8,f,112695,FIRE,50.82
LZO -9,57268,101.04,ucr,81.93,/colmajor/uint8/ucr/DiatomSizeReduction.dat,-1,10,8,f,112695,FIRE,50.82
LZ4,59316,92.59,ucr,111.7,/colmajor/uint8/ucr/DiatomSizeReduction.dat,-1,10,8,f,112695,FIRE,52.63
Zlib -1,40881,30.78,ucr,94.22,/colmajor/uint8/ucr/DiatomSizeReduction.dat,-1,10,8,f,112695,FIRE,36.28
Zlib -9,32031,2.37,ucr,127.14,/colmajor/uint8/ucr/DiatomSizeReduction.dat,-1,10,8,f,112695,FIRE,28.42
Huffman,50442,194.41,ucr,197.2,/colmajor/uint8/ucr/DiatomSizeReduction.dat,-1,10,8,f,112695,FIRE,44.76
Zstd -1,69216,96.09,ucr,129.41,/colmajor/uint8/ucr/MoteStrain.dat,-1,10,8,f,113203,FIRE,61.14
Zstd -9,62208,16.28,ucr,125.09,/colmajor/uint8/ucr/MoteStrain.dat,-1,10,8,f,113203,FIRE,54.95
Snappy,86836,117.99,ucr,150.33,/colmajor/uint8/ucr/MoteStrain.dat,-1,10,8,f,113203,FIRE,76.71
LZO -1,86242,127.0,ucr,126.21,/colmajor/uint8/ucr/MoteStrain.dat,-1,10,8,f,113203,FIRE,76.18
LZO -9,86242,126.95,ucr,125.27,/colmajor/uint8/ucr/MoteStrain.dat,-1,10,8,f,113203,FIRE,76.18
LZ4,90996,95.9,ucr,113.49,/colmajor/uint8/ucr/MoteStrain.dat,-1,10,8,f,113203,FIRE,80.38
Zlib -1,67811,25.11,ucr,79.8,/colmajor/uint8/ucr/MoteStrain.dat,-1,10,8,f,113203,FIRE,59.9
Zlib -9,62592,6.16,ucr,100.56,/colmajor/uint8/ucr/MoteStrain.dat,-1,10,8,f,113203,FIRE,55.29
Huffman,78094,197.93,ucr,148.99,/colmajor/uint8/ucr/MoteStrain.dat,-1,10,8,f,113203,FIRE,68.99
Zstd -1,262284,127.2,ucr,162.0,/colmajor/uint8/ucr/wafer.dat,-1,10,8,f,1124743,FIRE,23.32
Zstd -9,226437,32.92,ucr,196.89,/colmajor/uint8/ucr/wafer.dat,-1,10,8,f,1124743,FIRE,20.13
Snappy,368681,141.07,ucr,180.94,/colmajor/uint8/ucr/wafer.dat,-1,10,8,f,1124743,FIRE,32.78
LZO -1,385398,156.02,ucr,154.23,/colmajor/uint8/ucr/wafer.dat,-1,10,8,f,1124743,FIRE,34.27
LZO -9,385398,132.25,ucr,184.97,/colmajor/uint8/ucr/wafer.dat,-1,10,8,f,1124743,FIRE,34.27
LZ4,372830,152.76,ucr,231.91,/colmajor/uint8/ucr/wafer.dat,-1,10,8,f,1124743,FIRE,33.15
Zlib -1,300457,72.23,ucr,144.44,/colmajor/uint8/ucr/wafer.dat,-1,10,8,f,1124743,FIRE,26.71
Zlib -9,242826,3.08,ucr,156.17,/colmajor/uint8/ucr/wafer.dat,-1,10,8,f,1124743,FIRE,21.59
Huffman,335001,200.25,ucr,173.91,/colmajor/uint8/ucr/wafer.dat,-1,10,8,f,1124743,FIRE,29.78
Zstd -1,109886,82.93,ucr,136.44,/colmajor/uint8/ucr/Worms.dat,-1,10,8,f,233485,FIRE,47.06
Zstd -9,101391,14.01,ucr,128.27,/colmajor/uint8/ucr/Worms.dat,-1,10,8,f,233485,FIRE,43.43
Snappy,166069,102.68,ucr,151.76,/colmajor/uint8/ucr/Worms.dat,-1,10,8,f,233485,FIRE,71.13
LZO -1,164504,112.72,ucr,131.54,/colmajor/uint8/ucr/Worms.dat,-1,10,8,f,233485,FIRE,70.46
