Algorithm,Compressed size,Compression speed,Dataset,Decompression speed,Filename,Memlimit,MinIters,Nbits,Order,Original size,Preprocs,Ratio
Memcpy,112695,3306.39,ucr,1283.05,/colmajor/uint8/ucr/DiatomSizeReduction.dat,-1,0,8,f,112695,Delta,100.0
Snappy,52969,238.55,ucr,534.58,/colmajor/uint8/ucr/DiatomSizeReduction.dat,-1,0,8,f,112695,Delta,47.0
LZ4,56997,356.32,ucr,975.29,/colmajor/uint8/ucr/DiatomSizeReduction.dat,-1,0,8,f,112695,Delta,50.58
Snappy,76793,218.55,ucr,556.03,/colmajor/uint8/ucr/MoteStrain.dat,-1,0,8,f,113203,Delta,67.84
LZ4,80589,274.76,ucr,725.58,/colmajor/uint8/ucr/MoteStrain.dat,-1,0,8,f,113203,Delta,71.19
Snappy,328123,309.15,ucr,575.85,/colmajor/uint8/ucr/wafer.dat,-1,0,8,f,1124743,Delta,29.17
LZ4,338534,405.2,ucr,1052.65,/colmajor/uint8/ucr/wafer.dat,-1,0,8,f,1124743,Delta,30.1
Snappy,153363,225.1,ucr,466.15,/colmajor/uint8/ucr/Worms.dat,-1,0,8,f,233485,Delta,65.68
LZ4,152988,255.46,ucr,867.32,/colmajor/uint8/ucr/Worms.dat,-1,0,8,f,233485,Delta,65.52
Snappy,62714,449.84,ucr,975.89,/colmajor/uint8/ucr/ProximalPhalanxOutlineCorrect.dat,-1,0,8,f,75730,Delta,82.81
LZ4,61031,492.17,ucr,1184.82,/colmajor/uint8/ucr/ProximalPhalanxOutlineCorrect.dat,-1,0,8,f,75730,Delta,80.59
Snappy,25876,166.68,ucr,479.05,/colmajor/uint8/ucr/Plane.dat,-1,0,8,f,31285,Delta,82.71
LZ4,25483,227.78,ucr,783.14,/colmajor/uint8/ucr/Plane.dat,-1,0,8,f,31285,Delta,81.45
Snappy,71141,1789.35,ucr,1422.69,/colmajor/uint8/ucr/DistalPhalanxOutlineCorrect.dat,-1,0,8,f,74455,Delta,95.55
LZ4,63867,512.17,ucr,1097.44,/colmajor/uint8/ucr/DistalPhalanxOutlineCorrect.dat,-1,0,8,f,74455,Delta,85.78
Snappy,61367,178.71,ucr,450.58,/colmajor/uint8/ucr/ToeSegmentation1.dat,-1,0,8,f,75571,Delta,81.2
LZ4,63946,284.65,ucr,803.1,/colmajor/uint8/ucr/ToeSegmentation1.dat,-1,0,8,f,75571,Delta,84.62
Snappy,129464,195.81,ucr,455.1,/colmajor/uint8/ucr/WordsSynonyms.dat,-1,0,8,f,248870,Delta,52.02
LZ4,140923,265.5,ucr,807.17,/colmajor/uint8/ucr/WordsSynonyms.dat,-1,0,8,f,248870,Delta,56.63
Snappy,682888,337.39,ucr,661.81,/colmajor/uint8/ucr/ElectricDevices.dat,-1,0,8,f,1680332,Delta,40.64
LZ4,701283,411.42,ucr,855.64,/colmajor/uint8/ucr/ElectricDevices.dat,-1,0,8,f,1680332,Delta,41.73
Snappy,13699,133.68,ucr,457.48,/colmajor/uint8/ucr/Coffee.dat,-1,0,8,f,16291,Delta,84.09
LZ4,13593,66.42,ucr,630.58,/colmajor/uint8/ucr/Coffee.dat,-1,0,8,f,16291,Delta,83.44
Snappy,42805,143.21,ucr,289.84,/colmajor/uint8/ucr/ToeSegmentation2.dat,-1,0,8,f,57763,Delta,74.1
LZ4,44056,211.35,ucr,431.46,/colmajor/uint8/ucr/ToeSegmentation2.dat,-1,0,8,f,57763,Delta,76.27
Snappy,161960,291.17,ucr,452.27,/colmajor/uint8/ucr/Haptics.dat,-1,0,8,f,507906,Delta,31.89
LZ4,196785,402.54,ucr,620.36,/colmajor/uint8/ucr/Haptics.dat,-1,0,8,f,507906,Delta,38.74
Snappy,2755207,397.11,ucr,583.88,/colmajor/uint8/ucr/StarLightCurves.dat,-1,0,8,f,9503839,Delta,28.99
