Algorithm,Compressed size,Compression speed,Dataset,Decompression speed,Filename,Memlimit,MinIters,Nbits,Order,Original size,Preprocs,Ratio
Memcpy,112695,4600.73,ucr,2034.17,/colmajor/uint8/ucr/DiatomSizeReduction.dat,-1,0,8,f,112695,Delta,100.0
Huffman,41693,616.37,ucr,699.31,/colmajor/uint8/ucr/DiatomSizeReduction.dat,-1,0,8,f,112695,Delta,37.0
Snappy,52969,228.62,ucr,599.16,/colmajor/uint8/ucr/DiatomSizeReduction.dat,-1,0,8,f,112695,Delta,47.0
LZ4,56997,379.0,ucr,729.83,/colmajor/uint8/ucr/DiatomSizeReduction.dat,-1,0,8,f,112695,Delta,50.58
Huffman,51170,497.1,ucr,526.1,/colmajor/uint8/ucr/MoteStrain.dat,-1,0,8,f,113203,Delta,45.2
Snappy,76793,196.56,ucr,498.07,/colmajor/uint8/ucr/MoteStrain.dat,-1,0,8,f,113203,Delta,67.84
LZ4,80589,228.23,ucr,726.76,/colmajor/uint8/ucr/MoteStrain.dat,-1,0,8,f,113203,Delta,71.19
Huffman,260680,591.86,ucr,690.23,/colmajor/uint8/ucr/wafer.dat,-1,0,8,f,1124743,Delta,23.18
Snappy,328123,390.1,ucr,749.33,/colmajor/uint8/ucr/wafer.dat,-1,0,8,f,1124743,Delta,29.17
LZ4,338534,416.69,ucr,879.86,/colmajor/uint8/ucr/wafer.dat,-1,0,8,f,1124743,Delta,30.1
Huffman,92722,354.48,ucr,358.78,/colmajor/uint8/ucr/Worms.dat,-1,0,8,f,233485,Delta,39.71
Snappy,153363,178.92,ucr,449.33,/colmajor/uint8/ucr/Worms.dat,-1,0,8,f,233485,Delta,65.68
LZ4,152988,239.8,ucr,820.53,/colmajor/uint8/ucr/Worms.dat,-1,0,8,f,233485,Delta,65.52
Huffman,49895,494.18,ucr,427.99,/colmajor/uint8/ucr/ProximalPhalanxOutlineCorrect.dat,-1,0,8,f,75730,Delta,65.89
Snappy,62714,460.23,ucr,942.24,/colmajor/uint8/ucr/ProximalPhalanxOutlineCorrect.dat,-1,0,8,f,75730,Delta,82.81
LZ4,61031,442.82,ucr,1023.85,/colmajor/uint8/ucr/ProximalPhalanxOutlineCorrect.dat,-1,0,8,f,75730,Delta,80.59
Huffman,18904,472.21,ucr,378.14,/colmajor/uint8/ucr/Plane.dat,-1,0,8,f,31285,Delta,60.43
Snappy,25876,180.4,ucr,431.52,/colmajor/uint8/ucr/Plane.dat,-1,0,8,f,31285,Delta,82.71
