Algorithm,Compressed size,Compression speed,Dataset,Decompression speed,Filename,Memlimit,MinIters,Nbits,Order,Original size,Preprocs,Ratio
Memcpy,450780,6707.64,ucr,7210.52,/colmajor/uint16-as-uint32/ucr/DiatomSizeReduction.dat,20,0,16,f,450780,None,100.0
SIMDBP128,226872,4458.44,ucr,5327.49,/colmajor/uint16-as-uint32/ucr/DiatomSizeReduction.dat,20,0,16,f,450780,None,50.33
FastPFOR,226860,1407.21,ucr,6041.82,/colmajor/uint16-as-uint32/ucr/DiatomSizeReduction.dat,20,0,16,f,450780,None,50.33
Simple8B,258316,1148.46,ucr,2588.4,/colmajor/uint16-as-uint32/ucr/DiatomSizeReduction.dat,20,0,16,f,450780,None,57.3
SIMDBP128,227900,5884.04,ucr,6334.45,/colmajor/uint16-as-uint32/ucr/MoteStrain.dat,20,0,16,f,452812,None,50.33
FastPFOR,227896,1517.0,ucr,6141.32,/colmajor/uint16-as-uint32/ucr/MoteStrain.dat,20,0,16,f,452812,None,50.33
Simple8B,270020,1046.84,ucr,2339.03,/colmajor/uint16-as-uint32/ucr/MoteStrain.dat,20,0,16,f,452812,None,59.63
SIMDBP128,2134000,7510.45,ucr,10791.67,/colmajor/uint16-as-uint32/ucr/wafer.dat,20,0,16,f,4498972,None,47.43
FastPFOR,2120756,1546.12,ucr,9874.68,/colmajor/uint16-as-uint32/ucr/wafer.dat,20,0,16,f,4498972,None,47.14
Simple8B,2253672,2024.5,ucr,4281.25,/colmajor/uint16-as-uint32/ucr/wafer.dat,20,0,16,f,4498972,None,50.09
SIMDBP128,466616,7404.82,ucr,6916.08,/colmajor/uint16-as-uint32/ucr/Worms.dat,20,0,16,f,933940,None,49.96
FastPFOR,468200,971.0,ucr,4659.68,/colmajor/uint16-as-uint32/ucr/Worms.dat,20,0,16,f,933940,None,50.13
Simple8B,549240,813.96,ucr,1993.06,/colmajor/uint16-as-uint32/ucr/Worms.dat,20,0,16,f,933940,None,58.81
SIMDBP128,152456,4215.89,ucr,5040.35,/colmajor/uint16-as-uint32/ucr/ProximalPhalanxOutlineCorrect.dat,20,0,16,f,302920,None,50.33
FastPFOR,152524,1057.12,ucr,4603.16,/colmajor/uint16-as-uint32/ucr/ProximalPhalanxOutlineCorrect.dat,20,0,16,f,302920,None,50.35
Simple8B,172492,738.54,ucr,1840.83,/colmajor/uint16-as-uint32/ucr/ProximalPhalanxOutlineCorrect.dat,20,0,16,f,302920,None,56.94
SIMDBP128,63024,3453.66,ucr,4207.52,/colmajor/uint16-as-uint32/ucr/Plane.dat,20,0,16,f,125140,None,50.36
FastPFOR,63020,797.06,ucr,1338.58,/colmajor/uint16-as-uint32/ucr/Plane.dat,20,0,16,f,125140,None,50.36
Simple8B,71132,725.31,ucr,1635.37,/colmajor/uint16-as-uint32/ucr/Plane.dat,20,0,16,f,125140,None,56.84
SIMDBP128,149912,10256.92,ucr,11920.43,/colmajor/uint16-as-uint32/ucr/DistalPhalanxOutlineCorrect.dat,20,0,16,f,297820,None,50.34
